Name,Riskiness R
BZF,[0.0857701]
CEW,[0.06514187]
CNY,[0.13270038]
CROC,[2.45528208e+12]
CYB,[0.04247066]
DBV,[0.15018325]
DRR,[0.96288068]
EUFX,[2.72973852e+10]
EUO,[3.81048766e+10]
FXA,[0.15505444]
FXB,[1.90461425e+12]
FXC,[3.08695563]
FXCH,[4.5976072e+10]
FXE,[1.68957137]
FXF,[3.70792766e+11]
FXS,[1.344234e+12]
FXSG,[0.09007712]
FXY,[0.18913339]
INR,[0.2058993]
UDN,[47.2123464]
ULE,[1.47433726e+11]
URR,[1.41682663e+11]
USDU,[2.31781163e+11]
UUP,[0.27935673]
YCL,[0.55310293]
YCS,[7.36523876e+12]
