Name,Riskiness R
BZF,[0.17091033]
CEW,[0.54234914]
CNY,[7.63673893e+11]
CROC,[1.0282991e+13]
CYB,[2.88882383e+12]
DBV,[0.84459674]
DRR,[5.21533264e+12]
EUFX,[2.47560733e+13]
EUO,[9.38670425e+12]
FXA,[1.15724254e+11]
FXB,[1.4238089e+13]
FXC,[7.13845591e+11]
FXCH,[7.17998488e+12]
FXE,[1.14931196e+12]
FXF,[4.68788525e+12]
FXS,[4.56386766e+12]
FXSG,[0.9578221]
FXY,[7.81329494e+11]
UDN,[1.67875113e+13]
ULE,[9.33088355e+12]
URR,[1.49610284e+12]
USDU,[3.53701586e+12]
UUP,[1.14148837e+12]
YCL,[1.78771073e+12]
YCS,[1.36492114e+13]
