Name,Riskiness R
AAXJ,[0.26522789]
ADRE,[0.17848891]
AFTY,[7.42705893e+12]
AIA,[0.18914497]
ASEA,[0.15229304]
ASHR,[1.82118539e+13]
ASHS,[4.00772526e+13]
ASHX,[7.6631311e+12]
AXJV,[2.04731115e+12]
CHAD,[4.02841421e+12]
CHAU,[2.53897968e+12]
CHIE,[0.56752657]
CHII,[9.45156472e+11]
CHIM,[0.32782504]
CHIQ,[1.50517981]
CN,[0.95383578]
CNHX,[174597.29344245]
CNXT,[1.35104324e+13]
CQQQ,[0.37993724]
CXSE,[0.24528796]
DBEM,[0.24701934]
DEM,[0.3453113]
DGRE,[0.35648479]
DGS,[0.21520568]
ECNS,[4.98405288e+11]
EDC,[0.94298871]
EDIV,[0.25063046]
EDZ,[2.86812746]
EEM,[0.25542619]
EEMA,[0.23346933]
EEMV,[0.29919665]
EET,[0.54721691]
EEV,[5.19783473e+11]
EIDO,[0.37294462]
EMQQ,[0.31152856]
EPHE,[1.38240927e+13]
EUM,[9.73501835e+12]
EWM,[0.24206002]
EWX,[0.33648212]
FCA,[0.33038184]
FEM,[0.17935894]
FEMS,[0.24245061]
FNI,[0.43168924]
FXI,[0.73061932]
FXP,[71488910.99130207]
GMF,[0.20956318]
GXC,[0.33232512]
HAO,[8.46774787]
IDX,[0.39730541]
INCO,[0.29549034]
INDA,[0.75942636]
INDL,[2.00684529]
INXX,[1.2500946]
KBA,[9.50216108e+12]
KFYP,[0.79984686]
KWEB,[0.49128182]
MCHI,[0.35415928]
PEK,[2.12337632e+13]
PGJ,[0.53682064]
PIE,[1.69816768]
PIN,[0.59875635]
SCIF,[5.70885655e+10]
SCIN,[16.85543144]
SMIN,[0.78659887]
SPEM,[0.20474091]
THD,[0.12865959]
VNM,[4.93908397e+12]
VWO,[0.27147469]
XCEM,[0.20498085]
XINA,[4.50705288e+13]
XPP,[1.14484195]
YANG,[4.26799571e+13]
YAO,[0.39255065]
YINN,[2.48296094]
YXI,[6.15442389e+12]
