Name,Weight
Technology Equity ETF List (75),0.27308241402153655
Industrials Equity ETF List (37),0.18760366153409042
Healthcare Equity ETF List (49),0.19507278365120062
Developed Markets ETF List 1 (100),0.1504902795417549
Global ETF List (72),0.1937508612514177
