Name,Riskiness R
DRN,[0.52865576]
DRV,[6.29189228e+12]
DRW,[0.10941292]
EWRE,[0.16503899]
FFR,[0.1440828]
FREL,[0.1256708]
FRI,[0.18554167]
GQRE,[0.1110631]
GRI,[0.19756187]
ICF,[0.18701694]
IFEU,[0.25024086]
IFGL,[0.16671188]
IYR,[0.12937541]
KBWY,[0.12423509]
LRET,[0.32986395]
MORL,[0.19264394]
MORT,[0.09069571]
MRRL,[0.22639499]
PSR,[0.13561065]
REET,[0.16645554]
REK,[3.19765401e+12]
REM,[0.09329441]
REZ,[0.20156367]
ROOF,[0.13517901]
RWO,[0.17976642]
RWR,[0.17372414]
RWX,[0.23290145]
SCHH,[0.17332349]
SRET,[0.06835611]
SRS,[3.63513027e+12]
TAO,[0.13885108]
URE,[0.25602971]
USRT,[0.15990434]
VNQ,[0.16767474]
VNQI,[0.11901299]
WPS,[0.12731811]
WREI,[0.23121487]
XLRE,[0.13435298]
