Name,Riskiness R
BIL,[0.24097606]
DFVL,[0.49777359]
DFVS,[1.34646314]
DLBL,[0.34335851]
DLBS,[2.06353306]
DTUL,[1.90581818e+11]
DTUS,[0.40939471]
DTYL,[0.67705457]
DTYS,[1.12272778]
EDV,[1.50188222]
FLAT,[3.42375842]
GOVT,[0.17643957]
IEF,[0.23856713]
IEI,[0.07756387]
ITE,[0.06873962]
PLW,[0.35140904]
PST,[2.05327785e+11]
RISE,[8.63412893e+10]
SCHO,[0.02205693]
SCHR,[0.09820074]
SHV,[0.00239745]
SHY,[0.03610795]
SPTL,[0.59323717]
SPTS,[2.2166155e+11]
STPP,[4.62423075e+11]
TAPR,[3.49873626e+10]
TBF,[6.58828401e+11]
TBT,[8.90132932e+11]
TBX,[2.18363619e+11]
TLH,[0.26466983]
TLT,[0.66656976]
TMF,[6.05269583]
TMV,[8.90700511e+11]
TTT,[9.47726621e+11]
TUZ,[0.05281205]
TYBS,[9.73114457e+11]
TYD,[3.13834137]
TYNS,[9.00994404e+11]
TYO,[1.41029995e+12]
UBT,[2.8316269]
UST,[1.85288575]
VGIT,[0.10023166]
VGLT,[0.48118275]
VGSH,[0.02335418]
ZROZ,[1.18275506]
