Name,Riskiness R
BZF,[3.5620913e+11]
CEW,[1.13666661e+12]
CNY,[2.28262856e+11]
CROC,[0.21545342]
CYB,[8.39694637e+11]
DBV,[4.55669981e+11]
DRR,[0.09517253]
EUFX,[0.05157111]
EUO,[0.09743205]
FXA,[2.37227749e+12]
FXB,[1.54973434e+12]
FXC,[6.50621047e+12]
FXCH,[9.75288274e+11]
FXE,[2.56961107e+12]
FXF,[5.5763561e+11]
FXS,[2.7896595e+12]
FXSG,[1.88710533e+11]
FXY,[2.20654867e+12]
INR,[0.13930097]
UDN,[1.33541039e+12]
ULE,[4.98966673e+12]
URR,[5.83786201e+12]
USDU,[0.06702968]
UUP,[0.04157129]
YCL,[1.09613304e+12]
YCS,[0.28605395]
