Name,Riskiness R
Alternatives ETF List (35),[0.01952712]
Broad Asia ETF List (44),[0.10829431]
Commodity ETF List (125),[0.17196994]
Consumer Discretionary Equity ETF List (31),[0.06755923]
Consumer Staples Equity ETF List (26),[0.06118504]
Crude Oil ETF List (22),[0.12578084]
Currency ETF List (36),[0.12308953]
Developed Asia Pacific ETF List (108),[0.06404288]
Developed Markets ETF List 1 (100),[0.05998538]
Developed Markets ETF List 2 (100),[0.06301516]
Developed Markets ETF List 3 (93),[0.07602749]
Emerging Asia Pacific ETF List (114),[0.10596814]
Emerging Markets ETF List (79),[0.23454013]
Energy Equity ETF List (80),[0.09733931]
Financials Equity ETF List (51),[0.05181518]
Global ETF List (72),[0.07865756]
Gold ETF List (17),[1.55343035]
Healthcare Equity ETF List (49),[0.0614168]
Industrials Equity ETF List (37),[0.06003429]
Investment Grade Corporate ETF List (50),[0.00402776]
Junk ETF List (43),[0.01667112]
Materials Equity ETF List (62),[0.06705706]
Municipal Bond ETF List (29),[0.01079195]
Preferred Stock ETF List (12),[0.02305913]
Real Estate ETF List (48),[0.08905567]
Target Maturity Date Corporate Bond ETF List (24),[0.01069159]
Technology Equity ETF List (75),[0.06275366]
Telecom Equity ETF List (10),[0.07081224]
Total Bond Market ETF List (82),[0.00103026]
Treasuries ETF List (51),[0.01081046]
Utilities Equity ETF List (24),[0.06910499]
Volatility ETF List (18),[2.04303753e+12]
