AADR,COPX,ECON,EDC,EEM,EEMS,EMCG,EMFM,FAN,FIEG,FLN,FM,FNDE,FONE,FWDI,GDXJ,HILO,ICLN,IEMG,IFV,IQDF,JDST,KOL,LIT,PICK,SIL,SLVP,SLX,SOCL,SOIL,VIDI
-0.03259262393937705,-0.04754387360243705,-0.09262689397677086,-0.24982577436248765,-0.07811086053555108,-0.039874714018362636,-0.0950916782251708,-0.047268440357527884,0.0044249555506723146,-0.07697016839676446,-0.10290097193888156,0.003780950609179979,-0.08006511766189081,-0.01001896925861206,-0.010685786760227769,0.13977466484688802,-0.08813403340864305,0.003480152591983574,-0.07111877220261369,0.0,-0.050363194711378616,-0.4238554370375152,-0.06788376993018946,-0.04608960189421764,-0.06699999999999999,0.08234805177314737,0.11015418482405112,-0.0729317430160361,0.0028273960731833962,-0.02802858158184072,-0.06776925906537881
0.061258038260046076,0.07336348818898518,0.05658834723066599,0.09289357302177674,0.033778245490476484,0.041083625826683484,0.04157328218521892,0.0650020810714836,0.06942020446115127,0.11175407981200727,0.0009469484783311175,0.03343191481517612,0.01749390928571757,0.061193571492506774,0.043666568337428935,0.16812655717328492,0.0038313327019321897,0.07922689092228914,0.033820805363399924,0.0,0.05715406500966429,-0.4678378887512518,0.027103549874646398,0.12611163762942745,0.05894962486602365,0.1602990361020671,0.14917618851705006,0.004207124232806006,0.04887225412004482,0.054995435252201234,0.04630025762439384
-0.01976069984422538,-0.04100948581455362,0.03713838473634844,0.11007230921650492,0.03875391461358176,0.031356624261881114,0.04935627948485852,0.032740671954103115,-0.009860399716455916,0.02175950129261021,0.08372733673071785,0.037789884589699126,0.034386312538127635,0.011703978883684496,-0.0006914996462518732,-0.12385096610407992,0.022264642373639145,0.0026857702677077484,0.03588009603062793,0.0,0.0132400842916588,0.3179279608915965,0.01649259239900713,-0.01938258504679089,-0.017206477732793515,-0.08446677050559391,-0.10867920091209388,0.026020013500845426,-0.12679217598341302,0.02085132303232555,0.022332464846981044
0.001759459279726378,0.02192974936204624,-0.0037692468303379524,0.01646238057236651,0.007803127899659397,-0.0004137094038095303,0.005485997098235492,0.0246574676816452,0.016490600551388918,0.054618348999805416,-0.00722611747393633,0.0256551496396235,0.007731009887403228,-0.0012670232092240835,-0.009342550489792037,0.007730537957615484,0.01500481664355537,-0.04464259909712893,0.00977995121254527,0.0,0.028218302699432825,-0.127553090827062,0.029204831564356493,-0.041727663667839344,0.009268820803295491,-0.021110117116139502,-0.015241382073557332,-0.014184507341784537,-0.11852215056241427,0.0093618764684811,0.012135963274108472
0.014047011781075293,0.0633047921198445,0.02421482152835469,0.08587578707008853,0.029518556356460918,0.02358804424291491,0.03664492048455428,0.007639417037110949,0.07364990351177479,0.018847046395684425,0.05066096805756837,0.045992426006512266,0.0360566628400305,0.047322033485083626,0.025148342478367967,-0.06547952114224387,0.04130716773396487,0.04112120407019268,0.028046671067451973,0.0,0.02022704953210927,0.17977043226707454,-0.035733096444142194,0.018334560882673774,-0.0015306632262585204,-0.09025570790503804,-0.0902837939049658,0.001090048029807899,0.03608839495624837,-0.009275044646263136,0.018784972022382048
0.01725041918011017,0.026236152215579702,0.02438126168286878,0.07180018219743796,0.015981084507391722,0.005659813531645352,-0.007855365489617546,0.007202428136405245,0.016768202768860076,0.02215133616815384,0.007127794721660045,-0.07251213548310763,0.024435533160180985,0.030844090175180226,0.004088618997253964,0.2389329076392325,0.0053284432617386225,0.0646318694186125,0.014720606577215984,0.0,0.0010435134010226426,-0.5462374259586803,0.02016336899216816,0.02025501933908713,0.027082320569297845,0.2449517570898653,0.21361072327808475,0.03919873879230836,0.09999999428608684,0.018723561845110308,0.005100078462142018
-0.02074157891795116,0.050147629319664426,0.0032455740322731197,0.032686101952873095,0.021657177094093417,0.012213118312491576,0.03368369346719668,0.003387239675701179,-0.05247278910185217,-0.03490226731435886,0.0541168587409241,0.0912642068980756,0.009757745648320623,-0.02275640274363225,-0.0064471419191505525,-0.015617554316109188,-0.005814149278775733,-0.04860445217367988,0.018777065010704246,99.82488459050188,0.003844929864329599,-0.10464487538024596,0.001068603581375154,-0.0073529805691685155,0.0427859939605474,-0.014809565771175003,-0.0013922897847997591,0.023679616129888368,0.002553599752327863,-0.04511282215053541,-0.007806439976329305
0.018683980334397318,-0.05149833278327687,0.02264559562111312,0.08241918640751009,0.02829767380829885,0.031749229579775544,0.03782314925503735,0.016129015218210408,-0.014308330809494112,0.028915837203212114,0.02053140167531552,-0.00909332041169757,0.030780223287405862,0.04576031737464304,0.013661063354650978,0.012019077443262256,0.02872509797239735,0.052725819978556084,0.03332059471554659,0.01635989062229638,0.007399531498500367,-0.05714282795796726,0.03255061251960891,0.01629641671260957,-0.02814876088496003,-0.015032211020086941,0.0015625160826938929,0.0012284292991691554,0.03667858955364433,0.013123388195580545,0.01416211644374496
-0.034874640035986636,-0.11648560170816348,-0.07803164068085877,-0.22177184114490248,-0.0776740124092767,-0.04741649809417919,-0.06879858317257838,-0.05057212491008134,-0.07419365557155659,-0.05735506722888645,-0.12465482962359688,-0.007865667997504239,-0.09583331909136253,-0.047361755992334865,-0.056266876835870366,-0.2014250479093956,-0.07271659296504446,-0.0772496027428551,-0.07264629218371585,-0.06338036382780532,-0.07100397584914588,0.7233625569484492,-0.11576231018154876,-0.09329468158928184,-0.10456558151371716,-0.22674412914754025,-0.21840855790583866,-0.08648534098619524,-0.054054144556913736,-0.056994902540993125,-0.05469355877837244
0.0008223469859025673,-0.07486043627896022,0.04574907727177949,0.03162200050824869,0.014196082371541987,-0.030272031332617938,0.02267278442811698,-0.017884882854236343,-0.04128001657465097,-0.0019496101047865367,0.004268944569651054,-0.0401693933435348,-0.004224357996595914,0.02011564646927766,-0.028918177431435113,-0.27215951662450033,-0.002255653548304971,-0.03863835761023419,0.00779373647035504,-0.005316779547409965,0.0014211785530658374,0.9580260990492524,-0.02396261504115332,-0.030546404952445205,-0.026864035087719212,-0.1842105679486309,-0.15568879750641876,-0.03760074904535162,0.0031169568390715533,-0.009157426873361593,0.0020516617951719923
0.02702722048364905,-0.03864731849791488,-0.011301419703785736,-0.05337175535673293,-0.015421149253518644,-0.0052378839738854354,0.010600641121748872,-0.01148064701381335,0.014572018542396188,0.016034518834164718,-0.02300414170005131,-0.04653055595826651,-0.02699573472945099,0.02315034032521438,0.01102952038536668,0.029832549098439833,-0.0190720020944064,-0.02105265880868297,-0.01288927637361094,0.01992320684361867,-0.002274391875281277,-0.4113557685141895,-0.02934128125401588,-0.00912115055249474,-0.047887352112676064,0.05299535856445097,0.04137120284116275,-0.08139542968824706,-0.00983941251213804,0.004621082061793035,-0.000819000819000947
-0.024231467462007827,-0.07537690293094057,-0.06563420641382205,-0.1260951430561726,-0.0532528238304642,-0.05223257582023679,-0.03166280663846927,-0.06487782595881864,-0.08707384131683522,-0.053352590669669187,-0.12188336245673352,-0.1105979864348979,-0.07173982319576921,-0.006501753604094995,-0.05563645934546722,-0.05039691199115975,-0.06286457058480734,-0.05376351189396799,-0.055243077284882175,-0.03652733374613521,-0.06306969498311063,-0.2273620480167919,-0.09500296405815993,-0.06861914888427967,-0.07455615605195731,0.01312913508418388,-0.005675426860671951,-0.10202534583091884,-0.0575314223182014,-0.04047840585363662,-0.05122950819672131
-0.025351655797042943,-0.15170700590018735,0.02315511195192132,-0.028770747137293693,0.00741331680000245,0.033918242361370865,0.00611128259336346,-0.020028997814307847,0.031916035717062204,-0.013793661907314266,-0.032504238389687495,0.06803483836987194,-0.0032628678619275628,0.006580049289239115,0.013521874531917765,0.16782199821233645,-0.023766935959424588,0.04980686876058573,0.014051252414072513,0.018628723509325238,0.011516832042591732,-0.4416283078025664,-0.05490785474971284,-0.00584026761031047,-0.08567777859086377,0.103449161264624,0.12336792752289852,-0.07968915459869452,-0.007286828627171944,0.07567436831016276,0.0021598704103672453
0.07563708095768985,0.18360655034408693,0.033567297998653975,0.12477550149019738,0.044079922094717616,0.03665499354548395,0.021803452422780364,0.03644444510091655,0.05797094998871132,0.0756821685628782,0.0010942102931461924,0.0240883151817166,0.0573163901142876,0.0642633356897628,0.04951626676245245,-0.04217744138977793,0.057939826492117215,0.09519048782315263,0.04210988053102019,0.052972839310681474,0.043618712822804745,0.0687575547619126,0.06430144722401875,0.08767128075872274,0.1279719580419581,-0.04799214356890625,-0.030051965857663187,0.07529269389470425,0.04697992300923415,0.0894159300253176,0.03448271403091748
-0.01859878997257613,-0.0609417195736641,-0.0018881045049547046,-0.05466878407039008,-0.014972989209848115,0.0008469537509252403,-0.021338205866385143,-0.03945110286344074,-0.009132445544034879,-0.047223986540970035,-0.05628405672623089,-0.02842217264952155,-0.03203277713348065,-0.01325460107086882,0.0070033009434549215,-0.1456528613206397,-0.040568046937395866,0.0850869625763787,-0.013673440101763235,-0.004620044858454562,-0.032894811024144266,0.3781037055211024,-0.0777777407635601,-0.05289669368068585,-0.08803466137846633,-0.13477365364998134,-0.1356836922249606,-0.08178886815147092,0.03258548279135698,-0.06951427278144899,-0.01458333333333339
0.06353256508786842,0.1784660898515305,0.022323091480441617,0.2131700783062044,0.06852749594842186,0.08102379973726744,0.05274535047525248,0.04062493385365497,0.06823382286664963,0.06823504574288262,0.10829265392635212,0.04236723661668533,0.10564272798481364,0.0029849746886312853,0.05417274382612558,0.098678198963882,0.07645775205267473,0.05311972947772937,0.07262565222050824,0.04828367880611068,0.06266532860328444,-0.32596229629618856,0.029367612052058095,0.11170196072324752,0.09041475186947648,0.05588583159938403,0.08158241434078925,0.1294458257059286,0.04500777609229751,0.04680484013514817,0.044820253699788634
-0.013466991996206394,-0.08886119932291574,-0.02146556289417033,-0.12769653761463298,-0.041045015273274026,-0.0027396642436058353,-0.03060991314029769,-0.03474898612355009,0.042350968665296924,-0.005094396272259404,-0.052410849368134414,-0.035483926606934994,-0.06062937127064508,0.032737881544054215,-0.009722073115467685,0.029671235249958412,-0.035596585276258606,-0.027221713817794646,-0.03645832647022629,-0.009350221680178464,-0.020392409961563832,-0.10692575549340776,-0.07534754309416257,-0.003189756809036207,-0.0374065749746524,0.013513503381601812,0.02399970901586255,-0.06241143398180155,-0.0004951561110612908,0.018916660285641148,-0.02387689291286501
-0.04095319530120735,-0.056318723757237725,-0.014372207515877757,-0.09134421884327347,-0.03647861424824575,-0.051805444563056066,-0.041709405080844,-0.020000014770623298,-0.05804314367045494,-0.07058451913369286,-0.02599545258392886,-0.02107024268085514,-0.02042470542327499,-0.07036497769926918,-0.03225811518160144,-0.059579414900733464,-0.01572109893440134,-0.08477370796001589,-0.038238111142732144,-0.02930938513032702,-0.04741740316904754,0.17414952249871732,-0.09968357886887408,-0.07839989660467349,-0.14766836618097046,-0.04999991434303988,-0.09263368586975547,-0.07897125274589188,-0.007429359605435156,-0.015189975340017503,-0.03980103483411955
0.038513863633372385,-0.18340599507359007,-0.04336137924029248,-0.19183492582002606,-0.05612156930488383,-0.06782846449740135,-0.08598336503673858,-0.04943305674587194,0.022854534819471597,0.030259365224800067,-0.07852695515260477,-0.04359166101105293,-0.09549620504860136,-0.018537285467959016,-0.01847829169954165,-0.19917181957637956,-0.04620787686003306,-0.04316987171133845,-0.05703585386357787,-0.017400219826203676,0.011224874206064429,0.6303592884638498,-0.1405975071994703,-0.10503472606218943,-0.1094224544072949,-0.21637433875086928,-0.2056809187908248,-0.11596584498169354,-0.0503990998883484,-0.04284488011647226,-0.03151986183074268
-0.061423294009533086,-0.07486635600634273,-0.08904941060517266,-0.2634437898105201,-0.08943976996985885,-0.10512199604411546,-0.11308418975649183,-0.08492366376911233,-0.05226479112584898,-0.11633071699718513,-0.11373525439175453,-0.033916812347138635,-0.07468903403311597,-0.0684462009757449,-0.0823181524839773,0.05170631375733077,-0.08498169496840906,-0.1009522997623408,-0.0935619995014016,-0.07552087247853326,-0.07288277321791704,-0.9990076404199396,-0.0490796577205544,-0.08826399983552016,-0.0836177865350773,0.01343291739440944,-0.06065306701357065,-0.0564845411971029,-0.074093568410457,-0.06893483632620484,-0.08515381185911726
