Name,Riskiness R
AADR,[0.63279392]
COPX,[2.3290643e+12]
ECON,[2.31150778e+13]
EDC,[16.30302215]
EEM,[2.02371595e+12]
EEMS,[1.3719814e+13]
EMCG,[7.82158726e+12]
EMFM,[1.22043723e+13]
FAN,[0.71521223]
FIEG,[0.50946615]
FLN,[1.1499107e+13]
FM,[1.16141095e+13]
FNDE,[7.66928154e+12]
FONE,[0.14949281]
FWDI,[5.0667958e+12]
GDXJ,[1.14504045]
HILO,[4.3819974e+13]
ICLN,[2.95338901e+13]
IEMG,[2.03504612e+13]
IFV,[0.26270556]
IQDF,[7.89886859e+12]
JDST,[3.91605858]
KOL,[2.46331893e+13]
LIT,[1.12622334e+12]
PICK,[1.95338879e+13]
SIL,[1.4977625]
SLVP,[0.96706139]
SLX,[2.11107667e+12]
SOCL,[9.28611216]
SOIL,[5.88971037e+12]
VIDI,[9.03991669e+12]
