,DBO,DTO,OLEM,OLO,SCO,SZO,UCO,USL,USO
0,0.06584823605346236,-0.11666209168267912,0.04510174369050716,0.060397553516819504,-0.10955498851198343,-0.07666671794871786,0.11584003840000005,0.05639553906386085,0.05574721424560953
1,-0.0010470474131793633,0.007147296457426876,0.008352691802909226,0.0021629416005768667,-0.002446696959105218,0.031657985651651455,-0.00889018036512143,0.0011358473421171549,-0.004082797818029339
2,-0.00559061481320339,0.017587164455415007,-0.0009204095931986498,-0.015827338129496448,0.0014015416958654222,0.0,-0.010706053054871809,-0.002722918084864987,-0.0073790653183930886
3,0.03548841924171061,-0.07580351728320184,0.03938284382233275,0.05701754385964921,-0.07312806158152554,-0.03472411656936087,0.0716583809007028,0.03071667734433042,0.03744493392070483
4,0.04377338119612375,-0.06430446194225725,0.02902720963821827,-0.005532503457814666,-0.07097017742544354,-0.03792529174776126,0.06959607100866928,0.04128033203709342,0.031847160297239926
5,-0.06046818442548697,0.13043485273492303,0.0,-0.03129346314325459,0.1349045103616416,0.05942026086956521,-0.1268180218446239,-0.054059764853074614,-0.06584364542583215
6,-0.017301015922326232,0.026054588954429848,-0.09819117351832846,-0.01148600143575019,0.03150733977801643,0.03857729243713533,-0.03886621137815747,-0.011429807517476706,-0.015418557268722391
7,-0.044718316737073424,0.07587659758908126,-0.02578801275577812,-0.053740014524328264,0.06213120444290186,0.028451054490280497,-0.07753116590205836,-0.05078217976009561,-0.037751624035325906
8,-0.1087357146685065,0.21494807530205093,-0.10735296831747472,-0.08442056792018417,0.23398686274509808,0.07838106868900958,-0.20764667516769958,-0.09266771179048758,-0.10985181633246136
9,-0.17162942901890588,0.3318685785444693,-0.14881928329595184,-0.14333612740989096,1.3633475298383224,0.2059382995695155,-0.3094841757774752,-0.15161889172840792,-0.16487101419755198
10,-0.2161757447018101,0.397985796145164,-0.19516125806451612,-0.18786692759295498,0.7149260133331694,0.2235571991333464,-0.3753012228915663,-0.06174371703381938,-0.2040656372165754
11,-0.13248405079464845,0.25884977620544586,-0.08416837338002507,-0.15301204819277112,-0.40538418996540215,0.10833868493784102,-0.25072324736904283,-0.22156081349206344,-0.12475446342070416
12,0.07415567815231083,-0.036013824094994096,0.06564551422319474,0.06543385490753911,0.6903297582417582,-0.05693533934452682,0.04761911380768785,0.0938827062921535,0.01571268237934911
13,-0.07792212752744684,0.13613104819235566,-0.07802870636550312,-0.07877169559412547,0.26927574987513975,0.10503619282304008,-0.16584766177278473,-0.0718446601941748,-0.06961325966850837
14,0.12527801138391204,-0.4375675675675676,0.12338520608529153,0.11014492753623185,-0.3879328194652893,-0.20557491289198607,0.4374078810778238,0.16276154811715488,0.21793349168646092
15,-0.028985605218285915,0.014416178119493844,-0.024980135804129156,-0.01697127937336813,-0.007531397489539755,-0.00771928070175439,-0.026024590697225285,-0.01187484663998394,-0.009751389566065348
16,-0.009497831726718644,0.04026519689672523,0.030500203334688898,-0.02257636122177954,0.001686391259466985,0.019448355384576406,-0.04902162947657534,-0.025127422619352618,-0.02117183757616136
17,-0.17260273534089038,0.430631516270409,-0.20915544593528018,-0.16440217391304346,0.42239049082860297,0.21904268123482498,-0.39070795595778857,-0.16361602540156892,-0.21579472916472486
18,0.02897347867200832,-0.05018570822281163,0.028942114324245708,0.05040650406504058,0.5256242993401419,-0.021482458081057646,-0.6120188775592275,-0.10317101845337293,0.019243104554201456
19,-0.08688655305747205,0.13974533533552286,-0.09505339015259982,-0.09752321981424147,-0.3321179208123159,0.07720263270140489,1.1226017256620624,0.024900398406374504,-0.07614852108244184
20,0.02114542106123933,0.0036264138354053788,0.010182207931404142,0.010291595197255508,-0.0660935563291233,-0.029828574967125068,0.013668407987909878,0.021865937803692923,0.008855585831062723
21,-0.09749793290044038,0.20761720297622652,-0.08806360742705564,-0.08658743633276737,-0.3715795927467763,0.10322768933894086,-0.23096996520226157,-0.08654312474830596,-0.1269412559081702
22,-0.13479916321364896,0.27866723180762626,-0.13321703704380247,-0.13940520446096655,0.3225135547743272,0.15636814036438298,-0.2907240019591631,-0.11400307725159176,-0.14926527455529773
23,-0.11602219744861805,0.2549962577471623,-0.08053691275167792,0.15982721382289422,0.17330143669560025,0.14885497760703312,-0.24561403508771917,-0.06698002350176256,-0.1227272727272727
24,-0.07749989141315551,0.09257204099403313,-0.0291970802919707,0.0893854748603351,0.008737206409765087,0.03569058444595317,-0.16384778012684995,-0.03274559193954668,-0.0673575129533679
25,0.05284541932527913,-0.14764076977667792,0.07443609022556379,-0.05128205128205125,-0.17215651731879014,-0.08092752194182451,0.1264222503160556,0.061848893229166556,0.0777777777777777
26,0.10682120240998778,-0.30579009243847266,0.15045493351994424,0.07027027027027037,-0.29998470597243454,-0.1610490841748014,0.3232323232323231,0.12446358825650464,0.16494845360824759
27,0.053488341321275924,-0.023930097182248544,0.06447682089557036,-0.21043771043771042,-0.10844426757825591,-0.04790204616315395,0.09329944868532657,0.05016357688113423,0.05044247787610606
28,0.011037467932658312,-0.058536990428549776,-0.022857142857142777,0.0,-0.0012236906210549815,0.01123598030551762,-0.051978275718453225,0.004672897196261674,-0.02527379949452392
29,-0.12008724881718838,0.30647218005320365,-0.1573099415204679,-0.12579957356076774,0.3502817605909884,0.2323456790123456,-0.2978723691541583,-0.12609819121447033,-0.15643906655142614
30,0.04590569671736953,-0.08797560477923376,0.08882720333102008,0.036585365853658625,-0.13946106523908897,-0.10699259667401313,0.10372966200466192,0.04730922531046716,0.06147540983606554
31,0.0521943560066261,-0.12201892844010162,0.021032504780114727,0.05647058823529417,-0.14698433770494887,-0.060915414638943476,0.09609286715454782,0.05194805488131319,0.05501930501930505
32,-0.033821808199294305,0.04597419855713622,-0.03932584269662915,-0.037861915367483276,0.05488249555296672,0.01505198918948739,-0.07321772639691729,-0.029522223806882825,-0.03659652333028365
33,0.05017512960444315,-0.07038761240310072,0.04548408057179982,0.05092592592592587,-0.13135690796142055,-0.03860184725665697,0.0582121101871103,0.044800829646017774,0.03798670465337135
34,0.07555555254513437,-0.10073384090616819,0.07893107520198885,0.05066079295154175,-0.14609467546458052,-0.042967338891728754,0.14734773343085789,0.07993653149478722,0.07227813357731024
35,-0.03409094487288129,0.03950298737028885,-0.046659098694752425,-0.03773584905660372,0.0515007582938388,0.012918930672806344,-0.0732020944690885,-0.03676470588235294,-0.034129692832764534
36,-0.004278030121922136,-0.012934844120157779,0.007250816148085691,0.004357298474945635,-0.029447116269444507,-0.0059351052927112,0.02078521939953824,0.0015267175572519663,0.01148409893992924
37,-0.05585398862038952,0.09995478355255696,-0.07378524295140984,-0.03036876355748385,0.13219817746743587,0.09794205922329716,-0.13936651583710416,-0.05894308943089432,-0.07074235807860252
38,-0.028441316277497738,0.07427492460993286,-0.03044041450777195,-0.02237136465324377,0.06918233524747058,0.013074140923290364,-0.07728711882229232,-0.03509713822894136,-0.03759398496240605
39,-0.0292741426016937,0.05307840917782021,-0.018036072144288668,-0.03661327231121285,0.024040998672173776,0.003654625483203071,-0.05754974686893142,-0.028539449997792666,-0.027343749999999938
40,-0.02653790577879777,0.09187300324100527,-0.06530612244897953,-0.04988123515439429,0.07917077724348726,0.09501600233327265,-0.10157200111414749,-0.03110604659527382,-0.046184738955823375
41,0.05824044707777979,-0.16748698064352757,0.04512372634643371,0.09499999999999997,-0.16454527110727318,-0.05954486980531422,0.16621803499327045,0.06004756242568359,0.08210526315789467
42,-0.024590232196798005,0.13183125177912255,-0.01810584958217269,-0.01141552511415521,0.09778402203789598,0.007403292817679633,-0.11194460473167905,-0.026360011217049797,-0.06322957198443567
43,0.055222060136509744,-0.15699566124535747,0.09858156028368799,0.020785219399538073,-0.14887713477473805,0.0,0.15789473684210523,0.05069118371594552,0.0830737279335409
44,0.05119455424006311,-0.09269804208169562,0.042608134280180655,0.04072398190045243,-0.10020753038837817,0.0,0.09259253647586987,0.04385970394736852,0.04793863854266539
45,0.04761909998027342,-0.09810795751006847,0.05448922600619218,0.0673913043478262,-0.10181219110378911,-0.18207741981084624,0.09758613752368436,0.020483139680507346,0.04940530649588298
46,0.04855355050770415,-0.09179288690347022,0.03992941632827841,0.03869653767820764,-0.0990462582538518,0.027893281480488235,0.09686475915466736,0.07668553782810097,0.04707933740191797
47,0.07980310685088991,-0.13014087887323947,0.06945240369578784,0.07254901960784316,-0.1449511052504522,0.0,0.1595562645240502,0.06261950286806876,0.08076602830974193
48,-0.04288324914883064,0.049222838700369434,-0.006863885593247725,-0.01645338208409504,0.08380952380952389,-0.0644488306732204,-0.0941868653421634,-0.044534412955465674,-0.04699537750385217
49,0.06482364304069829,-0.09259259259259259,0.03296124577146434,0.05390334572490707,-0.12346217047451674,-0.047273728172831285,0.11697802124378474,0.06591332391713753,0.05820533548908655
50,0.058191500238132014,-0.10653063945578241,0.06793618116314978,0.06525573192239861,-0.11578956813084876,-0.07055035128805612,0.10909090909090909,0.06007071820100347,0.0542398777692896
51,0.008460278192761317,0.007461641768285241,-0.0053012530120482146,-0.004966887417218584,0.018140590597539166,-0.09590551181102368,-0.040983606557377046,-0.0020832916666666534,-0.018115942028985508
52,0.04530209637094309,-0.194075018496069,0.047480719354685966,0.05657237936772044,-0.16982178005689197,-0.22121583347848797,0.17538464957264957,0.0572024610771415,0.11143911439114389
53,-0.020064219462323105,0.06770442610652662,-0.02358926810410407,-0.02204724409448814,0.09188470824949711,0.19950798925314214,-0.10703897303551561,-0.02685627962085311,-0.051792828685259036
54,0.035217020360202786,-0.055506762691024,0.01752719007450544,0.033816425120772944,-0.06388212138316218,0.16296844745537112,0.05114003090749094,0.0353084835758314,0.030112044817927276
55,0.0664556448196705,-0.08313187651106571,0.038174999999999966,0.07165109034267912,-0.11417322834645671,-0.037838721145401925,0.1143476603656647,0.06664049392395131,0.055064581917063135
56,-0.0971809213965172,0.1860041011359859,-0.0618833660037383,-0.10465116279069764,0.23555555555555555,-0.0001666055712916881,-0.2107897722689036,-0.08857038179236978,-0.11146907216494849
57,-0.22103541249796294,0.45613130740326135,-0.24665391969407274,-0.2159090909090909,0.5647482014388491,0.18466670000000035,-0.4080338410159916,-0.2169354522957843,-0.22189992748368376
58,-0.10654002175648818,0.1859290836966065,-0.08121827411167509,-0.09316770186335407,0.12183911877394625,0.16305565101137665,-0.2083332862103146,-0.07518027806385179,-0.09972041006523767
