Alternatives ETF List (35),Broad Asia ETF List (44),Commodity ETF List (125),Consumer Discretionary Equity ETF List (31),Consumer Staples Equity ETF List (26),Crude Oil ETF List (22),Currency ETF List (36),Developed Asia Pacific ETF List (108),Developed Markets ETF List 1 (100),Developed Markets ETF List 2 (100),Developed Markets ETF List 3 (93),Emerging Asia Pacific ETF List (114),Emerging Markets ETF List (79),Energy Equity ETF List (80),Financials Equity ETF List (51),Global ETF List (72),Gold ETF List (17),Healthcare Equity ETF List (49),Industrials Equity ETF List (37),Investment Grade Corporate ETF List (50),Junk ETF List (43),Materials Equity ETF List (62),Municipal Bond ETF List (29),Preferred Stock ETF List (12),Real Estate ETF List (48),Target Maturity Date Corporate Bond ETF List (24),Technology Equity ETF List (75),Telecom Equity ETF List (10),Total Bond Market ETF List (82),Treasuries ETF List (51),Utilities Equity ETF List (24),Volatility ETF List (18)
-0.014031390643135275,-0.04572871166150071,-0.0023341708721612243,-0.039048077292245686,-0.014652759385537058,-0.00424129663321929,-0.011866733444847746,-0.045973015940053534,-0.030230986605252103,-0.03390204970769099,-0.03760397325964572,-0.05780493787069126,-0.0466758464221194,-0.041041954366350886,-0.03465029643576646,-0.03882929162272651,-0.014647588149391549,-0.03291875192210717,-0.025305151722641445,0.002347585122474031,0.0027762082064570503,-0.03139913196361346,3.0512826062338462e-05,0.0015103853452321813,-0.03975683124265354,0.0016140280120831984,-0.029433958798983906,-0.027551333059973433,0.001211808475028654,-0.0016211146197399016,-0.044621186338018815,0.009206642511245897
0.008754073041722833,0.05005587046779556,0.014340778968424167,0.029185341375918643,0.0037867493795209423,-0.02373055248157131,-0.0034963624510538764,0.031026467979352136,0.025184476972158382,0.022046947541166553,0.015128286399045027,0.04347828025762653,0.029728260085735404,0.013684926250572002,0.021734168377209907,0.019483718163795218,-0.027458302822602743,0.03630822981474681,0.018042278545763697,-7.233635949602463e-05,0.0034695088139496412,0.020149800683633028,0.0007763862296749518,0.004692180833172031,0.02547370625676555,0.002150564451239653,0.026854492469918067,0.014924319791019349,-0.0005995305816160194,0.0034592547853789604,0.013525418361575748,-0.004622550087901062
0.00038978753936085177,0.015155255636122082,-0.004021207997716042,0.007481230441767103,0.015842796179045153,-0.006616483315907265,0.0033585821562163625,0.010610472327069293,-0.0042764816353245486,0.004130529043750134,0.011748991056668257,0.01615739802947496,0.019827286694230728,0.00560011030524536,-0.01403314115099813,0.008342364387095198,0.047972882492172145,0.013206419297899272,-0.009250163642781414,0.0029507291092727766,-0.0048836286642213855,-0.011840206088309784,0.0008321450833983317,-0.001505927401380162,0.018130138895523003,0.004366890137177559,0.002296288992547964,0.006821733247365338,0.0037717441204105,-0.01783193017338091,0.029719145409475428,-0.020377612853202845
-0.010683302525099964,-0.035175630271063525,0.004490714761671658,-0.01730213210217756,-0.007825379179299968,0.005648074194541336,-0.008536661820881985,-0.008923456233330648,-0.02878628574361277,-0.028008550305136253,-0.025284767951788134,-0.026923362503217352,-0.04126556678731024,-0.03341637906127352,0.01079980558912665,-0.029020936887647054,0.016444392213869966,-0.06951132262815476,-0.027415032021322054,-0.0024291490233926847,-0.011930348798524362,-0.03183905612863495,0.0018205283607753097,-0.008580781674466466,-0.00436353966876747,-0.0005258674338545347,-0.01886772039020225,-0.030824073390466424,-0.0038591738246722884,0.006374927655486952,0.009533163581939468,-0.0032978176506793153
0.004735155183709106,0.03728015224432836,0.04212006212088069,0.014805271718163154,0.006620635141374497,0.0024001019897898447,0.005598209616420116,0.017768677982397174,0.011968874739397298,0.009530075803649871,0.009948624764288767,0.06010844325116014,0.04015107407813712,0.019695654416796708,-0.010054642851125084,0.014930830070043744,-0.01995807341831571,-0.02121373593051117,0.007712787714084367,-0.0001740043161163305,-0.021374109550893028,0.009792774743362823,0.00214693775532139,-0.011205699396594947,-0.0016926936006141854,0.002773251225284697,0.014505917628502587,-0.019150736283657176,0.004507061391807605,-0.048637038795752666,0.008698937558762828,-0.002615625365940806
0.02887995343192639,0.057296152088498586,0.025446774202534626,0.04646937742849962,0.05216904136429806,0.09717407316311796,0.020187648277212623,0.039443969878165445,0.057092198414464654,0.059758220432671906,0.032817640106305376,0.03165056297904274,0.058111849872813405,0.08590491664131394,0.02889270802716936,0.07660295015539464,0.027361554488360185,-0.010455008985548474,0.051965757862644214,0.0030010146692409706,0.02188519187771055,0.07500304717577548,0.00034447336395735626,0.016641406359139837,0.031309327613723834,0.0004026665550056185,0.03695528788865492,0.08388398922591951,0.0008567078607836983,0.021318157345349774,0.02895423806118779,-0.005310094064233673
0.0008007714764097392,0.020000078265423694,0.023647121269723192,0.010371682136657304,0.0037067155013537504,-0.05209844615776612,-0.0012151085072241445,0.020880303823354193,0.005462839832902052,-2.836252966478131e-06,0.017542030230889724,0.03645380123436165,0.009152139375958657,-0.012909291775488585,0.010783392583667829,-0.0013897425284965543,0.03598427157969414,0.020722006704086825,-0.021532177776129736,0.0028065820952673667,0.006678034530220031,3.759849383617383e-05,0.0012792804616755028,0.0018052562364242193,0.02045629239099494,0.00478686326676615,0.013636794149153027,0.014026261209204461,0.003575053912213172,-0.007752696177255267,0.03392124400210731,-0.007211051414140013
0.007892409429040851,0.013617306631574216,-0.002339280298455049,0.0155061867231566,0.019397394509819848,-0.06477501754130247,-0.007875780741256486,0.015588507548016117,0.018138493856063906,0.002087530811208984,0.011118217995112919,0.021179520717980706,0.010110767978645477,-0.010673004089382359,0.02237516018699449,-0.0014865066197653465,-0.017150081819786226,-0.0113913061443915,0.04053872127080698,0.0010646958284298148,0.001629023182539015,0.007026346601256628,0.0013071928584992773,0.012481757051694875,0.009829698672147622,0.0007175207477253441,0.03426952243716009,0.015505961169650934,-5.0385812060816695e-05,0.013471061585477267,0.003901970883737082,-0.010015896733492778
-0.0011536721573055524,-0.022541549380817406,0.003995144258886316,0.014641132010126854,-0.01571407733438617,0.03856004228862401,0.004942458366079063,-0.007009231174804442,-0.004034057901504099,0.008576039415411966,-0.005166080652037761,0.013749110555567545,-0.011126043124528627,-0.01140899750161499,-9.963209349953764e-06,-0.0131370208320713,-0.03002980727127876,0.02163255449758107,0.006820469052263499,-0.0030528131180781147,0.005011539805529765,-0.0042044597223564835,0.00020422395515594572,0.0012915566466312454,-0.030600619226621946,-0.00337826260979496,-0.007140894020736158,-0.011069727998291538,-0.0018468353141995783,0.02810116987630354,-0.009684315695198845,0.001403602990956696
0.0006787843134205444,0.013504867259469597,-0.044406782945498144,0.006490847926013445,-0.0035953383311323416,-0.0328310933366031,-0.009425832471335719,-0.0037458970707388408,0.012039714595538036,0.016481907904191653,0.0036654610399455443,0.021836810105829857,0.023783355984316627,0.010560269062914667,0.03140280861924794,0.0163464589510122,-0.08528612600045853,0.038356090108781896,0.011754975436840951,-0.00589874240834615,-0.002108621279167272,0.0027585125948345877,-0.003079713284858457,0.0021324232617736696,-0.009915670808343149,-0.009617704938761188,0.02220031352414854,0.022025736390709504,-0.009949378015649938,0.030453111780287995,-0.04275892814922523,-0.0016183039400354884
