Name,Weight
Technology Equity ETF List (75),0.27737203615206824
Developed Markets ETF List 1 (100),0.1995780520090253
Global ETF List (72),0.20598706516678103
Developed Markets ETF List 2 (100),0.15823965872137646
Industrials Equity ETF List (37),0.15882318795063202
