Name,Weight
Technology Equity ETF List (75),0.2302641413505899
Industrials Equity ETF List (37),0.2191298707582625
Energy Equity ETF List (80),0.19678804212703474
Healthcare Equity ETF List (49),0.1947470459441376
Developed Markets ETF List 1 (100),0.15907089981997516
