Name,Riskiness R
AAXJ,[0.1012154]
ADRE,[0.10918398]
AFTY,[0.2286317]
AIA,[0.08774973]
ASEA,[0.09811831]
ASHR,[0.46486325]
ASHS,[8.31491988]
AXJV,[0.53521484]
CHAD,[8.09173777e+12]
CHAU,[0.47742494]
CHIE,[0.25459835]
CHII,[0.29544271]
CHIM,[0.17353164]
CHIQ,[0.10007196]
CHIX,[0.18804839]
CN,[0.19124095]
CNXT,[1.91479755]
CQQQ,[0.10244908]
CXSE,[0.07948964]
DBEM,[0.10850189]
DEM,[0.14148907]
DGRE,[0.12731126]
DGS,[0.09400504]
ECNS,[0.13167642]
EDC,[0.39923736]
EDIV,[0.14567122]
EDZ,[2.33183251e+13]
EEM,[0.12812454]
EEMA,[0.10082399]
EEMV,[0.10831156]
EET,[0.2625976]
EEV,[1.24123002e+13]
EIDO,[0.24452835]
EMQQ,[0.11411014]
EPHE,[2.92799654e+10]
EPI,[0.14402368]
EUM,[8.10982633e+12]
EWM,[1.68990109]
EWX,[0.08862488]
FCA,[0.15115585]
FEM,[0.11807192]
FEMS,[0.10147238]
FNI,[0.10731259]
FXI,[0.19959339]
FXP,[6.48179162e+12]
GMF,[0.09682497]
GXC,[0.12178699]
HAO,[0.14696443]
IDX,[0.22458333]
INCO,[0.10401031]
INDA,[0.18851722]
INDL,[0.57240079]
INDY,[0.14286754]
INXX,[0.19966775]
KBA,[0.77058561]
KFYP,[0.2117108]
KWEB,[0.11440305]
MCHI,[0.13188486]
PEK,[0.34113904]
PGJ,[0.11404974]
PIE,[0.11969151]
PIN,[0.14087959]
SCIF,[0.24295635]
SCIN,[0.24840948]
SMIN,[0.15703027]
SPEM,[0.11828335]
THD,[0.0871866]
VNM,[0.3705717]
VWO,[0.13271797]
XPP,[0.37064001]
YANG,[9.73357312e+12]
YAO,[0.12943877]
YINN,[0.55812364]
YXI,[6.82917809e+12]
