BSCJ,BSCK,BSCL,BSCM,BSCN,BSCO,BSCP,IBCD,IBCE,IBDC,IBDD,IBDK,IBDL,IBDM,IBDN,IBDO,IBDP,IBDQ
0.0014032990184605235,0.003237752434476954,0.0051300491034208225,0.0009329727968501427,0.006622689074635193,0.008068110819862407,0.01041927184799157,0.006414546315199186,0.000998247438740167,0.0024597209481640892,0.008889426819396374,0.0017851652577371567,-0.0003875349134741593,0.003760884555898251,0.00630646630595156,0.006282000425723389,0.0035419249669596873,0.008661258973806787
0.0029923872611545537,0.0036007689814398897,0.005303937607924132,0.010125756135572185,0.009421907711405627,0.010054651264078462,0.007698964141985316,0.0022481632498683717,0.01582423307551953,0.007952337658465609,0.016136283235959104,0.0020585083313702664,0.003492225544293017,0.0054883196642417035,0.00553301341420749,0.008050200292916417,0.010529623946653204,0.007083578147762709
-0.0032645898858341344,-0.003221246170439289,-0.003237772804797681,-0.004622939796002125,-0.006999548306732841,-0.009345836762610691,-0.007962497013776885,-0.007066567078653181,-0.010918537379916634,-0.0034708477729711944,-0.01131821341590086,-0.002771236423826688,-0.002321888318663168,-0.006289452560549565,-0.009371391028834688,-0.005044570420659213,-0.00933873960463977,-0.0062186042468134394
0.002339614137176838,0.001846688660440345,0.0018562650659496996,0.004644410626717352,0.002819371247964659,0.004716951298842979,0.006137862004791348,-0.0005014697603599475,0.0025855896868355378,0.0010353769160285527,0.001648498054514254,0.0015878199086102978,0.0019396440129315683,0.005142685476367775,0.009657293519365551,0.0023402239363580603,0.00549894424549816,0.003128587526810117
0.0023338088781810627,0.002764682356117936,0.004168585229190526,0.0032365149640125037,0.003795776035272999,0.006572902584589654,0.003753946519133409,0.0073211603127124394,0.004265582180816903,-0.002162556414016289,0.003199857826372365,0.0031711941108677434,0.004451918456432043,0.004722310035563454,-0.00019536204289514705,0.0023347600749451703,0.005468700990295624,0.008577006363288136
-0.003725978775320154,-0.003216415420913601,-0.006918783982849538,-0.007373316804451739,-0.007048717305891003,-0.01119413078043518,-0.00981751058743903,-0.00597337524516297,-0.01066749018810152,-0.0007537837267424584,-0.008020430899242243,-0.003951231264217975,-0.00481769772876331,-0.00861740151806452,-0.005466707826270604,-0.009705170463191918,-0.012431980233918885,-0.013142422107360541
0.002429222690106212,0.0021648062949265728,0.006548250970219497,0.004404064951451328,0.008088162363364806,0.00706555433124811,0.006602276912669165,0.0044118873822063896,0.006603933232790364,0.006317235600243554,0.00496183715340155,0.003211665071858907,0.00422058175523953,0.0031611543908194,0.004593600890052224,0.01019196905253986,0.0048779733038863725,0.00520949971930687
0.0009339039661785263,0.00046067271699777156,-0.0013869698817332466,0.0018525549277766987,0.000280687561474749,0.0023476472468413638,0.0,0.0,0.0007952497650922303,-0.005257420419185691,-0.0007331543617671143,-0.0007919988403144356,-0.0011593413459903858,0.00039357202551650554,0.0008990263325174846,-0.0007758872376092826,0.003758463185311901,0.0013246083704012673
-0.0009330326033297029,-0.000920921190728643,-0.0009259143397922789,-0.0036985561232363625,-0.00046741133549175166,-0.0014053197884441278,0.00047004788699001005,-0.0011987931409673778,-0.0023837253376816315,0.00037764901592341306,0.0,-0.0027743190325001713,-0.0005804462448699912,-0.0011808422157018913,-0.003514092967370516,-0.002330058196754873,-0.0011702121828101346,-0.003502346454217328
-0.0009341496010986935,-0.0004611294058629786,-0.0004635099869249122,0.0018562924107449735,-0.0019167103165144805,-0.0010317529020665189,-0.001409940401313969,0.0004004558660706437,-0.001194710530603659,-0.0026417058095624703,-0.0018345082919322946,-0.0003975000475670277,-0.0017419388137617775,-0.002168232304811348,-0.0015673221412528012,-0.0011677078485807075,-0.0023429961966834217,-0.001054170408169238
0.0007377413019621961,-0.0008695333706350364,-0.00016170691980307332,-0.0014701121651620466,-0.0014363352579532065,-0.005583633610363451,-0.010399948530689698,-0.0032013134369774906,-0.00019414591942129743,0.002910711854033471,-0.003886497953765867,-0.0011926374587207364,-0.0027143651615025442,0.0010643326725579864,-0.0007851236456712635,-0.005845871616810704,-0.005753382645808002,-0.006254942295539313
0.00046787935965078185,0.0018500088286755,0.0,0.0013947700079626408,-0.005361087507598029,0.0007104872717457061,-0.00042792756390030886,0.002812333421430173,0.0,0.0007558146179142247,0.0011095353106412651,0.0011940615412428402,-0.00038860350309924413,-0.0007905821604138415,0.0017673136414005648,-0.0004312699144850456,0.0006693313827250756,-0.0015733307951663938
0.00046761143724252766,0.0013849200374887651,0.0023230120057952585,0.0018570699934360663,0.007565167245784073,0.007568480682396381,0.008325558424436556,0.0008016249023835294,0.003597265489714656,-0.0007552437936149216,0.0033246379201004,0.0007951477877041061,0.0038896120496313257,0.0015827115875360512,0.0009803479576732566,0.006706263964212908,0.0031470878465087826,0.009061985310367835
0.0004677365141248787,0.000921970603381885,0.0013910414302713506,0.003243426953051529,0.0032848273773241022,0.0023474572921975503,0.003066609441734776,-0.0020015954935501752,0.003583986886439228,0.0007558146179142247,0.0018407904307647515,-0.001589074138040376,-0.0030993862729422105,0.0011853163752769142,0.002741813567810628,0.0010515744641049231,0.004705864860327704,0.0
-0.0032709565680932953,-0.004606045412062597,-0.004629409602219825,-0.005080576152519343,-0.008418964441041251,-0.010210767222076388,-0.00893664438434807,-0.0016047995503917615,-0.007539637974212168,-0.006419871707976436,-0.008452513493484646,-0.002785569204800201,-0.004663905146780162,-0.005130374348305525,-0.005859165705405372,-0.006887842129489303,-0.009679915910612956,-0.007809402170672542
0.0014972449835721196,0.00175323492603782,0.0024138741264177377,-0.0006619618442709951,0.000972328844306344,0.0036756909592138187,0.00045451286852760564,0.0012107749778120054,0.0014082762167859206,0.006380497946721661,0.0038798766895108243,0.0035927484212679244,0.004176998425800085,0.002454102551300337,0.001167545953693221,0.000886317057977351,0.0018710154876333321,0.0015568605130979955
0.0009376848082329037,0.002313955857172863,0.006973658672473491,0.009310887912717685,0.0014175611887857732,0.005670717551836073,0.00713233714592162,-0.001205772068215415,0.0016009694690524575,0.0011349732484852715,0.004811231029403754,0.001592778002675819,0.0043241808611864,0.0031717492955042103,0.005586141069731499,0.0035322452321836853,0.007375918443010623,0.006698015072317556
-0.0009368063791229445,-0.004616886308363928,-0.008771963432665845,-0.010608941280862628,-0.0056606418729864575,-0.009069212944562515,-0.010009430467196687,0.002816836537015241,-0.00639235836498624,-0.002645733943475885,-0.00552468671612154,-0.0034989344268912216,-0.004654569125522536,-0.003952351753906766,-0.007119802947029244,-0.005083821209880293,-0.00783074101310924,-0.009393053373143636
-0.0009378322738665582,0.0,0.0009314707684085912,0.001864483686514468,-0.004981162874779904,-0.0010433383954585736,-0.002289305987246267,0.0,0.0036186030297747696,-0.00037876467128208685,0.0014812084308014454,0.0025135474358981423,0.0,0.0,-0.00011833001309586611,-0.003301876752281913,-0.002959693838912016,-0.0011852918648688991
-0.0004722345936293123,-0.00766679835112245,-0.007971597791561697,-0.008296900031099827,-0.009473987496367737,-0.021741767377417648,-0.017537796215678927,-0.009724276728501584,-0.013426234031986272,-0.0024047127521069547,-0.01687888309791439,-0.0014351826950829438,-0.004411042232043737,-0.0058858590310907795,-0.009007562673653786,-0.01001108065476244,-0.016281110982221913,-0.0218190358651149
-0.0061120216021169176,-0.003277409967864176,-0.01174780831827254,-0.013164294164989071,-0.01157734270131933,-0.005350018964286599,-0.014042155826842326,-0.002435011326873751,-0.010988876227972476,-0.003806597160646322,-0.006410450482071841,-0.005588950511612756,-0.0074510339513988565,-0.01000007881155572,-0.009964070303349424,-0.0107829309578185,-0.010408014126280108,-0.006893649153594189
0.0009460707012274935,-0.002817943364454997,0.0,-0.004287701359493288,0.0019516942164095649,-0.002445406306839957,-0.000593358162887509,0.0012204562518057839,-0.005349817472159939,-0.006113933006514647,-0.0022767761540542315,-0.0004012879529271519,-0.0011853372514722634,-0.006060723157509278,-0.006038801149200968,-0.003229578653981807,-0.0004079817020603959,-0.0014701097596375426
-0.0009451764974357807,0.0,0.0004755004167194373,0.0009569935228547927,-0.00048693383724928487,-0.0004902378516339583,-0.0004947497894812903,-0.002438064681920217,0.00041377184779443996,-0.0003845499230778686,-0.0022822574955447075,-0.0004016186520656528,-0.003164399272904168,0.0012196657816167644,0.001620185596732759,-0.00040471057255274216,-0.0012232954419383805,-0.0034348912028670502
0.0024606158820220155,-0.0004216036296059044,0.0010931917443580152,0.00219855277988715,-0.0007840130734192572,0.002161504305744991,0.002577087167392455,0.0023985813214428852,-0.0006215057699508063,0.006822855996254044,0.0017050710743649858,0.0011659340430938208,0.00285410157382214,0.0012561021967065185,0.001170415129476714,-0.00028635648311087854,-0.0006175304111820642,0.0019644715872729605
-0.0033079615081834236,-0.0014161580658796026,-0.004757436582890235,-0.005736492992752058,-0.003618617066117811,-0.011285415541027044,-0.008514828377978168,-0.0036626424209145344,-0.007880456253603325,-0.00803666688265098,-0.009538248425618463,-0.003617189767032604,-0.004955372618654119,-0.003250825122416636,-0.0068825307436385045,-0.008939634362884901,-0.009012508090333963,-0.010677471504965428
0.0018963391127823851,0.00047293777310301443,0.0019120509261505128,0.0024042856190500967,0.005594846377067749,0.009428911719961476,0.003744866664096649,0.0008166944397124668,-0.0004183039579460228,0.006558516644833121,-0.00038556872521234,0.001210263023636806,0.0023904899694094533,-0.00285349988851856,-0.0008151133156994312,0.006273039659674125,0.0080609128772138,0.0029058457523704266
0.00047343483379038586,0.0018900610196252625,0.0014313267555104404,0.003357232840853778,-0.0009763444330384127,0.004425095029575082,0.0028352355769767435,0.005776722475208291,0.012940792353845484,0.0018644910012522915,0.012855515187995705,0.0037103222062458033,0.003979184087731984,0.011047822218081746,0.01282655720067715,0.008936917786929005,0.005668995957068812,0.00965542354278392
0.0026067886784675127,0.0032180633327294644,0.004494608272642246,0.0007299216645629705,0.008992373580465658,0.0036636196068327094,0.009252247500094408,-0.00203166019708292,0.0008272778531181147,-0.0007665039850604168,0.0007625805523830925,0.004975664140512513,0.0003963705740274699,-0.0012145617100148946,-0.0004033049559957261,0.002427371041597716,0.00531046869778858,0.008422200341808307
0.0009454899331142198,0.003299041126944298,0.0009510870043292203,0.005747343621175911,0.001947513586887353,0.003917783478650961,0.0004941945521794707,0.002035796243279763,0.0008269898453617358,0.001150154789350331,0.0022857134483075976,-0.00020066847950385997,0.0023772811598670065,0.001216038664014104,0.0012105753595547967,0.0008068178032277849,0.0012188843060886255,0.0014260283041282755
0.0018879617198059551,0.0009391526171091336,0.0,0.00047614103147862756,-0.000972045513772175,-0.005561091070373538,-0.005928623657540735,0.0,-0.0024783921773505802,0.0011491551875484481,-0.0030407626027424807,0.002409431542775071,0.00197657781361595,-0.0012145617100148946,-0.0011287738534804142,-0.001007720038499274,-0.0032463865650140125,-0.004881893890003365
-0.000942521717519335,0.0009387642007734834,0.00047511675789675917,-0.0019036577163658575,0.0009729913056057283,0.0024034316159366096,0.002484801499097749,-0.00081257079199182,0.0,-0.0026780968769047147,0.001906349535165744,-0.000200226323804366,-0.00039474388648636183,0.0024322494434755285,0.0011300494237230533,0.00044389781978312453,-0.0008146683355732832,-0.0008175594873540777
-0.00047128698911169073,-0.0014066040879148472,0.0,0.0,-0.000972045513772175,-0.0012233958247832065,-0.00297441360072122,0.0008132316002372978,0.0041410045484442815,0.0007675071894137095,-0.0007611295733746888,-0.0010017523101865085,-0.00039448329768041216,-0.0008087826533333292,-0.00028215043295486125,0.0009681809221882767,-0.00020366825343527963,0.0001634685339016019
0.002549932420954348,0.0038539393754147633,0.004516460089945873,0.005681456110009368,0.004478582827344297,0.006327350980338412,0.008362672348833913,0.003177901059636734,0.001463305000361724,0.0060115468838192005,0.005154223657701407,0.0032102519434933537,0.004224661902889842,0.005346272874540761,0.004278473481844812,0.004963050595456966,0.007018750575847334,0.006802872608373689
0.00047134165136222264,-0.00046880630795438866,0.0,0.0,-0.0003396045843416314,-0.0024412257142998315,0.0015827411007557936,0.0008113915724751482,0.000825621704489258,0.0,0.0011391139120388706,0.0,-0.00039401598542407204,-0.00040325011818266257,0.0,-0.0006831957526554978,0.002029493713137469,0.001629883884517674
0.0014138989413607984,0.004688050906783926,0.004263498104179146,0.00570306859337401,0.008109767475798555,0.012481488840542327,0.008789715433279619,0.0024319900772541525,0.008659666059031575,0.0030534637608266137,0.007208106949859755,0.002402898353848325,0.003940218778557997,0.004035410384136882,0.004024263443427151,0.005109913223035386,0.008140758271117574,0.007323157331805539
-0.0028233639805407213,-0.005599704189454515,-0.00660376978273652,-0.008506617107822299,-0.010116019613734008,-0.013294424118267749,-0.011013334575235505,-0.006874138926222492,-0.012673873527968015,-0.005327085481574262,-0.009792898673035282,-0.004195065176889287,-0.005886800846021252,-0.006832710358682093,-0.008417187399617821,-0.008006377392015018,-0.010084049670996818,-0.010096937187990727
-0.00019188145718933728,-0.0003814845675794977,-0.0025767539081561195,-0.003878365939089943,-0.003380643247604937,-0.002234256528780623,-0.00626550264550256,0.0020705723798193475,-0.0030928335737854546,0.0006833662472169827,-0.002493662151512573,0.0006775932000423593,-4.878124448057146e-05,-0.0011080373972804018,-0.0028965170289999872,-0.00394479218289416,-0.0053492407511647536,-0.008659728913829606
0.0009453278817127043,0.0018805997964573887,0.004291941832507825,0.005752382312147199,0.00587081504965906,0.005413386343619677,0.00648688699386451,0.0016278198433144436,0.0004160585093685849,0.0011489719259832262,0.001911422208924589,0.0020078973546216877,0.0015822862460041036,0.0028421547708954113,0.0052823525094282476,0.0052803222095059495,0.003682579006603743,0.005365415694339524
0.0018880839515324087,0.0028154819045807405,0.00284923320165207,0.003336737660856467,0.0043776060222765435,0.004894748824546396,0.00495778117563514,0.0016255970243880572,0.009155518031700541,0.0019128222168836645,0.00228928209079188,0.0008015746470002473,0.003159407050616559,0.00242900221541228,0.005658821994401471,0.002827881108066789,0.005707370091230253,0.009441553057494223
0.0004715728620040499,0.0009361202362880386,0.0014201701860791095,0.0,0.0019370198531420367,0.0017534682934449786,0.002466687740019681,-0.0008115637709694965,0.0045358126395743,-0.0007634683796013349,0.005329538531791898,0.0004006128191582044,0.0007874469433613617,0.002019555440801251,0.0008038176684265406,0.0036264366569543744,0.003242628725470311,0.0032531290516115184
-0.0009421619250791136,-0.0004677446727571229,-0.0009455038280707731,0.0014252029833031784,0.0004829851056408161,0.0006807654977400107,-0.0004919661027005896,0.00040615370373178934,-0.0016420930175943178,0.0,0.00037861721055179137,-0.002402003073663526,-0.001573820156015508,-0.0020154850569885567,-0.0024095588655739237,-0.0012043729109358927,-0.002424186927045609,-0.0028372743144675157
0.003303743300288909,0.004918536359168208,0.00663625299892254,0.008178369488530174,0.010508435947836823,0.011839677395337393,0.011746540226217158,0.004796763909928989,0.011741728904711276,0.005205794415278122,0.011952797010361971,0.0031711114261340637,0.0061946822004585655,0.010599741708993986,0.010001406015960416,0.012206151756234304,0.00965937707044698,0.015116659766189972
0.0,0.0009323203696706598,0.002355349601707136,0.002828974579580675,0.0019164612777336511,0.0,0.0006341708580811348,-0.0008087315615379437,-0.0016293205917768364,-0.00038058433635935676,-0.0033745028863178,0.0004008584256923855,-0.00039189612015022655,-0.0008008953942072202,0.003196266022675712,-0.00039780162749595763,0.0012065571207446502,-0.00401604833222657
-0.001411996191703744,-0.0018630498964245282,0.0,0.00047022349020293513,-0.0014349133393932235,-0.003370165168325866,0.0004872231704221836,-0.002024369380807648,-0.003263786783288775,-0.001905078539678789,0.002257325713700177,0.0008009358976711504,0.0003920497629312251,-0.0004009589192136475,-0.0015931256608735821,0.0,0.0020090640916296974,0.003225819573592656
-0.0014136499104617645,-0.0009330930366884068,-0.003759555770135494,-0.006109239791165786,-0.004549550500533245,-0.0038648621662745225,-0.004872971058493834,-0.0028400935920111546,-0.0016376694862492653,-0.0007631510612559764,-0.003378302782790844,-0.0016005063091968695,-0.0023536410644885795,-0.002405661151425249,-0.002393057659179942,-0.003982908980634915,-0.006415488241117873,-0.005627064813929372
0.0032114544540336075,0.003881027560053328,0.003679346488014636,0.0061468916890601065,0.00664350846500297,0.008206231060082112,0.0065658219599018346,0.0032148164486174692,0.003078358540329716,0.004054444046477985,0.004711115013824734,0.003008144097806496,0.0033441960486755564,0.00450601186682479,0.005925681974766697,0.006564288547531889,0.0075897602173520375,0.006510058333370996
0.0014135638279019198,0.0013981068904558693,0.003766133311823082,0.004237104911785448,0.004789506579531986,0.005303885674880693,0.006826175030447654,0.0036553468060191545,0.008193581669885387,0.0015244784319360574,0.004509653110244196,8.010502974516992e-05,0.0036520909459689813,0.002806794991443958,0.003984221040270385,0.005575226257749393,0.007229095056732631,0.007249637968486059
-0.0009408503789642436,0.0,-0.00046893268087311085,0.00046905515866709597,0.0009531840991091092,0.0009593615486831977,0.0,0.0,0.0,-0.0011414994334754554,0.0,0.0001200853756986104,0.0,0.0007995465266043486,0.0,0.001188275029797223,0.0007973543393234166,0.00039973284393216414
0.0,0.0004651099124328512,0.0018771030695800784,0.0014054211651557795,0.0019049052985764226,0.003354013004876739,0.003873652221756912,-0.0016183693333257688,0.0,-0.0007620281673985657,0.0022448026814920518,-0.0012007512606304555,-0.001565223620234508,0.001877771780350695,0.0019838482770297037,0.0015819818189798686,0.0027887293461806343,0.003197397633553776
0.0010821759329957322,-9.48515086289556e-05,0.0006562908016433988,0.0007976243966925432,0.0005254174855058754,0.0007684396486869383,-0.0004322970908730787,0.0011350941997883928,0.0006088883042083357,0.0017542080742065113,-0.0024704310740090787,0.0019623478984194974,0.0006652008742873722,-0.0006003769576474513,-0.0008723461495658184,-0.00027378210822386344,-0.0007910689641092911,-0.00035643166876631293
0.0004712866359461635,0.00046600526978010187,0.0018760896833924711,0.002342906724332696,0.002809110538080296,0.0033492023940087266,0.005080944428720618,-0.0012163498989965682,0.00040704848025317384,0.00038127179000608174,0.006001422048980868,0.0004008077311024305,0.000784650674176147,0.002398834427041589,0.0015893018617105373,0.0024553934752825613,0.004106698980042763,0.004796312397676025
0.0004705279426950238,0.0009316734188336186,-0.0014045549657738135,0.0,4.7588195202146255e-05,0.0,0.0004813949520232534,0.0028422366949177715,0.002440912011581681,0.001143339768205859,-0.002982711529387345,0.0,0.0,-0.00039889086551239314,0.001189823395752585,-7.919596868649742e-05,0.0010723222034507943,0.0011934392928808814
0.0004707455511302494,-0.00046520928869979314,-0.0014063341683636249,-0.0032725202621628753,-0.003798659619540912,-0.0061990479139037045,-0.006256040664009554,-0.002429388063064319,-0.0040583234692044175,-0.0015227252530998273,-0.0022438938045272407,0.0016012560190248257,0.0,-0.002793392217526415,-0.0031693286279115165,-0.0039904359210100205,-0.005870600173809253,-0.007548887904727549
-0.0014112309553644966,-0.0023280016280450627,-0.002817415952366821,-0.003283363286606997,-0.004289812655319536,-0.004798457908197586,-0.007215544629310682,0.0004056949741894038,-0.0044824066375314725,-0.0003811527541679628,-0.003748299585910683,-0.0019987027328713896,-0.0021951354061651085,-0.003601342680896178,-0.003974812195921774,-0.0043236184485880465,-0.005666233880667741,-0.00440333219088851
0.003300129143765165,0.004903937965439842,0.005136066245794921,0.006688984523359439,0.009873233652811259,0.008736615206716081,0.010495304665503587,0.002398320956919073,0.009261493412529588,0.00523365959472376,0.00885379731581168,0.002805112541944997,0.0056241627421777796,0.007317014521391481,0.007110387450409769,0.008895577471536697,0.00835393895020408,0.00889864860168201
0.0004699310535879129,0.0013954619153010545,0.004223764989880653,0.003747100708980768,0.0038008327629083993,0.006708521958843989,0.007984621997400944,0.0008105031283124217,0.0,0.0,0.003738358077924577,0.0015999510123273556,0.0027398042484651198,0.0029965090983105013,0.0039714047154065305,0.005146658458402686,0.006384906319483704,0.007593869922123528
0.0,0.0004642643445368037,-0.0009346340723003822,0.0009331680929648175,-0.00047329268791441835,-0.0009523617989392732,-0.00240055588082928,0.0004051955124869536,0.0,0.00038022109526974124,-0.0022344726388087615,0.0,-0.002341928864816985,-0.0009959775501074482,-0.0007912639397231606,-0.0007878867513789715,-0.0019826690684939317,-0.0019830968879775163
-0.0009396637906979742,-0.0013926776027121475,-0.0004676564506845615,-0.0018646450463507191,-0.001894166877068882,-0.001905683775966359,-0.0019247303572509234,-0.000809686134567508,0.0008131258824240958,-0.001899869773739866,0.00037289236416903417,-0.0011980568128204289,-0.00039130577684343777,-0.0015949103972074743,-0.00039575772392306966,-0.0017736636908734801,-0.0005958305523691425,-0.0013516743188939937
0.000986983567066772,0.0030221918836662452,0.002293649993314711,0.003411584118799344,0.0026558974715422284,0.004395268398020239,0.0014909957215637245,0.002758732247244848,0.003861852774562375,0.0028934318259151736,0.0020153906631707815,0.0011594207713221806,0.0021930524122453967,0.0036766782112838572,0.0026557868586267745,0.004230051007547373,0.0040620799432387715,0.0033492866937485906
0.0,-0.000928422830393478,-0.00046758526051045995,0.0,0.0009482597583328488,0.0019058365919319808,0.0019306577721270714,0.0,-0.0012166422321945908,-0.0003801351766998029,0.001119775249731689,0.0007999117338776409,0.0007823866055999332,0.0007977009861337048,0.0007917689955636827,0.0,0.0015876411000741676,0.0007955047880339124
0.0009413707727787949,0.0004647392591381416,0.0009358520776711852,0.0009330585476804508,0.0007578493278913839,0.0014263578320783518,0.002890076274335015,0.0016186901762761169,-0.002030065374482253,-0.0011411942361585095,0.0007458776774710818,0.0,0.0005862192260358866,0.0003982616852670724,0.0003956336208304415,0.0007885359471564683,0.0019820244591914125,0.001987413120528305
-0.0014105581063708194,-0.0018579006792520355,-0.001870051695634095,-0.001863987749851975,-0.0012306720014016706,-0.0037985034942948867,-0.0014409751470893482,-0.0020201240923838283,0.0004070519893362357,0.0007616653655643503,-0.0011178065129373133,-0.0003995325800376274,-0.0009765138905875797,-0.001194850988363207,-0.0003954771567709524,-0.0007879146481331242,-0.0011867115440515755,0.00039658479125529724
