Name,Riskiness R
Alternatives ETF List (35),[0.02706901]
Broad Asia ETF List (44),[0.10620764]
Commodity ETF List (125),[0.11477533]
Consumer Discretionary Equity ETF List (31),[0.06564928]
Consumer Staples Equity ETF List (26),[0.03973509]
Crude Oil ETF List (22),[0.17824805]
Currency ETF List (36),[0.58958146]
Developed Asia Pacific ETF List (108),[0.04917455]
Developed Markets ETF List 1 (100),[0.05535814]
Developed Markets ETF List 2 (100),[0.06393409]
Developed Markets ETF List 3 (93),[0.103363]
Emerging Asia Pacific ETF List (114),[0.11373949]
Emerging Markets ETF List (79),[0.24315403]
Energy Equity ETF List (80),[0.04325769]
Financials Equity ETF List (51),[0.05336696]
Global ETF List (72),[0.08471158]
Gold ETF List (17),[0.29066837]
Healthcare Equity ETF List (49),[0.06864904]
Industrials Equity ETF List (37),[0.05122258]
Investment Grade Corporate ETF List (50),[0.05877379]
Junk ETF List (43),[0.02718258]
Materials Equity ETF List (62),[0.07310293]
Municipal Bond ETF List (29),[0.10482223]
Preferred Stock ETF List (12),[0.0283851]
Real Estate ETF List (48),[0.06531805]
Target Maturity Date Corporate Bond ETF List (24),[0.01425138]
Technology Equity ETF List (75),[0.0487379]
Telecom Equity ETF List (10),[0.10756179]
Total Bond Market ETF List (82),[0.04288825]
Treasuries ETF List (51),[0.15956067]
Utilities Equity ETF List (24),[0.06236037]
Volatility ETF List (18),[0.60577787]
