,Date,BSCJ,BSCK,BSCL,BSCM,BSCN,BSCO,BSCP,IBCD,IBCE,IBDC,IBDD,IBDK,IBDL,IBDM,IBDN,IBDO,IBDP,IBDQ
0,2012-03-26,17.369347,16.844597,,,,,,,,,,,,,,,,
1,2012-04-02,17.430328,16.895288,,,,,,,,,,,,,,,,
2,2012-04-09,17.500017,16.996656,,,,,,,,,,,,,,,,
3,2012-04-16,17.560991,17.021992,,,,,,,,,,,,,,,,
4,2012-04-23,17.526152,17.089571,,,,,,,,,,,,,,,,
5,2012-04-30,17.68294,17.089571,,,,,,,,,,,,,,,,
6,2012-05-07,17.632517,17.271585,,,,,,,,,,,,,,,,
7,2012-05-14,17.536491,17.07686,,,,,,,,,,,,,,,,
8,2012-05-21,17.545227,17.102259,,,,,,,,,,,,,,,,
9,2012-05-28,17.763451,17.220782999999997,,,,,,,,,,,,,,,,
10,2012-06-04,17.714052,17.225929,,,,,,,,,,,,,,,,
11,2012-06-11,17.722799,17.276867000000003,,,,,,,,,,,,,,,,
12,2012-06-18,17.81032,17.378746,,,,,,,,,,,,,,,,
13,2012-06-25,17.731556,17.336294,,,,,,,,,,,,,,,,
14,2012-07-02,17.889091,17.506096,,,,,,,,,,,,,,,,
15,2012-07-09,18.028965,17.610369,,,,,,,,,,,,,,,,
16,2012-07-16,18.116695,17.831663,,,,,,,,,,,,,,,,
17,2012-07-23,18.046518,17.738042999999998,,,,,,,,,,,,,,,,
18,2012-07-30,18.116695,17.789104000000002,,,,,,,,,,,,,,,,
19,2012-08-06,18.084936,17.811869,,,,,,,,,,,,,,,,
20,2012-08-13,18.049757,17.581433999999998,,,,,,,,,,,,,,,,
21,2012-08-20,18.20809,17.777735,,,,,,,,,,,,,,,,
22,2012-08-27,18.322437,17.897226,,,,,,,,,,,,,,,,
23,2012-09-03,18.26086,17.863089000000002,,,,,,,,,,,,,,,,
24,2012-09-10,18.24485,17.815967999999998,,,,,,,,,,,,,,,,
25,2012-09-17,18.385921,17.987022,,,,,,,,,,,,,,,,
26,2012-09-24,18.535835000000002,18.081112,,,,,,,,,,,,,,,,
27,2012-10-01,18.491743,18.089668,,,,,,,,,,,,,,,,
28,2012-10-08,18.681573999999998,18.286009,,,,,,,,,,,,,,,,
29,2012-10-15,18.646252,18.320299,,,,,,,,,,,,,,,,
30,2012-10-22,18.663908,18.26885,,,,,,,,,,,,,,,,
31,2012-10-29,18.681573999999998,18.311733,,,,,,,,,,,,,,,,
32,2012-11-05,18.753153,18.327175,,,,,,,,,,,,,,,,
33,2012-11-12,18.726578,18.370153,,,,,,,,,,,,,,,,
34,2012-11-19,18.700026,18.301389999999998,,,,,,,,,,,,,,,,
35,2012-11-26,18.770853,18.395941,,,,,,,,,,,,,,,,
36,2012-12-03,18.744297,18.37875,,,,,,,,,,,,,,,,
37,2012-12-10,18.705182999999998,18.354597000000002,,,,,,,,,,,,,,,,
38,2012-12-17,18.705182999999998,18.354597000000002,,,,,,,,,,,,,,,,
39,2012-12-24,18.740686,18.397673,,,,,,,,,,,,,,,,
40,2012-12-31,18.74515,18.286303,,,,,,,,,,,,,,,,
41,2013-01-07,18.798454,18.37281,,,,,,,,,,,,,,,,
42,2013-01-14,18.762918,18.398748,,,,,,,,,,,,,,,,
43,2013-01-21,18.709612,18.32091,,,,,,,,,,,,,,,,
44,2013-01-28,18.656313,18.173853,,,,,,,,,,,,,,,,
45,2013-02-04,18.747917,18.296795,,,,,,,,,,,,,,,,
46,2013-02-11,18.676727,18.253436999999998,,,,,,,,,,,,,,,,
47,2013-02-18,18.783503,18.340153,,,,,,,,,,,,,,,,
48,2013-02-25,18.828003,18.426872,,,,,,,,,,,,,,,,
49,2013-03-04,18.733547,18.295668,,,,,,,,,,,,,,,,
50,2013-03-11,18.813748999999998,18.39123,,,,,,,,,,,,,,,,
51,2013-03-18,18.840492,18.417292,,,,,,,,,,,,,,,,
52,2013-03-25,18.893959,18.504169,,,,,,,,,,,,,,,,
53,2013-04-01,18.920698,18.651854,,,,,,,,,,,,,,,,
54,2013-04-08,18.985003,18.674812,,,,,,,,,,,,,,,,
55,2013-04-15,18.967148,18.735748,,,,,,18.6877,16.861942000000003,,,,,,,,,
56,2013-04-22,19.020714,18.787992000000003,,,,,,18.713909,16.919287,,,,,,,,,
57,2013-04-29,19.020714,18.744464999999998,,,,,,18.715782,16.873758,,,,,,,,,
58,2013-05-06,18.977741,18.674509,,,,,,18.639029999999998,16.716885,,,,,,,,,
59,2013-05-13,19.013519,18.622145,,,,,,18.629675,16.642673000000002,,,,,,,,,
60,2013-05-20,18.968801000000003,18.517431,,,,,,18.541689,16.512798,,,,,,,,,
61,2013-05-27,18.763098,18.238184,,,,,,18.412531,16.259794,,,,,,,,,
62,2013-06-03,18.691558999999998,18.238184,,,,,,18.3545,16.295214,,,,,,,,,
63,2013-06-10,18.729959,18.260035000000002,,,,,,18.399015,16.298351,,,,,,,,,
64,2013-06-17,18.335829,17.761801000000002,,,,,,17.911369,15.561048000000001,,,,,,,,,
65,2013-06-24,18.264177,17.779276,,,,,,17.945139,15.721704,,,,,,,,,
66,2013-07-01,18.102945000000002,17.534531,,,,,,17.721951,15.642217,,,,,,,,,
67,2013-07-08,18.265079,17.808187,,,,,,17.852148,15.654585999999998,18.800581,16.915257999999998,,,,,,,
68,2013-07-15,18.480377,18.009660999999998,17.309526,17.213945000000002,,,,18.015587,15.927467000000002,18.346298,16.526970000000002,,,,,,,
69,2013-07-22,18.462436999999998,17.974615,17.249237,17.162457,,,,18.152721,15.846108,18.225513,16.535122,,,,,,,
70,2013-07-29,18.462436999999998,17.887026000000002,17.025339000000002,17.14529,,,,17.966735999999997,15.632551999999999,18.272388,16.404606,,,,,,,
71,2013-08-05,18.506714000000002,17.976387,17.223406,17.110966,,,,18.023344,15.725807000000001,18.30303,16.478022,,,,,,,
72,2013-08-12,18.29999,17.730625,16.973663000000002,16.759142,,,,17.823895,15.435342000000002,18.106527,16.169667999999998,,,,,,,
73,2013-08-19,18.246059,17.730625,16.853104000000002,16.690481,,,,17.859645999999998,15.418363000000001,18.135382,16.019571,,,,,,,
74,2013-08-26,18.308979,17.818403,16.982279000000002,16.887852,,,,17.923610999999998,15.493095,18.144389999999998,16.174560999999997,,,,,,,
75,2013-09-02,18.129219,17.62529,16.766987,16.53602,,,,17.701588,15.260391,17.962320000000002,15.895585999999998,,,,,,,
76,2013-09-09,18.21623,17.691720999999998,16.898428,16.694882999999997,,,,17.763441,15.254991,18.028009,16.006514000000003,,,,,,,
77,2013-09-16,18.477365,17.911661,17.097235,16.970551,,,,18.031019,15.549438,18.281408,16.240965,,,,,,,
78,2013-09-23,18.540401,18.017220000000002,17.192318,17.065310999999998,,,,18.11392,15.591988,18.368292,16.395081,,,,,,,
79,2013-09-30,18.504376999999998,17.999610999999998,17.123165,16.97917,,,,18.095093,15.646442,18.315804,16.380322,,,,,,,
80,2013-10-07,18.562023,18.048117,17.154785,16.995529,,,,18.15834,15.680776999999999,18.408935999999997,16.488426,,,,,,,
81,2013-10-14,18.715359,18.215635,17.284822,17.151056,,,,18.324417,15.800187,18.418009,16.572311,,,,,,,
82,2013-10-21,18.75144,18.312628,17.37151,17.323862,,,,18.373489000000003,15.931516,18.64669,16.749962,,,,,,,
83,2013-10-28,18.715359,18.224457,17.284822,17.185620999999998,,,,18.277233,15.778007,18.517839000000002,16.580548999999998,,,,,,,
84,2013-11-04,18.673695000000002,18.088198000000002,17.185574,17.028482,,,,18.272476,15.737776,18.639174,16.598824,,,,,,,
85,2013-11-11,18.7279,18.264927,17.298586,17.219147,,,,18.289576,15.834211999999999,18.70155,16.655466,,,,,,,
86,2013-11-18,18.773077,18.20307,17.333353,17.184469,,,,18.405455,15.837647,18.729069,16.563839,,,,,,,
87,2013-11-25,18.872444,18.282598,17.472445999999998,17.262463,,,,18.405455,15.858312,18.815268,16.713767999999998,,,,,,,
88,2013-12-02,18.7279,18.167717,17.376820000000002,17.245132,,,,18.293379,15.732614000000002,18.725401,16.52552,,,,,,,
89,2013-12-09,18.767485,18.249838,17.482897,17.327639,,,,18.467426,15.927564000000002,18.933607000000002,16.796049,,,,,,,
90,2013-12-16,18.767485,18.311821,17.552614000000002,17.440607,,,,18.498037,15.936266,18.953986999999998,16.844932999999997,,,,,,,
91,2013-12-23,18.667946,18.223269000000002,17.430601,17.353706,,,,18.377546,15.856273999999999,18.909534,16.757288,,,,,,,
92,2013-12-30,18.71039,18.252056,17.487284,17.373552,,,,18.519389999999998,16.064791,19.055294,16.884527,,,,,,,
93,2014-01-06,18.837118,18.420315,17.749464,17.539015,,,,18.638823000000002,16.096415,19.079539999999998,17.042652,,,,,,,
94,2014-01-13,18.846165,18.429169,17.749464,17.539015,,,,18.685049,16.219343,19.20451,17.171882999999998,,,,,,,
95,2014-01-20,18.828062,18.429169,17.845585,17.617397,,,,18.708166000000002,16.257986,19.239956,17.219494,,,,,,,
96,2014-01-27,18.954788,18.517725,17.924238,17.678347,,,,18.777515,16.373909,19.269798,17.251799,,,,,,,
97,2014-02-03,18.963844,18.446875,17.871819,17.695766,,,,18.789072,16.449425,19.335081,17.299408,,,,,,,
98,2014-02-10,19.014906,18.573895999999998,17.937561,17.722878,,,,18.924051000000002,16.596779,19.542641,17.514969,,,,,,,
99,2014-02-17,18.969568,18.565027,17.972589000000003,17.766527,,,,18.875557,16.626932,19.55394,17.547660999999998,,,,,,,
100,2014-02-24,19.078375,18.662645,18.077688000000002,17.914946,,,,18.988035,16.717392,19.610453,17.723188,,,,,,,
101,2014-03-03,18.969568,18.520657,17.902527,17.722878,,,,18.852293,16.602104,19.540751999999998,17.614769,,,,,,,
102,2014-03-10,19.063482,18.66629,18.057873,17.876079999999998,,,,19.080536,16.8895,19.794757999999998,17.911720000000003,,,,,,,
103,2014-03-17,18.954504,18.523996,18.01399,17.797291,,,,18.95359,16.84832,19.653999,17.819457999999997,,,,,,,
104,2014-03-24,18.963581,18.559578,18.110506,17.911087,,,,19.004362,16.970064,19.712961,17.997021,,,,,,,
105,2014-03-31,18.981747,18.559578,18.075415,17.876079999999998,,,,19.018044,16.959328,19.75671,17.882135,,,,,,,
106,2014-04-07,19.170820000000003,18.796995000000003,18.235407000000002,18.075947,,,,19.340197,17.288086,20.11647,18.351702,,,,,,,
107,2014-04-14,19.070728,18.672218,18.103519,17.988203,,,,19.314632,17.282667,20.062738,18.290070999999998,,,,,,,
108,2014-04-21,19.070728,18.707867,18.209017000000003,18.075947,,,,19.342167,17.297127,20.053139,18.33762,,,,,,,
109,2014-04-28,19.116222,18.761339000000003,18.226614,18.13736,,,,19.324461,17.362198,20.081924,18.397497,,,,,,,
110,2014-05-05,19.213337,18.855591,18.307371,18.17494,,,,19.498215,17.490053,20.303295000000002,18.622589,,,,,,,
111,2014-05-12,19.286259,18.944916,18.413142999999998,18.306887,,,,19.597275,17.605026000000002,20.396187,18.738235,,,,,,,
112,2014-05-19,19.286259,18.962772,18.413142999999998,18.280499,,,,19.58539,17.553929999999998,20.378778,18.736464,,,,,,,
113,2014-05-26,19.304482,18.962772,18.47484,18.377268,,,,19.650763,17.703587,20.411673999999998,18.780945000000003,,,,,,,
114,2014-06-02,19.204226000000002,18.873453,18.316187,18.210123,,,,19.514067,17.455376,20.291685,18.583447,,,,,,,
115,2014-06-09,19.265406,18.896627,18.39769,18.259769,,,,19.752216,17.679705,20.433195,18.84234,,,,,,,
116,2014-06-16,19.247141,18.905582,18.441882999999997,18.3127,,,,19.636499,17.681553,20.497581,18.869326,,,,,,,
117,2014-06-23,19.329319,19.02195,18.547913,18.418552,,,,19.7223,17.847321,20.583462,19.029432,,,,,,,
118,2014-06-30,19.228882000000002,18.896627,18.39769,18.259769,,,,19.588615,17.664972,20.460511999999998,18.781176000000002,,,,,,,
119,2014-07-07,19.344854,19.038971,18.5483,18.449881,,,,19.852884,17.953779,20.715223,19.182396,,,,,,,
120,2014-07-14,19.317408,19.030006,18.601448,18.502953,,,,19.804663,17.983532,20.699483999999998,19.178757,,,,,,,
121,2014-07-21,19.317408,19.030006,18.557156,18.494112,,,,19.842833,17.95751,20.711287,19.247881,,,,,,,
122,2014-07-28,19.308267999999998,18.985144000000002,18.521729,18.39682,,,,19.784573,17.885015,20.573529999999998,19.146017,,,,,,,
123,2014-08-04,19.361296,19.090424,18.6299,18.493853,,,,20.045476999999998,18.13653,20.893921,19.430292,,,,,,,
124,2014-08-11,19.443766,19.180351,18.745345999999998,18.609108,,,,20.134508,18.269764000000002,20.953445000000002,19.542476999999998,,,,,,,
125,2014-08-18,19.370459,19.090424,18.656532000000002,18.547045,,,,20.005007,18.292276,20.782837,19.454197,,,,,,,
126,2014-08-25,19.397949,19.162364999999998,18.771978,18.671167,,,,19.998929999999998,18.322294,20.89789,19.586613,,,,,,,
127,2014-09-01,19.324644,19.054470000000002,18.621025,18.493853,,,,19.968576000000002,18.125261,20.735235,19.376953,,,,,,,
128,2014-09-08,19.281307,18.976295,18.510695000000002,18.342354,,,,20.011347,18.146591,20.880423,19.265467,,,,,,,
129,2014-09-15,19.262949,18.976295,18.430595,18.315687,17.555599,17.480902,,19.984859,18.140905,20.818453,19.365828,,,,,,,
130,2014-09-22,19.253773000000002,18.949265,18.484001,18.333464000000003,17.581903,17.494843,,20.05414,18.192057000000002,20.878422,19.406723,,,,,,,
131,2014-09-29,19.29048,19.003334,18.546291,18.404564,17.74851,17.646475,,20.019497,18.22805,20.850435,19.473625,,,,,,,
132,2014-10-06,19.417185,19.168308,18.656063,18.561312,17.923899,17.716182999999997,,20.271458,18.500799,21.259975,19.799097,,,,,,,
133,2014-10-13,19.509127,19.276653,18.78989,18.677151000000002,18.055431,17.934046,,20.294039,18.567722,21.378918,19.943588000000002,,,,,,,
134,2014-10-20,19.463160000000002,19.186365,18.718519,18.623684,18.011587,17.808560999999997,,20.271458,18.579201,21.205555,19.834757,,,,,,,
135,2014-10-27,19.389616,19.096075,18.673901,18.525665,17.853742999999998,17.733616,,20.252995000000002,18.470211,21.241831,19.778463000000002,,,,,,,
136,2014-11-03,19.389616,19.087053,18.629293,18.516762,17.842351999999998,17.698759,,20.0847,18.378443,21.145070999999998,19.675248999999997,,,,,,,
137,2014-11-10,19.395595999999998,19.119326,18.643499,18.510475,17.82649,17.685963,,20.252762,18.528816,21.227076,19.841043,,,,,,,
138,2014-11-17,19.386389,19.101231,18.598795000000003,18.492619,17.844070000000002,17.714814999999998,,20.289968,18.496029,21.247414000000003,19.865686,,,,,,,
139,2014-11-24,19.460060000000002,19.191717,18.732922,18.662352,18.003178,17.828474,,20.411926,18.737144,21.428385000000002,20.053385000000002,,,,,,,
140,2014-12-01,19.30349,19.037901,18.545141,18.456884,17.931973,17.72356,,20.265165,18.497953,21.271816,19.888443,,22.104360999999997,,,,,
141,2014-12-08,19.435710999999998,19.164341,18.76473,18.653755,18.063093,17.910366,,20.455282,18.768991,21.622992,20.279806,,22.281157999999998,,,,,
142,2014-12-15,19.35269,19.064619,18.666162,18.546289,17.966167000000002,17.883192,,20.449047,18.778725,21.504005,20.233801,,22.073342999999998,,,,,
143,2014-12-22,19.315796,19.010231,18.65719,18.537344,17.957363,17.883192,,20.355339,18.733946,21.536835,20.126453,,21.96257,,,,,
144,2014-12-29,19.35269,19.091814000000003,18.746805,18.617935,18.133585,18.040982999999997,,20.702703,18.942907,21.803116,20.646353,,22.21735,,,,,
145,2015-01-05,19.522560000000002,19.311115,18.95085,18.764484,18.248987,18.074903,,20.719482,19.255251,21.774155,20.652164000000003,,22.372448000000002,,,,,
