Name,Riskiness R
DRN,[4.28258948e+11]
DRV,[1.35224665e+13]
DRW,[0.10321858]
FFR,[3.86910175e+10]
FRI,[1.17479802e+12]
GQRE,[0.15405029]
GRI,[3.31328582]
ICF,[2.73854358e+11]
IFEU,[0.25621106]
IFGL,[0.16352274]
IYR,[0.60156678]
KBWY,[0.68148423]
MORL,[0.3099657]
MORT,[0.1744736]
PSR,[1.66460793]
REET,[4.52258859e+11]
REK,[5.29413481e+12]
REM,[0.14254259]
ROOF,[24.52242799]
RWO,[1.4147426e+12]
RWR,[2.56946442e+12]
RWX,[0.34707954]
SCHH,[3.88670926e+11]
SRS,[3.2028597e+13]
TAO,[0.13843689]
URE,[1.04765722]
USRT,[3.87468876e+11]
VNQ,[7.89858185e+11]
VNQI,[0.10512695]
WPS,[0.43237609]
WREI,[1.32062809e+12]
