Name,Riskiness R
ADRE,[0.15777768]
BBRC,[0.60894164]
BICK,[0.18742526]
BKF,[0.16771896]
DBEM,[0.13031791]
DEM,[0.4352938]
DGRE,[0.18063647]
DGS,[0.14167419]
DVYE,[0.5507452]
EDC,[0.58111223]
EDIV,[0.31805731]
EDOG,[0.9181262]
EDZ,[3.53305715]
EEB,[0.1434596]
EELV,[0.30931609]
EEM,[0.17138582]
EEMO,[1.47681454]
EEMS,[0.2670462]
EET,[0.36239358]
EEV,[2.35149484]
EMFM,[0.39356202]
EMIF,[5.66064622e+12]
EMQQ,[0.15474865]
EUM,[5.56382538e+13]
EWEM,[0.30358482]
EWX,[0.17173488]
FEM,[0.16503695]
FEMS,[0.15479122]
FNDE,[0.1468356]
HILO,[0.25848722]
IEMG,[0.16240255]
JPEM,[0.20806257]
PIE,[0.19640289]
PXH,[0.19869156]
PXR,[0.40765057]
QEMM,[0.35823508]
SCHE,[0.1900625]
SDEM,[0.64910978]
SPEM,[0.16741504]
TLTE,[0.1823931]
XSOE,[0.16060856]
