AIRR,CGW,CHII,EDOM,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,JETS,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XLI,XTN,_PRN
-0.027608959280667048,-0.013665821388645902,0.010186695204675529,-0.018196828970303308,-0.011132886803972012,-0.01142663285269887,-0.013620801194225835,-0.01967671721098127,-0.027536625830498623,0.004348897214205593,-0.00644226202744174,-0.01680057079726431,-0.026593497169155662,-0.005661997676864788,-0.009216571453899813,0.0,-0.01047915995413596,-0.009602023534394577,-0.04611665240814312,0.014638345500336047,-0.01795418671064241,-0.01213076190824438,0.001102682334050468,-0.00925905491724516,-0.02118740102715841,0.010664320989207957
-0.0096537667517807,-0.002424635325608698,-0.05714284176272191,-0.01516449523578214,-0.007267990793692875,-0.008056114291608614,-0.006617003192281347,-0.015412136705224138,-0.009948896968607368,0.003349645420307278,-0.0072248970719399315,-0.02984830626519793,-0.01691237552356302,-0.003504235463895738,-0.0111627973399192,0.0041196808288135826,-0.006309278774417725,-0.007870454350907417,-0.03138241429526143,-0.005940481321390117,0.021315132386563657,-0.009519469732355864,0.002203048845851698,-0.010603847589212638,-0.03337101704816225,0.010771483302185808
0.005733959917127267,-0.0010416812664461779,-0.0026738520016256484,0.005988115676197496,0.0031579854818437635,0.00035311539918592144,-0.008398521648034103,0.005824528898671285,0.009018270439291879,0.004315543310431675,0.0,0.02407832235999219,0.006175486161250114,-0.0008790282748455409,0.007525678217105628,0.004102750447274874,0.003401296625586195,0.008047682734407445,0.026269677135717782,0.008537190142077357,-0.03860184265928877,0.0020181952246129268,0.013738684420860445,-0.00036342794225253407,0.02402611106377676,0.003479855602649668
0.027936321764705983,0.02537358061074644,0.01697944763914188,0.02465992771707389,0.014024013624732993,0.019414156069305997,0.01869191477581509,0.025334686238110686,0.029366675533483363,0.01135069708647952,0.020432891241784424,0.013352897976224527,0.0061377638362044564,0.017597815325606333,0.013072076426260477,0.010079209641856391,0.03638432354590356,0.016651526996541557,0.0076793388628847575,-0.04204280744422605,0.04827057271064196,0.018991097346244944,0.011384317759317948,0.016354814076554505,0.01640101451935278,0.019505772364828044
0.012368185566844112,0.010847491188567107,0.025483425064494587,0.0024896312430179746,0.002116861573181625,0.0038088410682475173,0.018348614962528424,0.0035297780965522977,-0.0012403683386054585,0.0020041648085719513,0.0046630302595491715,-0.004654950988562649,-0.017429278883017124,0.011240767019516528,0.008755711598946371,0.007820760260323715,0.006323495015040852,0.003926378585391666,0.013547806775320321,-0.000589156746090816,0.0136372758848807,0.0029179454874074173,0.00678943472381313,0.0010727492814112368,-0.0015688523895717715,0.0046767297928081005
0.012984163196572328,-0.00570083397893936,-0.011996788853387385,-0.039321273592159166,-0.005210559873483854,0.006554060219260364,0.009290324798309057,-0.003517362587134597,-0.03651258313910264,0.007200667726191276,0.0019111400052809406,0.004820357537943764,0.02305992214209955,0.002137786969580497,-0.014161554109299559,0.0074928545043264645,0.007584139973737647,0.003464055739424859,-0.020885667817502115,-0.017683371012494786,0.0020764103799149032,0.006757288043665829,0.00816320815404022,0.00857302560275884,0.013467921809550532,-0.0008462352636702981
-0.01730660865705085,-0.011129897462445476,-0.021682493572412632,-0.014217821075898137,-0.010051030978480577,-0.010281066335567713,-0.024267860442880783,-0.013060485471150574,-0.0067028984591259964,-0.01453655891434963,-0.002452360714079809,-0.02176708703683727,-0.06631980605459238,-0.012798840984913858,-0.018535787169052225,-0.018061062681314608,-0.015914290153521544,-0.017483361314011417,-0.04778140884079342,0.019501977012171958,-0.002072107833700704,-0.00885611828124722,-0.01848273430843306,-0.013104274793449463,-0.02702083764795842,-0.0144005484399976
-0.007760152977640221,-0.018076280459060984,-0.01861702857663165,-0.08304202389650077,-0.0361788069907323,-0.01692964449829867,-0.019725491187081768,-0.032903879429816665,-0.06903705610802978,-0.01886177493894026,-0.02704444413387432,-0.0398916713541464,-0.04039003886760961,-0.00674370000593544,-0.00781642307793965,-0.0131797849319891,-0.02578451267634807,-0.025682922189920968,-0.014336779350826553,0.02354315118981938,-0.04908206447677836,-0.02896916273781993,-0.017611905245313825,-0.018841264682456213,-0.03212673564434428,-0.005713199006471836
0.023462140838186308,0.04237570688696085,0.04878053485085149,0.024540049558915863,0.04473440017536538,0.030088606979840306,0.030809296698072038,0.021371197245024398,0.07819602956637398,0.03092902359606896,0.03490606738658298,0.03634465192643176,0.03773588658449207,0.02960390168509425,0.03689508704604076,0.029436147419214638,0.030112385963227763,0.030324174076973017,0.03704522482835482,-0.07101777341110241,0.057462970636319666,0.03828712454560431,0.021218391558811618,0.03328440840079668,0.038896640298843495,0.028800202028786182
0.02698914428589293,-0.008663748081694511,-0.02497849321461493,-0.03931998477952818,0.003444167928505691,0.01752570625682806,0.015589567690708375,0.011973749634628718,-0.022228047928060084,0.010385887165787457,0.017238287812062002,0.01660899571507365,0.00979011228223842,0.013530691767477423,-0.003234726210053532,0.012560080141955877,0.022687713642620275,0.01754603895200112,-0.025293572385513132,-0.013927586496579823,0.03570247509721183,0.017430376644948627,0.01397094660261621,0.018508646140773525,0.018152838088372283,0.025678883209313184
0.02427431688966115,0.01546212967934631,0.05653707914487492,0.07785462248600818,0.034181946100089684,0.024991592461411225,0.020373959927304883,0.03262819964062952,0.03355870196130145,0.012809428139374524,0.020335364653040363,0.04095290103681581,0.0761773948781646,0.011681183105609956,0.016226310434963278,0.010557056474057584,0.02837025803969177,0.02892400486167928,0.03058380553917875,-0.050219670173995,0.04292998827435587,0.02625040083772077,0.013071788978267631,0.02551095848253433,0.04123018830530627,0.013339006743418095
-0.007264399178838576,-0.005627168509766588,0.006688982915206478,-0.009401595310741388,-0.0074677651211020575,-0.005271879942095256,-0.0002735168568711208,0.001736218594554609,0.0010474293027735537,0.001483209674080236,-0.0036713399202495,-0.00306926457421699,-0.028743116058603413,0.0032989989715177344,0.0009124423897719279,0.0015666567046700188,-0.005185776425371692,0.0,0.005395581421388242,0.014540610248350147,-0.011858957404731628,-0.005833834778554868,0.003836138319529533,-0.006815351266990007,0.0042808806096218685,-0.0016202066288639775
0.00316597722747471,0.01098533064949673,0.0008306115516101545,0.03634256289901314,0.008220745663673458,-0.0016563002797367597,0.004924678370326735,0.003812749642008104,0.01883344317637974,0.009588363396316558,-0.003685086564675,-0.01504354572576614,-0.004858600616973303,0.004932289452511755,0.015040913040130131,0.009126789197577546,0.004587165609939953,-0.003459771239829654,0.006261227614068255,-0.0013029879127637186,-0.0058072436876178005,-0.0037917294932733048,0.004342599855239565,-0.004288890127333807,-0.006180686105973136,0.0107505895766982
0.01086403025628966,-0.012512302652613279,0.01742739177431639,0.0,-0.0006911119787395179,0.004645118799020472,0.004356293394603765,0.0013813290983838802,-0.010012860150570985,0.01181391478218998,0.0051076755140541715,0.004191313198294301,-0.00932099536174161,-0.0024539785863726435,-0.013471022484646102,0.007493467450607249,0.012245863987904686,0.0020614265821504952,-0.00977762615165638,0.028375746964364405,0.01098114318663498,0.00570928497720925,0.01349010684657538,0.00465198146609381,0.002573498695150616,-0.008629498465559259
-0.0054762550219142215,0.01600520627430756,0.030179488537089023,0.0,0.017839849264818217,0.002972264117422074,0.010571927105677592,-0.0013794236603428493,0.021784179233722608,0.0017550320960496143,0.0029788079581331943,-0.00728639288330155,-0.003449730044752057,0.00492007232546597,0.012289561685549314,0.002821060775212434,-0.003895851949604477,0.003139820121815036,0.024236820660379944,-0.03964477376374294,0.007626561715372612,0.0021624496820310327,-0.0023891424684317863,0.004287400815376977,-0.015401291387401568,-0.0042509522316331256
0.011166649922641329,0.0091894382825324,0.0031670715180303318,0.0,0.005434872562080429,0.009219533120640451,0.006169416920937595,0.015538825890683528,0.0002536871514265897,0.007770346658284239,0.0061144669135862065,0.01574843180668967,0.007507874881875141,0.004487947229481522,0.0008990805305484953,0.0069053301444553065,0.01564416715394509,0.011656806264514472,0.00964071029494669,-0.0075958353658352,0.005504663893168786,0.009171012317827704,0.01368469458000694,0.007855152366625871,0.01607648748267119,0.0040657918444815385
0.0091601028861642,-0.01170737812344408,0.0,0.015814415828565985,-0.007972914224132387,-0.005546472378048018,-0.003732418263065321,-0.00578047485512503,-0.00811971212784406,-0.008995156585040324,-0.002778148570329356,-0.013329560759196005,-0.009370724504038438,-0.006904970601124843,-0.007187767460304916,-0.008635914458147088,0.002229526096138641,-0.004907728801006356,-0.02517345518743879,0.0009984128585927632,-0.0057025973011514755,-0.005167522206877466,-0.0047250671788966175,-0.006099739791577436,-0.011331882812928587,0.006884095730627469
0.0007061796200461534,0.013162317046804014,0.0,-0.004705558095917517,0.009807729928014295,0.005577407313654325,0.00802787011855018,0.008891928029908291,0.02200065575302897,0.004576565455529323,0.00470129853840376,0.016780619420978058,0.024774808976528912,0.00940700071560927,0.014027246346694337,0.0071740050830072,0.014762448871418497,0.007933846906378963,0.027604465234626074,0.007313811360727096,0.014911677607208669,0.005015295877734556,0.006782047549045635,0.00460279562171345,0.018598566793695585,-0.002815304739937229
-0.014815450746561909,-0.020785997168941896,0.011049670683916778,0.0,-0.019020402937905682,-0.03197392707707078,-0.03583744361101405,-0.025423642712197988,-0.015769746588986867,-0.029764697518405714,-0.033275600270524903,-0.014895124608629146,0.018681237062653427,-0.04294975888240355,-0.0254351799450953,-0.02721945239395535,-0.02809885955566627,-0.03425139935734749,0.01906392418660164,0.04389436121214446,-0.05944850331529885,-0.03136695085511531,-0.029976380392033937,-0.030714314902666,-0.010191143951352876,-0.02198016178686551
-0.007161235358035063,-0.006301854145203532,0.0,0.02293189497690213,-0.013338900114565113,-0.011796276296959023,-0.0011014095356650427,-0.010434753439656608,-0.021617433688358702,-0.013382478734595138,-0.0010756285932211054,-0.006246909854932199,-0.03818762613888381,0.002963621856696239,-0.0073258038001747785,-0.012290935478130557,-0.014353175043092978,-0.0071595831727420045,-0.03911554128974906,0.00853618737208045,-0.01514068702156941,-0.004415779316849293,-0.01961802197679196,-0.00892859290973691,-0.008150899042937875,-0.014020593026682493
0.030396821176937438,0.028704943475141888,0.00858702439281331,0.00038883797075491515,0.027456410325233518,0.025163983901618697,0.028390622973246824,0.014059690348977687,0.02703397588396168,0.026810572907112327,0.0193825998147877,0.02250157824934717,0.01615077710588546,0.03151797342612889,0.025538430067215928,0.030446256438310438,0.02715391353933197,0.019222880323401376,0.0221241295755001,-0.04608141708393694,0.046120256264069084,0.012936564298813971,0.028734011968962737,0.025171891229090956,0.010955956435240584,0.016988029206976604
0.025974206425920583,0.0029201884305311843,-0.04411756806996293,-0.02461138985511321,0.0009495100871951938,0.011033070979278845,0.01450931195424884,0.02255797659352849,-0.003290179276869561,-0.003012792463299834,0.006602109660235229,0.014670968938066268,0.01633546408747213,0.008193589107425167,0.003605275721071511,0.0028453291598313536,0.008718562032120108,0.018019124280083888,-0.004329145116514037,-0.01807432191557321,0.024959066992439414,0.017000274410796115,0.00586506195429984,0.0114344563538021,0.013502014330690329,-0.0002058059525664472
-0.014530931389261544,-0.036881307371930114,0.0,0.0048428964151331685,-0.009757321847892714,-0.014219636973323155,-0.02328038055021384,-0.0047522792251988785,-0.011173228008184715,-0.00849293774930002,-0.012034286422203907,-0.0008250419386761343,0.003040818793122757,-0.023567485936385527,-0.026044096263101287,-0.02011858223328797,-0.012663119669320004,-0.013516601746747441,0.0255107246165182,0.0351406000029651,-0.018206677349761342,-0.013525661793149823,-0.020751249630782027,-0.01404594565487902,0.0014801922042421913,-0.014615084689706372
-0.018802581779273214,-0.013772152064078358,0.008097102293086734,0.0,-0.010264188456487845,-0.011740988912667477,-0.016251342594794736,-0.014324601169366397,-0.018746841007594446,-0.01128442630479761,-0.009237107929244202,-0.0015890487784575773,0.020701557326271502,-0.014149137407051884,-0.014753301607157826,-0.00737044967638157,-0.014454484122170697,-0.01196163606465689,-0.01633720310972302,0.026511484275753897,-0.03824732246039101,-0.008683717747219094,-0.013134817201318342,-0.0057331118117270275,-0.008868263156979994,-0.006267021739893783
-0.0027735573492799733,0.007493160772687805,0.024899627047131084,0.0011028082825365376,0.0011062473201815402,-0.002715576223946328,0.007433873105514799,0.010034546847524016,0.007851203192821133,0.0037251506190252846,-0.0006274204932939828,-0.0016606750835764725,0.028937615695056183,0.00506538753435012,0.008891026855402969,0.001856463514645038,-0.0119808714202258,0.0007704698377363218,0.01398615916889096,-0.008503987454049164,-0.0062666523386950106,-0.002489777438709085,0.006033767491119685,-0.0041936649601633244,0.009373774387560615,-0.007988359831904894
-0.01795188408171847,-0.013184661638814729,-0.03134805156121098,0.0,-0.003038782615769272,-0.00034014900105683684,-0.00847218463032356,-0.0023979963092404,-0.008828878294555541,0.02724256527479332,-8.977513307381697e-05,-0.001663537037261413,-0.01896907359812891,-0.015959743641879996,-0.018089042312622632,0.016410719691259595,-0.0165169175333875,-0.004398964093206132,-0.025862098923091832,-0.0057179077049115705,0.007276220940665847,0.00027745800213117047,0.026283308136489582,0.0019303293774623601,-0.00548764012920745,-0.022674209007397025
-0.016014510285382085,-0.024665966841796703,-0.00485429681021617,0.0,-0.014269938834103626,-0.01191709468426885,-0.015435489925515316,-0.010989153903356771,-0.02357857480824007,-0.017449516316073797,-0.011482889578811271,0.009303589462214731,0.0071037745912144405,-0.0217669537144372,-0.02361827493054797,-0.014322784296062981,-0.0065901472895648384,-0.012482082934528212,-0.06548677139662518,0.023961636523851217,-0.015410581743607406,-0.0110895926083172,-0.01753178257760105,-0.011033294101069048,0.009550006162547994,-0.006504733524399346
0.15479604311026787,0.022128644960338062,0.03495931953112133,-0.002379274440338777,0.0456783435262542,0.08683667715186605,0.08286650587273803,0.09340291792057273,0.010732390050592809,0.10444380032336296,0.07078673810493948,0.061842120097428586,0.06765723812606785,0.06239103336020298,0.011127071799963336,0.1006602955018049,0.12925321246398416,0.08154364783586804,0.003787814696894342,-0.12636502730565075,0.1247249859718248,0.08522570349240667,0.10741762131813798,0.08110501461962683,0.08072324140851067,0.05718038086132425
0.017809657836845967,-0.006185617173679834,-0.007069892112396376,-0.017711356434557502,-0.003225876005247761,0.005073078071521882,0.02352668712094476,0.01841854091932001,-0.020705984460668875,-0.007791991695435484,0.0055937615361777715,0.033622703995054896,0.059421483492326885,0.008213485938056927,-0.010047795774459856,-0.0012001899227513802,0.03183632242032088,0.008997833120575269,0.016981051401662624,-0.01928575745948649,0.015220474250066462,0.008438868376394744,0.001421726096967839,0.0040948989181937,0.03559622351368391,0.02477287638276484
0.03784497722886277,0.013139648662295918,0.028481009985284588,0.0,0.01860834104261166,0.02460553098335673,0.02778461540286586,0.03211692085970086,0.011656248578590591,0.028628481200344086,0.02351453516893564,0.020056549716494503,0.0124354095083818,0.023217952603779745,0.009183190267075023,0.025234347978581317,0.030486593837530617,0.02357507418671673,0.014842455810948813,-0.03459573378935316,0.04326412951992032,0.023994531461694904,0.030761986602889767,0.023001644619914517,0.021224634927022038,0.01631754521990909
-0.01716003779150642,-0.014675734081530787,0.009230795763777671,0.0,-0.0001322663109158781,-0.0015394497926253872,-0.016465938245160117,-0.0021146059656780704,-0.002143579363873541,-0.0006247448416682878,-0.004611346846874628,0.0015359982286713705,-0.003899902928540229,-0.013933119544896896,-0.013888937775542105,0.0009376544137182336,-0.0229906139395568,0.0006010014545536193,0.019195536421088174,-0.005658183107490164,-0.005748130702741165,-0.0013342978477810085,-0.0019896537440828774,0.0015945978389745679,-0.001839263463740241,-0.02477708070580441
0.0580532987127851,0.011430601456992005,-0.02362807538856674,0.04847141214710835,0.02303708290588432,0.02251003440436286,0.028735547877821243,0.032092149108297836,0.04108470120518802,0.00791746566948545,0.02266715313631033,0.04042942998303276,0.055982551768177284,0.026645104393547173,0.016998707670892833,0.0074941604667058065,0.05016424547701901,0.026921561651568192,0.0600896992437124,-0.03490134559446122,0.054098551605927456,0.02404818524475822,0.007514380148674229,0.01862758244686457,0.04072238595669495,0.0396341562512894
-0.016914321373849642,-0.014383545780631637,-0.016393364744051987,0.0,-0.016435794556180126,-0.02231608262362844,-0.023560793177618274,-0.022293833894202208,-0.001805407880808689,-0.02356528575316812,-0.014803477859561171,-0.024529863380268076,-0.012820595461997871,-0.01887531195034429,-0.02101239768389901,-0.025104671091081502,-0.028139643396190787,-0.02338947429499134,-0.016074317205832356,0.017688572327376813,-0.028011640350572763,-0.02291271387748028,-0.029375954507496044,-0.02188174296520573,-0.029213901684582176,-0.018768280292974258
0.010071419419903329,-0.009729053241637309,-0.055555626166510635,0.0,-0.002105486177760997,0.010972560024804637,-0.002487611278298722,0.0015000310177460292,-0.0049097433713182525,0.003669341838725047,0.0015600844062454294,-0.001148333153141969,0.008073009111347746,0.00023699981256428482,0.01821707594864855,0.01213573408153917,0.0041198632051108,0.006679643534294716,-0.014617354535837263,-0.005793682421880278,0.0022168701970341712,0.012382382210512835,0.012863525645267573,0.01271917190306784,0.0032660349566279033,0.010560050109736045
-0.01712559280898185,0.014818395606166396,-0.001680587376592516,0.002062727456277406,0.0011612795941967774,-0.012867672732915085,-0.01208288426740321,-0.013805813775852058,0.015420560747663575,-0.008427057370973176,-0.007350716995291355,-0.012394981876482504,-0.029595973354097468,-0.011656023447697957,0.001926848490150268,-0.010665945400955987,-0.011436655878102308,-0.014318206091534346,0.006604213052133671,0.027583546350240372,-0.028244733025094133,-0.012012231562886907,-0.013542978478172523,-0.012224219484317627,-0.01711575049779602,-0.012260268058313144
0.003805603699127789,0.01230222538017701,0.05980568096453336,0.015095685770994594,0.016985167425405286,0.013656112590594094,0.012888683432400594,0.014294359291733947,0.015459847768650734,0.0223458093885844,0.015176740719447909,0.00564960076923801,0.008337643202979082,0.011386819433261348,0.008653722272627697,0.020124542015975792,-0.001265413506446423,0.016846307007726928,0.05861775665910601,-0.03478262690009963,0.039585494950300296,0.01115205252962664,0.01972552794985509,0.014786407382177943,0.003334503942176758,0.012011833335653685
-0.002106232422461766,0.00416667568950747,0.013731878745860458,0.0004223903131329965,0.008742174531894947,0.0021432776401951654,0.0024949937027853105,0.0074961321552079185,0.007104730348594272,-0.008492349850447325,0.0016338212657332125,0.011052737896295508,0.020755068915600642,0.006031359909931604,-0.002383120138991868,-0.009629010173305945,0.013031701105046223,0.005853277951235635,0.00578515309087941,-0.0019585254319440977,-0.005183382241112339,0.0036487703231449595,-0.002940436551559204,0.0012669071909139859,0.017725317336374526,0.0011870399671123884
-0.011819287235865323,0.004495180733803953,0.01513937217963439,0.01773635314107674,-0.0010348283785050552,-0.001222287927622641,-0.00696878358460826,-0.0014879627031227985,-0.0017635924102109922,-0.003159180675611928,-8.16052133910308e-05,0.0037446668699020135,0.0012269601013670801,-0.005595520650343771,0.011944507527995054,-0.004742644453670779,-0.01893868331455572,-0.003846457436638093,0.02136404076386569,0.005494585171621807,0.010019973935714695,-0.0004956870603994046,-0.006363402299897477,0.003479991425353411,-0.0061683800625722705,-0.00987947384872593
0.03972670841510748,0.017900150697848363,0.02119312179187218,0.011203407859543804,0.01618545968855125,0.017742619656245774,0.031579073549714766,0.01937391647275394,0.010600782390185307,0.00964851687028307,0.014763576980867303,0.02316632473873914,-0.0063024909361165254,0.02411582395880409,0.01416433128542408,0.0061949845904640775,0.02021492836287342,0.0243563111011,-0.0008045464517017617,-0.04293529276467508,0.025793578327014118,0.015458209465425875,0.00812231396824193,0.016550962163883215,0.01551661647195725,0.015565768785667056
0.0024239683431360928,0.0043964742998251,0.007686372566645042,0.0,-0.007008108791944822,-0.009918977570664714,0.0024294283798056873,-0.005847937915746726,0.0012486519934266991,0.007533385184781327,-0.009726042187096459,-0.021759537387092787,-0.01937988795349534,0.0,0.004189908388530083,0.0014207211274507685,0.0024989495429974203,-0.009472136758726922,-0.016103190026021008,0.022022888266730958,-0.023210744126075374,-0.010175862190322285,0.01781860028489099,-0.01349044788893664,-0.014200971595354444,0.0070740995728910926
-0.005328130748384582,0.007407294118618751,0.0335622448947724,-0.023840719171277683,0.008982319702220984,0.013661299307863384,0.003393199009278059,0.011470601411875772,-0.004240475535483975,0.022085481459900955,0.014123526515070222,0.017434175739013673,0.020840834356116642,0.01020387776235924,0.01390827859589216,0.017261830093643384,0.008012882701107671,0.017759486449098763,0.007365089090784767,0.0003989791982025362,0.027722678490814456,0.014474910554942329,0.02252987775456771,0.017447451525631322,0.01312916441219138,0.016390193931495194
-0.0007829265635774861,-0.00233951930404802,0.0044280155774666105,0.0,0.00953828897916292,0.013776520580618649,-0.0009660098345004453,0.01221294149987104,0.009519039614494056,0.01842437986322897,0.014486821257647931,0.011403752061455778,0.026223195592865168,0.0011655790357127127,-0.0013716362125890465,0.01882849524982368,0.0010598139824036263,0.015340404559703353,0.009748233837998605,-0.050658141477557095,0.030635979255496174,0.015079115947687238,0.013696648063812027,0.017920322591700982,0.003779682362100269,0.0044154635553818825
-0.0004123043327837845,0.0023450054896591763,0.0066127420414306935,0.0,-0.0018895015870330548,0.0005909076234094546,0.0050769979882950575,-0.0005746365274990106,-0.004962857232231679,0.0011307487685365922,0.0024458911586549828,-0.007477855990497844,-0.0036015167476645157,0.010477372502391192,0.00045771435833419014,0.004334949081815401,-0.0024703408757748052,-0.0024551497869866466,-0.01287222214792017,0.001680660395895513,0.001682630151066656,-0.0009584691835902892,0.0005876462886534338,0.0,-0.006993075136570503,-0.0001911469932530699
0.004537923885504767,0.014371700122838327,0.0051095584627631275,0.0,0.010728212097278622,0.007086058575011304,0.0026464487624057995,0.008048455518773697,0.01645889701441981,0.008835951924805609,0.006532314687615884,0.007651853047247224,0.00929438172203791,0.0015360200535048962,0.011899557732648804,0.006814910472288355,-0.0022996416790680195,0.004638329019693779,0.01711491399521261,-0.01929529262480344,0.017170409681367953,0.007514675592956301,0.007192165903814231,0.0065262723816561395,0.010473056188962512,0.0040144877379876326
-0.025872794349456302,-0.008237192512451377,0.013071810716655608,0.0,-0.004620396945506167,-0.007915682652947785,-0.013435852124467716,-0.016253230365995845,0.001717503339669321,-0.009614902679120392,-0.006724580522761529,-0.02091226373993309,-0.02967259895319478,-0.009969359182033314,-0.0027140063906522733,-0.0072202295129861855,-0.0221631921377551,-0.00970495250444408,-0.009615359663859456,0.01539779632112146,-0.020366965277398816,-0.009680255954952177,-0.016176076445095628,-0.007237747160557033,-0.02626862423746556,-0.01656494392397623
0.009275025715541887,0.01926908513863129,0.032258083936428886,0.05510945918613177,0.010538218328731695,0.0020686031185138554,0.017996147296551506,0.002608657439324865,0.022532275950607236,0.01416330916363964,0.00629773878928596,-0.015452534102562832,-0.017855928484607042,0.010844341123732141,0.01405910268058095,0.013863719035694284,0.025022717657267504,0.001902895566137104,0.02346276536466056,-0.011373192837533557,0.02041579709041197,0.003926061119084472,0.014071808236505137,-0.0024301925144870964,-0.012479393907544377,0.0164567688166041
