Name,Riskiness R
CHIM,[1.21580834]
COPX,[1.71593389e+12]
CROP,[6.20135985e+11]
CUT,[9.5288148e+11]
DUST,[1.55235192e+13]
FLM,[1.14112321e+12]
FMAT,[9.08988351e+12]
FTAG,[2.64299771e+13]
FTRI,[8.35700752e+12]
FXZ,[5.17500772e+11]
GDX,[2.75650618e+11]
GDXJ,[4.39563613]
GNR,[9.7670791e+12]
GOEX,[0.95410441]
GRES,[2.09507019e+12]
GUNR,[2.99540862e+12]
HAP,[9.18504877e+12]
IGE,[1.14331295e+13]
ITB,[1.69346589]
IYM,[1.6931548e+12]
JDST,[4.27565155e+13]
JNUG,[3.82172502e+12]
LIT,[3.74666847e+11]
MOO,[7.86997001e+11]
MXI,[1.28014268e+12]
NUGT,[2.02261002e+12]
PAGG,[3.3384559e+12]
PICK,[2.50258901e+12]
PKB,[2.02330865]
PSAU,[9.55700968e+11]
PSCM,[2.09064487e+12]
PYZ,[3.74794674e+11]
REMX,[5.43610997e+12]
RING,[7.14704966e+11]
RTM,[1.13599692e+12]
SBM,[3.8269651e+12]
SIL,[5.63209526e+11]
SILJ,[1.5082641]
SLVP,[8.22658002e+09]
SLX,[2.42184314e+12]
SMN,[2.37511271e+12]
SOIL,[1.18006338e+12]
URA,[4.13683696e+12]
UYM,[4.64757755e+11]
VAW,[3.88236452e+11]
VEGI,[1.68517292e+12]
WOOD,[5.46684373e+11]
XHB,[6.85830372e+11]
XLB,[1.61328072e+12]
XME,[2.22914535e+12]
