,Date,DRN,DRV,DRW,FFR,FREL,FRI,GQRE,GRI,ICF,IFEU,IFGL,IYR,KBWY,MORL,MORT,MRRL,PRME,PSR,REET,REK,REM,ROOF,RWO,RWR,RWX,SCHH,SRET,SRS,TAO,URE,USRT,VNQ,VNQI,WPS,WREI
10,2014-11-01,0.058641030649102685,-0.06260465481990307,0.004420286769929356,0.009817107823498837,,0.019916637619525366,0.018888553887209586,0.0029546595817242596,0.025197315786738037,0.032311820245331496,-0.015330525727846316,0.027207251515847592,0.017368749753398943,0.10634839517039978,0.050044373335853945,,,0.04005740765636957,0.018742685109360523,-0.03142591360293352,0.023443798088861205,0.01805443823570151,0.009871864269292907,0.021527480862846508,-0.012640334694220483,0.022027369519315415,,-0.05370104769957795,0.024321765746380758,0.05369540312943102,0.03540981586037689,0.02000246826140111,-0.011255786164496236,-0.02196652604777574,0.03315177910259903
11,2014-12-01,0.05019973225111919,-0.07107145143186838,-0.04705490498787231,-0.011304275364029424,,0.011353288367054926,-0.005649877501185895,-0.014729260215123798,0.008539788528019869,-0.015110546209684071,-0.02562442472051279,-0.002336891438212116,0.02515125396062591,-0.047630752997304134,-0.06138610442263686,,,0.023796446904243818,-0.003449502198321251,-0.023728799011820626,-0.07503927873729012,-0.0050668838801203155,-0.007279522766650289,0.003327252826863851,-0.03235583670829941,0.011425755342117573,,-0.023772986519417942,-0.04703176068695964,0.00820689884894359,-0.0021112497380984673,0.005336992005613581,-0.03966558870317556,-0.03128347426291592,0.018021936133540774
12,2015-01-01,0.21174094990516454,-0.18992701615716162,0.06403544533284157,0.06871852118597553,,0.07499641934776964,0.04912277924510684,0.06362912379891075,0.08259851664976442,0.0589861781538906,0.0365465806362329,0.06814400342333717,0.06817928967139719,-0.04646109360105135,0.03524389113522276,,,0.050235772962077666,0.06850020826446437,-0.05257945745185483,0.046813923540731765,0.04796123895251772,0.06301323084955936,0.08201991528638633,0.044148824615435366,0.07387608857213618,,-0.10761971692569476,0.06303460113206373,0.1210341325358279,0.05733018844914212,0.08308218192185815,0.04340507165064595,0.029533508142423486,0.0523753414462268
13,2015-02-01,-0.11562197593330632,0.09729480922245817,0.02976403989828216,-0.013269646200792268,,-0.035006413593598226,-0.00017087047074303862,-0.003273768980231375,-0.038909964165808775,0.04738506089388055,0.03073454549721356,-0.025975460627308787,-0.03723162793579171,0.07288923531501744,0.013965202410054755,,,-0.0343092423465272,-0.019992914119831822,0.0345551642383672,0.017995009551813036,-0.013441825262599521,-0.008946186227395144,-0.036651121169864014,0.03065500190057525,-0.03298012701913272,,0.043133837662604285,-0.006015753491291595,-0.05416867364855202,-0.033613307248581775,-0.036741959533475144,0.03676721109603143,0.03806975973377382,-0.040131605457994594
14,2015-03-01,0.04117357967238518,-0.07569206868597902,-0.015282422915830401,-0.003747666223026817,0.005464479524529382,0.013549325160922712,-0.0030769524785154573,-0.007225651314212685,0.013428295618255417,-0.04796060612940647,-0.02542369882858533,0.0025276902208993704,0.009543478274505562,0.01949755420871644,0.011686165468016721,,,0.004006677684891094,-0.007677791640130642,-0.017206563205289706,-0.01599317411144795,-0.003943967956807547,-0.0032096860691894326,0.013503469168926608,-0.023884730811184137,0.009459694807374778,,-0.031223728799146363,0.017690912607537457,0.018671456209706686,0.005590116000729587,0.011275167992304073,-0.012113706173228704,-0.014462835370278189,0.019939742065959998
15,2015-04-01,-0.17261358522646378,0.18717833974202766,0.05263170143388968,-0.020197623822561097,-0.04061576761666925,-0.056814636797983174,-0.009806891713576172,0.0002652068368157034,-0.052883437266546755,0.024620345400865,0.03708340081380658,-0.04035759450131732,-0.0652582176954642,-0.0529340811881005,-0.027227705344780747,,,-0.049826940579220255,-0.027390993994481652,0.05509772227416754,0.01949941421408124,-0.026410002782601836,-0.022104534012489352,-0.021654843774716496,0.027141673594084894,-0.05284325810349229,-0.011010240947197901,0.09930319170553846,0.16010968320392574,1.0664433431702671,-0.04660817499343404,-0.05284770956972239,0.04212895382032291,0.033280922431865916,-0.06112343041899715
16,2015-05-01,-0.0162066745100395,-0.0074891843809325506,-0.03621794932533369,-0.01694914573530315,-0.0026339272362108745,-0.0032092930634460607,-0.0006951503134351566,-0.010683222598918159,-0.0023123526901381863,-0.017065786674691923,-0.02060544629830727,-0.0033112494924441233,-0.019590512874710666,0.04058379751409861,0.02301963373288733,,,-0.0030879813122453395,-0.006968633258289823,-0.004392357170738221,0.002581740390293968,-0.013795518164879025,-0.00991947057807583,-0.03346008334643213,-0.019174239501322212,-0.0007843181364069558,-0.02750481300302698,-0.0011886090597070472,-0.031940034604842744,-0.5666524836114647,0.0004349942860535063,-0.0030233583272102917,-0.014841146188407112,-0.01724575196550849,0.005399131686875913
17,2015-06-01,-0.1391873851361182,0.13621927016104915,-0.04323245762618128,-0.048275796385346986,-0.05149634810485438,-0.05151790367418264,-0.02886957495086079,-0.06366710156134246,-0.056041158344147586,-0.051308451746700026,-0.05196057028626315,-0.05156153254742154,-0.041263972469521584,-0.14061407779091442,-0.07393325166111683,,,-0.03984783723095201,-0.04713416784383243,0.04215687590905352,-0.09184558712001871,-0.04612489239708743,-0.0436233134539475,-0.03293264808637181,-0.03909857421295678,-0.04921493353711199,-0.049449698374549024,0.08429187124370284,-0.0615070408916263,0.9842548647911038,-0.0556520613683598,-0.056229590826229574,-0.03965380530142519,-0.04025809032258064,-0.05459824743135074
18,2015-07-01,0.17434320571515574,-0.1604334235496154,-0.0030294773567140624,0.04644584310189843,0.057938861861927225,0.06340793252039055,0.02883475730519491,0.0572586731956755,0.07214825386281747,0.06936589440505296,0.023241767899351187,0.05775523175469839,0.036528095112531064,0.004247264528258528,0.005018100437799819,,,0.0541115825446131,0.04728918828042281,-0.04703660907639986,0.05390872651092758,0.0446779420427535,0.04688179049915747,0.04691765863449858,0.0235425238166185,0.06543642440680307,0.011328248266792745,-0.09383569677019399,-0.04600708323115065,-0.0028783991329323845,0.06781709801284659,0.0684005926460525,0.00041489815656703285,0.0032267277017135575,0.0579266958199386
19,2015-08-01,-0.19196251264614328,0.09242295711829568,-0.05555561758682759,-0.034867455249653484,-0.05161732944575632,-0.06204057897271409,-0.05477756047841301,-0.061634263093973615,-0.05645927826530984,-0.014743823480510199,-0.03605994571579726,-0.03782429574076665,-0.0827545832045955,-0.04388886876593443,-0.017999745044736913,,,-0.03616798438311274,-0.05759353724314901,0.03603159250348824,-0.03410153487320172,-0.08106027133890086,-0.040344786942272094,-0.05908037810082061,-0.06715535183808738,-0.03481422350778242,-0.05767437537846689,0.10859914355154286,-0.12329383831273533,-0.14624657279605618,-0.0532956112266526,-0.03962046195563079,-0.0744100919447821,-0.04234792167386977,-0.05011280959364235
20,2015-09-01,0.08084096814116519,-0.03963409542545396,-0.03239027919672207,-0.014932800485173774,-0.0030366037606554797,0.02302799043467443,-0.00037047061062379265,0.01082391641224194,0.030141183891352567,0.0070883491679605065,-0.029789028056245545,-0.014585167876944779,0.017129421787510358,-0.046152533720911416,-0.026963028986177764,,,-0.019849473716398485,0.010045746507732602,-0.002382070479348372,-0.0515266965419299,-0.017976673175596074,-0.011166906559398174,0.02473552760616871,-0.002788443927704962,0.0010765860241746161,-0.007128145448861462,-0.04078655950664346,-0.0010377446206386992,-0.46134989107270363,0.008042435124947763,-0.004349521173613595,-0.0005881276760655882,-0.02462921914357676,0.02019969490848823
21,2015-10-01,0.176628763173218,-0.16428583048400436,0.07151842205753979,0.055607163249147405,0.07255806119708111,0.06358758287221078,0.07115948748207852,0.05622812854255996,0.06118428946281356,0.05798501489561721,0.05534306400234178,0.07230956500702188,0.06922892123388957,-0.05041310801688581,-0.02236273602158516,,,0.08831375144848456,0.06836904533445318,-0.06255974806048145,0.024829355698329853,0.07169051656851118,0.06624802809984165,0.06731604025241228,0.061221517542636945,0.07635319977067843,0.023451621555433764,-0.11883077469623542,0.08311667634692751,1.2536890744047011,0.07362653278342719,0.06815718972401773,0.05576184397024493,0.04906752074992947,0.06769768096459645
22,2015-11-01,-0.02849091855183555,-0.0014243042486860233,-0.025045372799003072,-0.007697780168486093,-0.0013234715828276936,-0.0067934046006248115,-0.01025709574420227,-0.02288479415422258,-0.003180140874393125,-0.05987128849811621,-0.03815991058119185,-0.0019906801849249225,-0.00110157958111907,0.06737051731404513,0.039675957891343136,-0.08339072813714919,,-0.004222538630600958,-0.013709371281163426,0.0,0.00805621860669663,0.018130607081213425,-0.01632790278680202,-0.006142965084496824,-0.033526060046647134,-0.01633561049929517,0.0065081657534824975,-0.006247189610207429,-0.017266060873929193,-0.5039453376831214,0.0,-0.00625853770187736,-0.023342544152346188,-0.03282275621381927,0.0017618493769407737
23,2015-12-01,0.04509615752875048,-0.07085120274191418,-0.02755038206153945,0.0032911617460103532,-0.0004417586694064693,0.00683987060908827,-0.0014054364127010909,0.006150981061078665,0.021302953803244172,-0.010789558246219437,-0.012044033908012786,-0.0017281916402342758,-0.02625171815745611,-0.03489682161491783,-0.04358456915636426,0.007095933882998565,0.011916644211619727,-0.004923928755261975,0.002740177009427541,-0.0178297315274902,-0.044955019273231894,-0.03403249427089301,-0.0040436063222812485,0.011368460695204828,-0.02370875027522734,0.012774263460414902,-0.031911447275255994,-0.028614881860115248,-0.033675046243157085,0.013967061181139762,0.004883315812665248,0.004282894384050043,-0.022944470665607095,-0.006504524702926649,0.014948284516201808
24,2016-01-01,-0.11303761455092885,0.08188311385981319,-0.04658615087713468,-0.04707785655243099,-0.030612094281208445,-0.024781241777759783,-0.029810137122335018,-0.043207724316347874,-0.027304667713419026,-0.031940196672645714,-0.03031364387271741,-0.028743116305681993,-0.05101537234731153,-0.15757685773326632,-0.0409046980075003,-0.1767365438072054,-0.0623160100927107,-0.04108157602420627,-0.028246322629781214,0.04253103602307681,-0.02623715045657682,-0.04982986509002273,-0.02877406639649259,-0.030509760279913364,-0.025730619894021638,-0.0306009063833526,-0.04467181513541226,0.0723054241925715,-0.09494056818049866,-0.08120181769469267,-0.032527660602790276,-0.02087893945974662,-0.03273498117358951,-0.04355260337168794,-0.054040234959443226
25,2016-02-01,-0.022384862936683337,-0.014190958057319297,0.020593260448357433,0.005178532681035099,-0.006912648936730058,-0.002817064469388666,-0.009145841889807908,-0.0032106327581170055,-0.01162439988358933,-0.050918395739933626,0.003720082456139474,-0.00750023400840523,0.029464415025390298,0.09837409643195504,0.029009190190439654,0.12254346403386855,0.010988953649783103,-0.004930472674824251,0.00571522601921106,0.004477631532273751,0.025386035278478093,0.00923056122630396,-0.0028874701536765147,-0.008531390506821052,0.012935575607120045,-0.00998161945902735,0.06587836877835875,0.003329702497768693,0.012287861736389412,-0.017593338895124086,-0.004196864046006131,-0.0036367382517857243,0.009453425352632869,0.013392887701957611,0.009644234042083335
26,2016-03-01,0.3338421154998764,-0.27015354477244946,0.10008080164434703,0.08758585172562858,0.08816718567162994,0.09651624854778701,0.0906408961975481,0.08820598849533098,0.09302822390108105,0.10993858023990388,0.08302446812641374,0.08956067133555011,0.1152258773251902,0.15132710837150845,0.07340412355963857,0.13561721091926013,0.07349904592804203,0.09384999394083045,0.08217506522738165,-0.09806847858827718,0.04090447703873101,0.09102813848708388,0.09088855834534036,0.09167064243214527,0.08053162877532839,0.0984347464669006,0.1050641541417931,-0.18419403783411273,0.10173402049358847,0.20850665127062723,0.0867346480065899,0.09242601133612503,0.08937285714003182,0.07371518571850766,0.08005432419326414
27,2016-04-01,-0.077706554194121,0.06640353234459685,0.004402025884340776,-0.0013533510630541815,-0.015991274854391585,-0.019865436804245844,-0.00804342670542097,-0.002662447857796704,-0.019455024930639178,0.011331756208380093,0.030777499385852593,-0.00497376998211686,0.002619417414325511,-0.010593487337974158,-0.016352806562703433,-0.013770629931094075,-0.003857281469807555,-0.0194701709938493,0.0041763137973784515,0.015925430402876323,0.04566282567279553,0.013846919290151487,-0.0032920931928302625,-0.019044871750221154,0.025688923135375245,-0.02388313391844812,0.019969160729423542,0.031019607916484806,0.01049326618292439,-0.02944104649327427,-0.01494727054844741,-0.012577983038741499,0.022453312550012396,0.01777893824455868,-0.02616949749997929
28,2016-05-01,0.06229056799304052,-0.08138095276039134,-0.01862676575207349,0.0056675413225643475,0.0231851415409505,0.024250272970651663,0.014943229959895561,0.008519464774040461,0.021485046375621767,0.0018380637269999568,-0.01771988325111809,0.022074329327577073,0.025935214101879676,0.12644791715872516,0.05692723213320164,0.13702121584192337,0.00048413816472194274,0.02909028780870451,0.006463817368230762,-0.02540539584254766,0.041708992643409104,0.029880376736399136,0.0076351997367325375,0.019820283239924383,-0.015108391580982868,0.020387769493074172,0.027679904413776164,-0.05104816577016476,-0.022326153175357875,0.043319477336648794,0.02556063467749127,0.02248557516458893,-0.017023679337216657,-0.010212228170175522,0.04321263102371698
29,2016-06-01,0.21329295256971156,-0.1892617636136434,0.009304004390073459,0.03381431917760224,0.05294371661566408,0.06241954761979429,0.03063138508346802,0.022602595604767343,0.05850131874783032,-0.06474425917080305,-0.007487951659720551,0.05290731698038236,0.0730870971227735,0.07637951539345846,0.029551761418114633,0.0709500743603279,-0.0019353383082591615,0.05746524178996098,0.03702315870838507,-0.05879095026829892,0.001953257920351464,0.02940035935404591,0.03133319130172852,0.055968334505244084,-0.006471816460690613,0.058479524735639686,0.06735759734724832,-0.1159043680685026,0.03292634869768688,0.12123331430366326,0.05005096094254534,0.05975865808294587,0.006704024778012987,-0.0019007329948012843,0.04393326501009151
30,2016-07-01,0.1275633891164575,-0.12251645083972945,0.0710496831229378,0.057519539859244025,0.049028390024806,0.04877454871301704,0.042562785311852654,0.055822518626491964,0.04034970961334686,0.069888213840292,0.057319150826559036,0.04591476177757149,0.09085487024886883,0.026177417970914992,0.020370708739893984,0.031682038793687195,0.06073989134245202,0.05001928296342044,0.054331301159478894,-0.03889225558775065,0.0632631769429052,0.0829671030646975,0.049028230772986514,0.05236050788887691,0.04422303666423634,0.048319072577973826,0.040498402579227766,-0.0749559705081047,0.09922875403656374,0.07567906561803137,0.03151748320647024,0.052001810325669036,0.049738601639943945,0.04352565525166769,0.052142422359847646
31,2016-08-01,-0.11270500880546148,0.11132063393843046,0.0010450751043552984,-0.02804315471817235,-0.034016245151757274,-0.03844657825040751,-0.0317308442396658,-0.024701682549717427,-0.0382172888183146,-0.0005316047485679573,-0.011795428525589194,-0.03348948819141767,-0.016864854605603507,0.06010727057096466,0.029335260496872885,0.03892953661591202,-0.021188376788773722,-0.033337444678896905,-0.030355833485327183,0.03372178875962601,0.011299457111070514,-0.00035189772509977715,-0.029956098676845424,-0.0343963885465534,-0.021202295888421686,-0.0335615715884329,-0.010502496677393653,0.06704819770150225,0.03227305255837429,-0.06770906363533528,-0.02753667924067172,-0.037642035269943475,-0.005511913091576822,-0.015902006884723412,-0.03510458695800423
32,2016-09-01,-0.0685142229393246,0.03480476342477535,0.0017397168542149946,-0.013250687489509803,-0.01960801047883085,-0.0222132666665308,-0.010158908910048375,-0.01703060435178255,-0.02382275710977664,-0.01941500452423161,0.00033149632975459106,-0.02301884897703702,-0.03813690327129386,0.01750311390773621,0.006720521586468993,0.03310019724936028,-0.0051765748616830025,-0.01190908990468533,-0.020510964150752157,0.011269139929568983,-0.021415274523845413,-0.03379096277866836,-0.020062945484840878,-0.028437362042756632,-0.007141172646502951,-0.02558811933658578,-0.007717185709069367,0.01905887430410239,0.037607628785269666,-0.03541619940927185,-0.016291739692462826,-0.025064586280641222,0.004290902308408295,0.004503258278145686,-0.02664013193400879
33,2016-10-01,-0.17024793636873897,0.172272355883762,-0.04480946963733183,-0.05309871505328353,-0.045290214631366094,-0.05498359561500094,-0.04710338301738981,-0.04964872376326607,-0.050979961431342445,-0.08992641912900234,-0.05119161246634869,-0.04154273732279372,-0.04813347499252615,-0.05113154621499096,-0.024477212882580576,-0.05492305905316006,-0.04582529053188695,-0.05205963144622662,-0.053097296071057336,0.047507545879650864,0.027806619006130583,-0.04159176133493242,-0.05379603889385615,-0.048993070644982026,-0.0572200394989706,-0.05100798160917971,-0.030340852790752295,0.10169493322217113,-0.04934492311915758,-0.0982035572324808,-0.04909015238539236,-0.050897332484589414,-0.0419682465561521,-0.05274261881553897,-0.04920964765359701
34,2016-11-01,-0.06075689102239799,0.032190384185177494,-0.033835842023840976,-0.02302562265452067,-0.02112076048155691,-0.01579643537383288,-0.022020447279718545,-0.029467226687297364,-0.022460566790876945,-0.04457070721356702,-0.03342697227546955,-0.02335588091028009,0.07050558250892681,0.08185699145525618,0.036834290340151614,0.08383886367430343,-0.044477564117740814,-0.015161659576292723,-0.028441555517489548,0.018476916569186222,0.014034505882683854,0.030733681562549266,-0.01988462191024004,-0.013498733908831363,-0.029502224125188884,-0.013664618748893544,-0.01924926332579326,0.03580900357233399,-0.02802023389189218,-0.0487126759691041,-0.010865077408304146,-0.016756497879300197,-0.03891494149790449,-0.03285066998054943,-0.01453672380591517
35,2016-12-01,0.13626710771111797,-0.10169493149798763,-0.03882751476358478,-0.003063933779768226,0.0325849050637488,0.028087348018750354,0.007326674917157376,0.01190174614386351,0.0312564209430327,0.04164062058291552,0.01383320741084512,0.027922531750225195,0.053628416283546344,0.014262408852863118,-0.017078553042516268,0.02749505035340891,0.012029245536862711,0.028224267688468252,0.017741879095048103,-0.040681584552377185,-0.013371057007277105,0.03689905777513387,0.022251419725543765,0.03012568709116714,-0.046259789941643155,0.03375334214543596,0.012078052439866553,-0.08681177047834629,-0.07608703680573563,0.07751796996902362,0.03020713076425807,0.026620374203263207,-0.03503975012805693,-0.03252737291149263,0.03302514285229354
36,2017-01-01,-0.009332740254943517,-0.04679239916999985,0.07376494439328421,0.038319854819026444,0.01173471640548095,0.013045066546295862,0.018824602621559633,0.023245909419637743,0.013912025078333909,-0.006011367299888683,0.010446231742531849,0.015346197584363864,-0.0013002155059843095,-0.025635035521101503,0.03485238052970566,-0.028760225949777552,0.028831578808077983,0.013592136237887718,0.00014663652258619373,-0.0017192436112968264,0.034143675654080614,-0.01020292907699964,0.0020841434157511615,0.0072105004400146045,0.08948966422008081,0.002901578704726992,0.033175673641147624,-0.005608569730649843,0.08777079083326546,0.005185874984869155,0.013824026912324325,0.019012602162592738,0.06801588712368321,0.02499256099397308,0.011803786860502336
37,2017-02-01,0.10268506603842033,-0.10451297450189405,0.03969459691353713,0.03120650103663496,0.042662011455011875,0.03656933110147392,0.025782359407732474,0.031072052079390372,0.035843730880063006,0.02600549381187185,0.02686574320925783,0.04374371630214393,0.024740827905450603,0.15911960024145436,0.0532972650392513,0.1584922945164686,0.015649332742635927,0.03804343289721131,0.029750269080793895,-0.04420211192184519,0.05676735072286263,0.020453743847841845,0.026629767830531576,0.034717604108353936,0.013275445914940015,0.03443198346877311,0.015411044174838044,-0.0854484462408851,0.05616903351074326,0.08770223014058286,0.034807432556683775,0.035085509933775,0.026742004537111203,0.025544295339788234,0.034028033107621
38,2017-03-01,-0.07774464313833511,0.06808112994697313,0.03487519015034297,-0.01806680441131888,-0.022913282295508524,-0.031919344879887686,0.0001734088985250406,-0.010351841282450935,-0.030423768230626206,0.005304844712267138,-0.0021802648668997507,-0.023877763613612407,-0.006506552750485855,0.05944210154892397,0.030445932576554532,0.060370932940299986,-0.013302364217002881,-0.018515983204136152,-0.023882800947278293,0.012612648139584303,0.005327514504347666,-0.020408205884073945,-0.023033722129535174,-0.035434154600656374,0.0,-0.030432770434377348,0.020023011296052558,0.025593598948197224,0.06181827906707439,-0.03049795660770756,-0.03205371110959533,-0.031316080537275595,0.012547526057636867,0.005377808922852673,-0.04195801174285045
39,2017-04-01,0.0004631740079570542,-0.011589248287002125,0.028378792319035392,0.008509664956427373,0.011667451424618986,0.004531980992042554,0.018921801801437987,0.011157397372121073,0.006844635622400368,0.06404328898555352,0.03127081331592254,0.01523590870244474,0.0099075400108669,0.034969149764482156,0.019142695444972244,0.021696437907063857,0.026963009701793623,0.0013009823102731021,0.01459004947945644,-0.005931277174766881,0.06070889522095586,0.021393546476678384,0.011482876134855137,0.004577737557559806,0.026293348666921165,0.0002792925712234918,0.020781979445571107,-0.011425091208825797,0.012842356762269094,0.010790077851342669,0.012225563289615632,0.009747583133505953,0.02253099800121002,0.02561936936936927,0.007977394307446569
40,2017-05-01,-0.025925976891860155,0.017587869793087088,0.040358760398345905,0.010034204721858467,-0.0025008710203295965,-0.00911041248915139,0.015316514445592537,0.011034646908282942,0.003813748972902931,0.05267543867093087,0.029160548993581916,-0.0011401347023106293,-0.03573558070919706,-0.001900099977040916,0.006152562686375411,0.005937709551958526,0.001218300459572708,0.0071466062829975965,0.00039275067874458184,0.000596834954135111,-0.014705810945300145,-0.01620637652215369,0.007812465165950668,-0.006298124990558327,0.024882140033020868,-0.005899923394171571,-0.003412489131112103,0.0006082927140825675,0.0625528516611253,-0.004926932844032151,-0.007952780539198564,-0.007247073487943918,0.036357051361699595,0.032390914081800636,-0.009211695427961717
41,2017-06-01,0.06131188522899809,-0.06419761253259988,-0.02420439134290313,0.0002256650529570393,0.012118457051550005,0.017075145666536465,0.004525720991891318,0.0027284332885395154,0.010997944388197574,-0.019225753394728814,-0.01589485500206408,0.011795840389082178,0.03188629403211583,0.06494892571188755,0.0202396745422903,0.06193909539839373,0.012067937914952821,0.02980253516445323,-0.00039259648620815083,-0.022063295947059722,0.0032445381964295163,0.014226953691983516,-0.0008381390586877771,0.016063766154350463,-0.026322779007837502,0.019040584732301732,0.019736786035103124,-0.04133738019036246,0.0,0.036722275231096155,0.011510810709683893,0.012653628985806563,-0.00336648166582651,-0.01568734337443899,0.01708113923959518
