Name,Riskiness R
BIL,[70303.32353154]
DFVL,[8.53455527e+12]
DFVS,[0.26498551]
DLBS,[1.08932157]
DTUL,[2.4724496e+13]
DTUS,[0.11688285]
DTYL,[8.48868728e+12]
DTYS,[0.48573687]
EDV,[2.44271645e+12]
FLAT,[0.45085654]
GOVT,[3.4019201e+12]
IEI,[1.3262576e+08]
ITE,[5.47609938e+12]
PLW,[1.68129293e+12]
RISE,[2.59862797e+11]
SCHO,[3.36077476e+12]
SCHR,[3.44701199e+12]
SHV,[3.00074296e+12]
SHY,[2.7096973e+12]
SPTL,[1.16083827]
SPTS,[4.29762855e+12]
STPP,[3.75993188e+13]
TAPR,[2.31692635]
TBF,[1.32997928e+12]
TBX,[1.69786221e+12]
TLH,[3.26778401e+12]
TMF,[99970458.60673687]
TMV,[6.87352893e+12]
TTT,[1.74065752e+13]
TUZ,[3.97148232e+12]
TYBS,[1.21052482e+13]
TYD,[5.60769762e+12]
TYNS,[1.26216384e+12]
TYO,[2.82702214e+12]
UBT,[4.48703229e+12]
UST,[3.09782722e+13]
VGIT,[3.54633187e+12]
VGLT,[2.87684868e+12]
VGSH,[2.66888129e+12]
ZROZ,[15.13969186]
