,Date,DRN,DRV,DRW,EWRE,FFR,FREL,FRI,GQRE,GRI,ICF,IFEU,IFGL,IYR,KBWY,LRET,MORL,MORT,MRRL,PRME,PSR,REET,REK,REM,REZ,ROOF,RWO,RWR,RWX,SCHH,SRET,SRS,TAO,URE,USRT,VNQ,VNQI,WPS,WREI,XLRE
14,2006-05-01,,,,,,,,,,49.711525,,,39.920444,,,,,,,,,,,,,,44.165768,,,,,,,,35.574577000000005,,,,
15,2006-06-01,,,,,,,,,,51.922965999999995,,,41.372105,,,,,,,,,,,,,,46.247467,,,,,,,,36.945408,,,,
16,2006-07-01,,,,,,,,,,54.604488,,,43.279434,,,,,,,,,,,,,,48.388763,,,,,,,,38.792473,,,,
17,2006-08-01,,,,,,,,,,56.547287,,,44.568737,,,,,,,,,,,,,,49.93721,,,,,,,,40.144115,,,,
18,2006-09-01,,,,,,,,,,57.346901,,,45.213375,,,,,,,,,,,,,,50.477942999999996,,,,,,,,40.549609999999994,,,,
19,2006-10-01,,,,,,,,,,61.622395,,,48.587165999999996,,,,,,,,,,,,,,54.018124,,,,,,,,43.400665000000004,,,,
20,2006-11-01,,,,,,,,,,65.222778,,,50.83466,,,,,,,,,,,,,,56.666290000000004,,,,,,,,45.47578,,,,
21,2006-12-01,,,,,,,,,,63.133033999999995,,,49.296906,,,,,,,,,,,,,,54.48326899999999,34.468613,,,,,,,43.775894,,,,
22,2007-01-01,,,,,,,,,,70.113991,,,54.769527000000004,,,,,,,,,,,,,,60.286442,35.03529,,,,,,,48.556709000000005,,,,
23,2007-02-01,,,,,,,,,,68.149597,,,52.81004300000001,,,,,,,,,,,,,,58.849701,35.923428,,,3987.4785159999997,,136.20588700000002,,47.246559000000005,,,,
24,2007-03-01,,,,,,,,,,65.435059,,,51.078278000000005,,,,,,,,,,,,,,56.997059,36.887859000000006,,,4138.414063,,126.373627,,46.000164,,,,
25,2007-04-01,,,,,,,,,,66.684387,,,51.626391999999996,,,,,,,,,,,,,,57.308926,37.53738,,,4145.37207,,126.455048,,46.20792,,,,
26,2007-05-01,,,,,,,14.800941,,,65.46822399999999,,,51.704895,,,,,,,,,,51.172836,32.397628999999995,,,57.289917,38.215408000000004,,,4117.539063,,125.600121,42.413826,46.033009,,,,
27,2007-06-01,,,23.423767,,,,13.445413,,,57.92798199999999,,,46.753002,,,,,,,,,,45.974472,30.554655,,,51.456303000000005,35.530666,,,4942.333008,,101.843987,37.939362,41.368477,,,,
28,2007-07-01,,,22.924792999999998,,,,12.45624,,,54.12936800000001,,,42.921238,,,,,,,,,,35.960224,27.158606,,,47.855312,33.679695,,,5932.450195,,85.244606,35.855255,38.426929,,,,
29,2007-08-01,,,22.962448000000002,,33.593063,,12.741997999999999,,,57.618481,,,45.177052,,,,,,,,,,31.729623999999998,27.756439,,,50.559975,33.960861,,,5264.679688,,92.622116,37.207798,41.018634999999996,,30.891376,,
30,2007-09-01,,,24.934832,,36.307659,,13.679877,,,60.127254,,,46.621971,,,,,,,,,,31.884390000000003,29.122896,,,52.172508,35.421837,,,4794.92627,,98.88374300000001,38.534824,42.187560999999995,,32.53017,,
31,2007-10-01,,,26.549453999999997,,37.196697,,13.694536,,,61.107029000000004,,,47.396175,,,,,,,,,,31.823921000000002,28.976646000000002,,,53.231987,36.583534,,,4758.505371,,99.495705,38.279625,43.520179999999996,,34.105339,,
32,2007-11-01,,,24.972494,,34.746788,,12.097205,,,55.12951999999999,,,43.07177,,,,,,,,,,30.980276,25.442307,,,48.101040000000005,33.551136,,,5588.666015999999,,80.884445,35.472454,39.398403,,31.620240999999996,,
33,2007-12-01,,,23.23077,,31.828594,,11.613609,,,51.419567,29.748897999999997,25.739096,40.414383,,,,,,,,,,31.610344,23.607403,,,45.009476,31.687195000000003,,,6010.800293,17.567045,71.661865,33.294765000000005,36.6605,,29.700772999999998,,
34,2008-01-01,,,22.005619,,31.566294,,11.765137,,,51.698116,30.793705,24.389563,40.923504,,,,,,,,,,34.800137,25.366869,,,45.107796,30.300265999999997,,,5753.070313,15.547286999999999,69.682259,32.963009,36.974731,,28.709491999999997,,
35,2008-02-01,,,21.04587,,30.42659,,11.40498,,,49.676075,31.425602,23.502573,39.206169,,,,,,,,,,32.593037,25.423681,,,43.538994,29.82892,,,6088.390136999999,14.596402,64.208725,31.797602,35.798443,,27.436621000000002,,
36,2008-03-01,,,20.742273,,30.765043,,12.050261,,,52.949585,31.807236,23.600517,40.506607,,,,,,,,,,24.595013,26.692663,,,45.954552,29.654978000000003,,,5390.078125,13.610817,68.313911,33.43087,37.829678,,27.119936,,
37,2008-04-01,,,21.481678,,33.237858,,12.748067,,,56.955936,32.154053000000005,24.690294,43.336796,,,,,,,,,,27.810135,27.906113,,,49.494246999999994,31.278565999999998,,,4697.855957,15.047553,76.681732,35.455448,40.551829999999995,,28.668021999999997,,
38,2008-05-01,,,20.526819,,31.842581,,12.740564,,31.928637,56.703053000000004,29.66572,23.816298,43.689137,,,,,,,,,,28.489248,27.695189000000003,,32.335545,49.348171,30.697354999999998,,,4626.461426,14.513113,77.02018699999999,35.370373,40.466293,,27.701618,,
39,2008-06-01,,,18.029524,,27.629143,,11.239908999999999,,28.197659,50.00782,25.873667,20.435032,38.253155,,,,,,,,,,22.784607,24.57604,,28.3503,43.45932,26.482097999999997,,,5722.445801,11.972797,59.208874,31.270204999999997,35.694416,,23.878807000000002,,
40,2008-07-01,,,17.490898,,28.252059999999997,,11.678993,,28.297064000000002,51.830128,25.726563,20.448071,39.594791,,,,,,,,,,22.713434,27.512615000000004,,28.425279999999997,45.277409000000006,26.692877000000003,,,5063.394531,12.16714,60.347156999999996,32.120865,37.297492999999996,,23.851465,,
41,2008-08-01,,,16.722118,,27.652872,,11.952721,,27.86631,52.932499,25.107344,19.43009,40.312958,,,,,,,,,,22.0812,27.519089,,28.113132,46.2183,25.288284,,,4693.903809,11.167671,62.421455,32.920483000000004,38.182869000000004,,22.607521,,
42,2008-09-01,,,14.342335999999998,,25.0123,,11.80065,,25.32819,51.5411,22.681503,16.807697,39.372353000000004,,,,,,,,,,20.676247,27.175983000000002,,25.850033,45.411819,21.788237,,,4214.38623,8.190087,57.738243000000004,32.035796999999995,37.644207,,19.711185,,
43,2008-10-01,,,10.449487,,18.323774,,8.006495,,18.250612,35.105919,16.11194,12.73057,27.389084000000004,,,,,,,,,,18.682789,20.258043,,18.793776,31.607445000000002,16.461723000000003,,,6325.983397999999,6.878285000000001,23.930208,21.334511,26.036345999999998,,14.813960999999999,,
44,2008-11-01,,,9.465255,,14.937704,,6.219673,,16.103485,26.766474,13.480108999999999,11.565644,21.486432999999998,,,,,,,16.61496,,,17.371927,17.413769,,15.464066,24.042332000000002,14.867529000000001,,,6657.431152,7.037925,13.930488,17.54908,20.121559,,13.498963,,
45,2008-12-01,,,10.121408,,17.055742000000002,,7.1473,,16.467962,30.051903000000003,14.481491,12.184333,23.964643,,,,,,,23.781084,,,17.604698000000003,17.689655,,16.898602,27.57317,15.641523999999999,,,2778.1298829999996,7.55848,13.822503,19.437545999999998,22.862566,,14.7641,,
46,2009-01-01,,,9.115727,,14.648014000000002,,5.999517,,14.494404000000001,25.147955,12.796814999999999,10.794913000000001,20.689547,,,,,,,21.69837,,,17.343674,15.598416,,14.181564000000002,22.872963000000002,13.766286,,,3514.180664,7.2074229999999995,9.240191000000001,16.111469,19.367104,,12.796710000000001,,
47,2009-02-01,,,7.879097,,11.907281,,4.699624,,12.075288,19.176277,11.452245,9.452602,16.596527,,,,,,,18.58444,,,15.243374,11.866154,,12.043606,17.884748000000002,11.917950999999999,,,4759.428223,6.437768,5.6528220000000005,13.057606,15.391884,,10.951575,,
48,2009-03-01,,,8.560506,,12.766419,,4.807306,,12.548295,19.343508,11.800091,10.462158,16.807781,,,,,,,16.767292,,,15.952063,12.292121,,12.619987,18.132092999999998,12.862524,,,3130.8908690000003,7.854796,5.326697,13.397869,15.643149,,12.018493,,
49,2009-04-01,,,9.921710000000001,,15.670459,,6.407179,,15.318788,26.096601,14.229574,11.826532,22.276358,,,,,,,21.822336,,,16.618451999999998,15.004822,,15.468562,24.308714000000002,14.816597,,,1389.795532,9.422878,8.459631,17.038687,20.847139000000002,,13.949942000000002,,
50,2009-05-01,,,11.738650999999999,,17.587559,,6.422562,,16.893234,27.033176,15.109682000000001,14.324132,22.782639,,,,,,,21.532476000000003,,,16.709909,15.754026000000001,,16.838844,25.316323999999998,17.14636,,,1159.940308,12.422374000000001,8.437484,17.047194,21.392466,,16.706898000000002,,
51,2009-06-01,,,11.6723,,17.26804,,6.214886,,16.474285000000002,25.500582,14.908134,14.295623999999998,21.884829999999997,,,,,,,21.333714999999998,,,17.101848999999998,15.073554999999999,,16.757032000000002,23.748920000000002,17.075041,,,1165.864502,12.314478999999999,7.883846000000001,16.613359,20.374088,,16.605259,,
52,2009-07-01,2.032437,21288.921875,13.204428,,19.8626,,7.046130000000001,,18.585735,28.612410999999998,16.888153,15.917864000000002,24.566645,,,,,,,23.632046,,,18.939749,16.899798999999998,,18.599163,26.674828,18.971413000000002,,,909.3505859999999,13.630804999999999,9.557732000000001,18.408247,22.939003,,18.298257999999997,,
53,2009-08-01,2.866588,12996.199219,13.885178,,21.144292999999998,,8.004465,,20.362061999999998,32.872906,19.717577,16.538116,27.807932,,,,,,,26.915436,,,19.737217,18.747341,,20.582060000000002,30.600325,20.480707000000002,,,678.902771,11.962019,12.058822,20.688015,26.224588,,19.294125,,
54,2009-09-01,3.321626,9727.428711,14.815357999999998,,22.266679999999997,,8.538619,,21.537054,35.050022,20.010044,17.054026,29.240129,,,,,,,28.253727,,,20.082769,19.723408,,21.867145999999998,32.385281,21.250383,,,574.0460820000001,12.976237,13.354028,21.742828,27.680396999999996,,20.212885,,
55,2009-10-01,2.767026,10393.015625,14.676203,,21.600482999999997,,8.145861,,20.492672,33.616035,20.32291,16.926495000000003,28.036065999999998,,,,,,,27.498932,,,19.164007,19.501316,,21.001114,31.251745,20.962519,,,611.960327,13.33589,11.947113,20.773077,26.705896000000003,,20.058595999999998,,
56,2009-11-01,3.024262,8011.693848000001,14.702419,,22.085648000000003,,8.703579,,21.379739999999998,36.131423999999996,20.411335,17.378641000000002,30.020357,,,,,,,29.315519000000002,,,20.194763000000002,20.719263,,21.880226,33.384018,21.381885999999998,,,515.989746,13.508522,13.589557999999998,21.878931,28.459309,,20.285211999999998,,
57,2009-12-01,3.982915,6310.75,14.036513000000001,,22.100123999999997,,9.206313,,21.781689,38.181521999999994,19.928429,16.764191,31.74884,,,,,,,31.182116999999998,,,19.950642000000002,21.782337,,22.417463,35.329632000000004,21.205635,,,444.308075,13.05536,15.501991,23.622787,30.172268,,19.870831,,
58,2010-01-01,3.321889,7321.455566,14.090271,,21.822720999999998,,8.779336,,21.197399,36.17926,19.24737,16.408089,30.353252,,,,,,,29.401172999999996,,,20.482792,20.940731,,21.439102,33.590832,20.610497,,,489.331329,11.733917,13.814549,22.304264,28.874291999999997,,19.316889,,
59,2010-02-01,3.8474129999999995,6010.00293,14.403017000000002,,22.533749,,9.278972,,21.934517,38.233230999999996,18.738685999999998,16.806664,32.009651,,,,,,,30.682058,,,21.015181,21.935543,,22.202763,35.498089,20.931576,,,433.644684,12.654224000000001,15.276998,23.486679000000002,30.486395,,19.79566,,
60,2010-03-01,5.032564,4392.873535,14.961488000000001,,24.137362,,10.214802,,23.086702,42.018402,19.907267,17.458876,34.791267,,,,,,,34.162334,,49.006523,21.169292000000002,23.619616,,23.666451000000002,38.986267,21.660166,,,357.816132,13.463203,18.314401999999998,25.281565,33.341721,,20.573654,20.558861,
61,2010-04-01,6.087316,3387.067139,14.829223999999998,,24.538263,,10.94443,,23.927362,45.38166,18.9098,17.353918,37.374249,,,,,,,36.305572999999995,,45.396564,21.956179000000002,25.883442000000002,,24.67565,41.902865999999996,21.929955,,,306.15783700000003,12.453835,20.600895,26.931852000000003,35.993858,,20.645592,21.896967,
62,2010-05-01,4.8569260000000005,3545.526611,13.295166,,22.564007,,10.405142999999999,,22.172155,43.214638,16.368235000000002,15.670197,35.250069,,,,,,,34.39698,,47.414184999999996,21.227631,25.330915,,22.656088,39.634495,19.492601,,,323.93023700000003,11.793291,17.984621,25.630337,34.073715,,18.429745,20.783171,
63,2010-06-01,3.9656010000000004,3867.396973,13.059157,,21.414248999999998,,9.699304,,21.388851000000003,40.611259000000004,16.167948000000003,15.244709,33.316444,,,,,,,32.623497,,49.362576000000004,20.156256,23.981835999999998,,21.774305,37.205669,19.331352,,,346.086365,12.038213,16.094587,24.294802,31.995317,,18.088329,19.460535,
64,2010-07-01,5.102040000000001,2758.181885,14.911757999999999,,24.190929,,10.755049,,23.735212,45.135216,19.113808,17.187901,36.764225,,,,,,,35.742832,,44.694351,21.628517000000002,26.433671999999998,,24.449448,41.240047,21.991083,,,279.38088999999997,13.544845,19.141201000000002,26.523533,35.396175,,20.270037,21.567629,
65,2010-08-01,4.830145,2775.018066,14.860119000000001,,23.938226999999998,,10.563279,,23.603794,44.680576,18.588978,17.169207,36.287334,,,,,,,35.268734,,45.00095,20.836157,26.469812,,24.313181,40.717834,22.166265,,,282.698456,13.173754,18.570768,25.417673,34.944599,,20.297174,21.139702,
66,2010-09-01,5.410493,2350.1489260000003,16.501041,,26.059431,,11.074663000000001,,25.443619,46.141365,21.376259,19.013223999999997,37.639736,,,,,,,36.784119,,42.765736,21.379070000000002,27.019156,,25.883858,42.174155999999996,24.080710999999997,,,254.02575699999997,14.576479,20.141724,27.118992,36.181213,,22.522261,21.99556,
67,2010-10-01,6.1610629999999995,2015.4040530000002,17.225956,,27.108545,,11.602028,,26.578411,48.44453,22.615368,20.019695000000002,39.460735,,,,,,,38.659237,,40.975590000000004,22.132118,28.309246,,27.372517,44.392262,25.488726,,,233.291351,14.992102,21.792999,28.250367999999998,38.238289,,23.499294,23.268660999999998,
68,2010-11-01,5.720089,2072.845459,16.237161999999998,,25.982853,,11.370305,,25.507053,47.423386,19.848896,18.832834,38.836082,,,,,,,37.835803999999996,,41.42065,22.448299,27.653434999999998,,26.258825,43.606163,23.923676999999998,,,237.201279,14.598742000000001,20.998457000000002,27.739969,37.530308000000005,33.797610999999996,22.236988,22.719873,
69,2010-12-01,6.491221,1783.657227,16.555193,,26.817549,,11.705902,,26.314238,49.345551,21.313921,19.473357999999998,40.178726,15.555469,,,,,,38.888451,,39.45248,23.472099,28.70273,,26.808439,45.252525,24.567369,,,214.92662,14.799134,22.982533,28.684203999999998,38.813099,36.033691,23.369652,23.786091,
70,2011-01-01,7.090163,1596.477417,17.728320999999998,,27.924068,,12.25885,,27.446571000000002,51.853432,22.196327,20.171919,42.063942,15.537423,,,,,,41.058853000000006,,37.968928999999996,23.820093,29.791309000000002,,28.631204999999998,47.198875,26.176315,21.016873999999998,,198.576111,14.912591,24.594303,29.866615000000003,40.513767,35.987583,24.115357999999997,24.797073,
71,2011-02-01,8.083929,1373.643921,17.986584,,28.704113,,12.817912,,28.272321999999996,54.253063,23.557838,20.617596,43.965385,16.269625,,,,,,42.95454,,36.297470000000004,24.682357999999997,31.194198999999998,,29.612976,49.443943,26.959315999999998,21.966326000000002,,179.97439599999998,13.895482999999999,26.841711,31.193635999999998,42.420052,36.397182,24.728460000000002,25.87075,
72,2011-03-01,7.603628,1411.277954,17.826708,,28.388939,,12.607252,,27.454153,53.08733,24.058287,20.255888,43.109009,15.932235999999998,,,,,,42.558170000000004,,36.564507,23.373568,30.746157,,29.080231,48.343853,26.345067999999998,21.523785,,183.173401,14.748059,26.029013,30.513115000000003,41.43502,36.354073,24.080122,25.373392000000003,
73,2011-04-01,8.954188,1169.627686,18.827778,,29.783575,,13.352667000000002,,29.365238,56.64400500000001,26.360946999999996,21.336464000000003,45.512459,16.775536,,,,,,44.764069,,34.902935,24.268214999999998,32.740238,,30.975639,51.557026,28.126955,22.917377,,165.282593,14.867721,28.599457,32.052807,44.135222999999996,37.978107,25.465538000000002,27.067701,
74,2011-05-01,9.278966,1119.118774,18.772076000000002,,29.689018,,13.522818,,29.442295,57.650330000000004,26.043260999999998,21.258501000000003,45.973667,16.58452,,,,,,45.453403,,34.517212,24.18947,33.014423,,31.09804,52.302696000000005,27.950583,23.265228,,161.017258,15.009815,29.072703999999998,32.350536,44.74197,37.820015000000005,25.217409,27.424903999999998,
75,2011-06-01,8.26347,1214.194214,17.862249,,29.082319000000002,,12.907036999999999,,28.602403999999996,55.279368999999996,25.297060000000002,20.394384,44.143501,16.058603,,,,,,44.152275,,35.328216999999995,23.197326999999998,31.836134,13.125414000000001,30.134113,50.163593,27.394274,22.310673,,169.19252,14.598486,27.211579999999998,31.329748,42.900318,37.331356,24.643158,26.313625,
76,2011-07-01,8.559656,1131.99353,18.212723,,29.187737,,13.279955,,28.94574,56.694396999999995,24.779785,20.699522,44.641766,15.956144,,,,,,44.61758,,35.179863,22.366274,33.141391999999996,12.648535,30.43115,51.43026,27.046944,22.87792,,167.05983,14.875197,27.270597,31.431824,43.942528,37.396034,24.721415,26.969608,
77,2011-08-01,6.513801,1095.349731,17.226517,,27.384853000000003,,12.517118,,27.307453000000002,53.638943000000005,22.670060999999997,19.462341000000002,42.270428,14.614462,,,11.900155999999999,,,42.696037,,36.030429999999996,22.156489999999998,33.141391999999996,11.294464,28.702821999999998,48.651485,25.819717,21.59787,,169.429489,13.371970999999998,23.702862,30.019734999999997,41.473278,34.773144,23.242289000000003,25.283007,
78,2011-09-01,4.448505,1450.8927,14.203872,,23.779079,,11.139083,,23.642647,47.10585,19.539510999999997,16.622142999999998,37.357838,13.492301999999999,,,11.159447,,,38.335964000000004,,39.8382,20.07478,28.959515000000003,10.05429,25.045514999999998,42.896515,21.973497000000002,19.07852,,206.277451,9.894362,18.540356,27.016907,36.621165999999995,29.462669,19.917856,22.573259,
79,2011-10-01,6.3273980000000005,868.554932,16.10074,,26.924205999999998,,12.738588,,26.572508000000003,54.566531999999995,21.748659,18.419165,42.741459000000006,14.896379000000001,,,11.378737,,,43.8661,,34.50732,21.966288,32.853592,11.311471000000001,28.257061,49.525535999999995,24.252506,22.046696,,152.368073,11.921099,23.712523,30.181355,42.261234,32.689198,21.790163,26.156055,
80,2011-11-01,5.433123,913.913879,15.841049,,25.764637,,12.238228999999999,,25.744308,52.383564,20.027267000000002,17.715891,41.173367,13.973405999999999,,,11.455758,,,41.887115,,35.545807,21.400494000000002,31.633710999999998,10.928461,27.268993,47.56625,23.68528,21.159571,,159.279526,11.375152,21.70509,28.888363000000002,40.654819,31.683157,21.25499,24.807056,
81,2011-12-01,5.897414,769.715942,15.068475,,25.415178,,12.705774,,25.463041,54.357525,18.722954,16.912144,42.420376,14.705072,,,11.465803,,,43.572277,,33.913902,21.067673000000003,33.297863,11.247635,27.14452,49.28828,22.018175,22.112410999999998,,145.18013,10.948864,23.427721,30.07077,42.15947,29.247090999999998,19.90983,25.881404999999997,
82,2012-01-01,7.384364,633.837158,16.600641,,27.683565,,13.647295999999999,,27.669915999999997,58.107628000000005,20.259773000000003,18.399078,45.693989,16.269958,,,12.694372999999999,,,46.318645000000004,,31.678688,23.413918,34.992447,12.655197,29.315029,52.940346,24.379555,23.579651000000002,,127.012878,12.652716,26.574384999999996,31.635991999999998,45.346001,33.068218,21.968422,27.617698999999998,
83,2012-02-01,7.098555,648.09845,17.509554,,28.529296999999996,,13.506519,,28.471258000000002,57.381687,20.827234,19.698462,45.377087,16.181717000000003,,,12.879992,,,45.797134,,31.817152,23.792662,33.686592,12.603227,29.824778000000002,52.376083,25.585905,23.324427,,127.84225500000001,14.266506,26.151772,31.423315000000002,44.8242,35.353901,23.282265,27.446257,
84,2012-03-01,8.204714,549.8536379999999,17.145986999999998,,28.754826,,14.193853,,28.714808,59.824955,21.54805,19.249701,47.006865999999995,16.643415,,,13.008892,,,47.222590999999994,,30.383055,23.27619,35.235397,13.038487,30.695292,54.749077,25.824379,24.378270999999998,,116.66543600000001,12.834553,28.384289000000003,32.47813,46.779144,34.886368,23.164831,28.670804999999998,
85,2012-04-01,8.857648,496.76983600000005,17.503067,,29.589729,,14.583063000000001,,29.376144,61.954193000000004,21.331776,19.692381,48.641224,16.783817000000003,,,13.106863,,,49.009407,,29.502819,24.843216,36.374012,13.333723,31.505246999999997,56.765434,26.398514000000002,25.25638,,109.63548999999999,13.683119,29.968842,33.277756,48.503471000000005,35.539429,23.504723000000002,29.604725,
86,2012-05-01,7.609182000000001,560.945923,16.26305,,27.657498999999998,,13.895731,,27.656488,59.153118000000006,20.475731,17.957995999999998,46.593895,15.833941000000001,,,13.313985999999998,,,46.964065999999995,,30.719328000000004,24.878702,35.378516999999995,12.733575,29.769871000000002,54.159725,24.33745,24.088022,,118.166206,12.683022,27.365271000000003,32.163399,46.317966,32.890102,21.623457000000002,28.496706,
87,2012-06-01,8.830142,464.28570599999995,17.282328,,29.411865000000002,,14.525096,,29.242043,61.875526,20.915325,19.246969,48.664059,17.094368,,,13.900904,,,48.99192,,28.948960999999997,25.180372,36.833477,13.242396,31.292274,56.695418999999994,25.960884,25.231524,,105.13317099999999,13.720998999999999,30.351999,33.575485,48.473839,35.472626,23.039938,29.473406,
88,2012-07-01,9.343162,432.791901,18.204310999999997,,30.544355,,14.957614000000001,,30.401165000000002,63.712920999999994,21.814768,20.403763,50.237812,17.454678,,,14.107114000000001,,,50.405201,,28.236858,26.984471999999997,38.819771,13.822491000000001,32.448112,58.214881999999996,27.208546000000002,25.928511,,99.919945,14.024059,31.745886,34.485690999999996,49.851871,36.511578,24.284147,30.466114,
89,2012-08-01,9.279782,430.01885999999996,18.447392,,30.731728000000004,,14.974339,,30.703034999999996,63.522713,22.11808,20.643713,50.391376,17.745966,,,14.782645,,,50.133068,,28.128065000000003,27.478769,37.763077,14.355144000000001,32.65538,58.050259,27.645659999999996,25.853424,,99.130074,13.917989000000002,31.773603,34.383614,49.844406,37.661842,24.524063,30.424688,
90,2012-09-01,8.723711999999999,452.59933499999994,18.979523,,30.894682,,14.622986,,30.790419,61.699841000000006,22.684803,21.32933,49.431618,17.939949,,,15.179238,,,49.343021,,28.335762,27.515388,36.313026,14.494969000000001,32.304596000000004,56.411816,28.125757,25.202709,,100.749321,15.205989,31.048012,33.669052,48.529758,38.166481,25.506237,29.6707,
91,2012-10-01,8.4678,461.31460599999997,19.511623,,31.423253999999996,,14.535744000000001,,31.432384000000003,61.350689,23.966108,21.914598,49.534042,18.125917,,6.591939999999999,14.652258999999999,,,48.972317,,28.494004999999998,27.763272999999998,36.927361,14.64163,32.962189,56.368004000000006,29.454199,25.095263,,101.262749,15.440857999999999,30.696632,33.575485,48.471493,39.811283,26.411742999999998,29.427941999999998,
92,2012-11-01,8.374525,459.92807,20.142103,,31.644534999999998,,14.527337,,31.656155,60.975533,24.262478,22.459023000000002,49.247681,18.231939,,6.220317,14.583013000000001,,,48.910763,,28.563238000000002,26.917406,36.756294,14.823720000000002,33.195274,56.099284999999995,29.873542999999998,24.952913,,101.97364,16.978886,30.238127000000002,33.209705,48.343502,40.857552,26.954765000000002,29.369555,
93,2012-12-01,9.267823,410.013367,19.88991,,32.267433000000004,,14.922472,,31.368437,62.69169599999999,24.630939,22.83116,50.052593,18.932175,,6.098105,14.004585999999998,,,49.974804,,27.692891999999997,25.695598999999998,37.689403999999996,15.160928,33.854362,57.672077,29.895221999999997,25.656282,,95.812569,17.312248,31.998045,33.873219,49.540611,41.422089,27.384653000000004,30.2118,
94,2013-01-01,10.335274,364.654419,21.449614,,33.910725,,15.608898000000002,,33.839110999999995,65.049301,24.993252,23.843493,52.705791000000005,20.308779,,6.995052,15.949365,,,52.209984000000006,,26.525833000000002,29.163876000000002,39.031071000000004,16.605032,35.132069,60.174308999999994,31.219656,26.754644,,88.229713,18.40239,34.643978000000004,35.06414,52.017864,43.927704,28.565004,31.637445,
95,2013-02-01,10.677430000000001,348.214264,21.295551,,33.994869,,15.778379000000001,,33.881359,65.242531,24.574011,23.850620000000003,53.371773,21.208885000000002,,7.579797999999999,16.201622,,,52.822025,,26.070879,29.591333000000002,39.587540000000004,17.210711,35.311844,60.660679,31.377369,27.007998999999998,,85.781082,17.777925,35.376647999999996,35.37888,52.650356,43.88842,28.642801000000002,32.007378,
96,2013-03-01,11.568710000000001,318.899292,21.050453,,34.726944,,16.185123,,34.641781,66.377655,24.259581,24.335192000000003,54.43731700000001,22.299284,,8.391714,17.136103,,,54.365448,,25.388447,30.387945000000002,40.426167,17.89805,36.218956,61.896526,32.301125,27.565382,,80.962814,16.937599,37.440155,35.991356,53.747710999999995,45.074596,29.576296000000003,32.537048,
97,2013-04-01,13.980554000000001,258.288635,22.667483999999998,,37.277134000000004,,17.326498,,37.244144,71.609749,26.311363,26.283554,58.045715,23.411518,,8.244347,16.889585,,,57.317402,,23.964239000000003,31.441729,43.212897999999996,18.615866,38.924129,66.44445,34.768887,29.589924,,71.918671,17.693125,41.798878,38.356190000000005,57.81026800000001,48.169647,31.997065999999997,34.756706,
98,2013-05-01,11.535213,305.826385,20.706484,,34.197433000000004,,16.297283,,34.177082,66.963852,26.084679,23.510456,54.276623,22.542524,,6.488143,15.171247,,,54.574481999999996,,25.5368,27.426610999999998,40.604942,17.322523,35.706436,62.48455799999999,31.006214,27.849334999999996,,80.883827,16.698608,36.493362,35.710640000000005,54.354542,43.362106,28.391436,32.871338,
