CARZ,CROP,DPK,DZK,EFO,EFU,FDTS,FLM,FTAG,FTRI,HGI,IDMO,IPO,PAGG,PEX,SOIL
0.019364468506208026,0.008499685480952413,-0.036051822764813175,0.033603779209924765,0.022339898939430138,-0.01844043551108286,0.010947781545234521,0.022272513377651404,0.016228841034021592,0.009051434132102795,0.0030395155025857226,0.025820758844494692,0.023430490009599018,0.003247711524604793,-0.006327570740942656,0.010212808485548407
-0.018265727461011988,-0.001465747775514168,0.01851845866388192,-0.021150452733631083,-0.013636694107342407,0.0059044960191412385,-0.0052827042434363605,-0.010154982014210005,0.009885786046916305,-0.01452349978284715,0.005050707583872272,-0.009011849039770996,0.013278227455225259,-0.009064367052242155,0.013190813133088956,-0.010951985517910571
0.022079082826148674,0.005504544615906756,-0.032798548378674686,0.033707892823123566,0.021237611626895896,-0.01787615682869469,0.02044621490204597,0.006528476274932559,0.0256025021267044,0.0398785235470666,0.004019844038316971,-0.0009406126095990856,0.018978635550049992,0.011760836291818543,0.0,0.023850215505700045
-0.008252568649568186,-0.010218966731179705,0.029119064104810282,-0.022814099434909942,-0.023813344846176476,0.013583348297631687,-0.011449318447356,-0.02575963365407149,-0.021292190182927117,-0.002917854731350725,-0.0075074827488399954,-0.010043860993493716,0.011410001852039293,0.006237092474090135,0.014590131158665203,-0.0024959203009113124
0.0265513432345599,0.023598815901257997,-0.045845267950164366,0.043759841335410686,0.03291552126478196,-0.02841066861409275,0.02290377051198184,0.017287923982055562,0.02457830086079645,0.07143756983801586,0.024624161993928896,0.024413411208342773,0.010535728129636268,0.006464098939517425,0.020320030343651558,-0.0008340863800004959
-0.019258488950462217,-0.0057637260181502906,0.07620118874413384,-0.07705825932978072,-0.05135882686200618,0.05627579210248723,-0.01635548946064647,-0.03377365761321557,-0.0058864280985080645,0.007839953265516649,-0.01885807837861115,-0.03837828757845158,-0.037793462081775864,-0.02087342003603137,-0.021491063218665608,-0.028380548814309788
0.003190859868242998,0.006521743061181619,-0.019532635068458416,0.0189062183750986,0.008014385608281462,-0.0164533295726901,-0.003958596211186135,0.016598328434954283,0.00444096248020897,-0.02217030912034312,0.0010113790096022814,0.0064372078986293995,-0.0036115935720204225,0.00721547710807107,-0.007395973320064709,0.009450057391882512
-0.007340469833614765,0.007559406145327109,-0.0032016593039969764,-0.0006226491667019171,0.015224501408086375,-0.0015932301574338426,0.012718644360830285,0.015174737602407859,0.045689228598720016,0.038583979058185065,0.0035371705486203506,0.0012790162865435064,0.014499303015944116,-0.004233080915879908,0.008805793967504772,0.004255519998670032
-0.022676736330099825,-0.02786704855173089,0.07637398243261409,-0.07912773474363215,-0.05790225174672092,0.05239368824327777,-0.02407137405218236,-0.039356620075524616,-0.043692932229918865,-0.03600144134648835,-0.02165164599863837,-0.02587017095593367,-0.01384551425031873,-0.017658526388368515,-0.039615126580210616,-0.033898566319496864
-0.008574952116456806,-0.00624770425501425,0.043766554941528334,-0.03897167612770098,-0.042801412428958366,0.025777071123485,-0.017962326812927604,-0.022454481141814774,-0.0014736669710172054,-0.035359438978869034,-0.0041173974225468535,-0.01377067107410039,-0.0013586411554719585,0.003994411606632088,-0.0153809372987182,0.0026317624299663773
0.0022893954978066944,0.01775147580462631,-0.03526040132195021,0.0391440394120147,0.03538425518583733,-0.02512931108437879,0.019383014742761183,0.02780588630196577,0.005166069593226065,-0.007001817743976275,0.007752083943495037,-0.0019944973204219867,0.01995474274396133,0.014920574770733197,0.017751259229539525,0.012248534937555051
0.007106510451991847,-0.004360493212309797,-0.020085639478531918,0.01178856813719175,0.017132148010355317,-0.012635911667683632,0.013390564431927343,0.0015682382421362436,-0.022026547631721145,0.001659146028549256,0.008205052480585224,0.028314594271240168,0.023121288433934267,-0.009800768716274931,0.032558335325470936,0.0069143320680313545
-0.00025199923664642173,-0.012408761924410969,-0.012768861997756007,0.008035412680534277,-0.0014036163896865774,-0.006910639978408549,0.003435548080643073,0.01624594098128817,-0.0022520362018051787,-0.01697746079705284,0.00457783713007437,-0.007774751014939089,0.021295092193624486,0.0036292174423946007,-0.015765821729343613,-0.006008519915683518
0.011091863550909886,-0.002586821559695072,-0.009189924251965105,0.01594260982626468,0.013177515208730787,-0.009536162823784586,-0.005530896099647071,-0.002503801482229199,-0.02558333769263799,0.0037914210485491405,0.004556797513056618,-0.012079689865266668,0.002978736466903574,0.0,0.004576456966062232,-0.004317895533453325
-0.011468724423286409,-0.01926640124335256,0.040535947221857264,-0.0440695079570089,-0.016734574112492913,0.029404166021692362,-0.014565477350873563,-0.024522206217664044,-0.032432417279841794,-0.019303409550035247,-0.02368933614672933,-0.010905540285202108,0.002121387763249065,-0.01775161981919274,-0.026195800067305628,-0.020815253126786448
-0.009836204783584672,-0.007933520756812662,0.0006602405391431943,-0.0008209270776168107,-0.005731927003868048,0.0007583550260772062,-0.01128731494995041,-0.008907214821126944,-0.035913712520207634,-0.03893904827892601,-0.003613806415137478,-0.0023387475217890984,-0.002116897003849041,-0.0006693669435771996,-0.013333215160453387,0.0008857018075596459
-0.014518206064299778,-0.003808057317006325,0.05047839610306962,-0.05585978964282348,-0.05490018036315634,0.035615017870420464,-0.006251767355665868,-0.008588022739208542,-0.05380791494036972,-0.04541404022529416,-0.03367895982852411,-0.025451936882926025,-0.02459664062814568,-0.01641444051921924,-0.02560456824145832,-0.02123882762418626
-0.04028395805982627,-0.02255358119380553,0.10584173158102544,-0.09440250534098324,-0.05855861459973195,0.0665854063099015,-0.029818509953133288,-0.05098264765909175,-0.05074369268083667,-0.04833670562656785,-0.019979441176077736,-0.039862560697233686,-0.00043499459885061733,-0.02768291895752885,-0.01815785429001629,-0.032549860362259285
-0.042295424185900383,-0.021509514145385975,0.1087759384520132,-0.1128902815298504,-0.06399523253426782,0.07271889728955297,-0.04967509020387678,-0.053012643111378134,0.002765003151850271,-0.03316828068551824,-0.03754837294199191,-0.0501073907159796,-0.05354838169803165,-0.028822566103928755,-0.028264138055671375,-0.02990642222934765
-0.00759485849423467,-0.0063949253435922355,-0.01946720355788377,0.010830400906168842,-0.01022365767871468,-0.011724499336946123,-0.004752063088081867,-0.0022480315959855822,0.011948467703449529,0.015361030324320938,0.002295019318355858,-0.005275041838619869,0.006439909132327247,-0.006514602730472752,0.000257473605809049,0.003853508072422907
0.01927418673109595,0.05430411383489756,-0.07445144604926167,0.078035533373535,0.06617173816358707,-0.050474562160368976,0.03043888796202457,0.027714812414696716,0.0018166052073971656,0.005042685163493018,0.017172398765203146,0.031060572965023837,0.04204773851807903,0.04153005498954737,0.03448292237115252,0.029750503421325774
0.033092575113507106,0.023273589030942468,-0.08015807516949895,0.08514158916415253,0.053587655032917986,-0.05588366245860061,-0.0075298702802086654,0.002850521635282592,-0.02538539917624584,-0.0105371856574891,0.01631943063255711,0.03563567225504595,0.008333152192710962,0.02483380372888851,0.02039801106287713,0.008387758499266337
-0.008344364007329153,-0.030201378816261837,0.05431121923240205,-0.05709037263047021,-0.024137945928388947,0.0368142587638647,-0.030347266626161964,-0.002404946334391832,0.012093099140477195,-0.015212507282006144,-0.007751684562188123,-0.0241221277601626,0.02305336134237274,-0.0034127679418275627,-0.004388276157023668,0.0
0.01845801147463299,0.02998857897917385,-0.028230543600716425,0.027683299482168654,-0.0070670158185935405,-0.018333798984454325,0.003912388919108836,-0.013368344137664441,-0.009191224503584743,0.020082348954394192,0.00613851553613962,0.0069064914490159475,0.012330032887833069,0.013013721504684314,0.003427984272873449,0.024029585218015747
0.008795304751262395,0.002239655948767943,-0.02545676286410613,0.01858855941031827,0.01937524709800261,-0.015839180775041643,-0.008393517357374342,0.008218547629173277,0.030612144008349218,0.02423029628204794,0.008319192439284353,0.010830284452696888,0.0016800221152003226,0.02636893872170466,0.010248935488811109,0.015342912187576713
0.023778198612112916,-0.018249650642980248,-0.012292595269268543,0.008351210835866544,0.025698310667659128,-0.006005333161833216,0.011789729681534451,-0.012337536233822626,-0.031502977614688635,-0.0443570716358903,-0.018151924476023627,0.017500072101916224,-0.002515675870888487,-0.014492654422683134,0.008695500777533149,-0.033777732183738224
0.012129111028409408,-0.01783000003182156,0.0037337034630930063,-0.0016870107203221048,-0.2425074445508434,-0.0002417072842580067,-0.019719294167094583,-0.005353619738954056,-0.02137552863318436,-0.02320794373426872,-0.012324983807724,-0.011582991222245395,-0.018074982187714528,-0.006684458705857661,-0.021312065784770032,-0.005519853035268496
-0.04768001907267677,-0.01042872208946854,0.15003096161421434,-0.13442917336743618,0.18659514255594534,0.0976553042761192,-0.04084121267568565,-0.028257270574612674,-0.07882251804507846,-0.0718056278549878,-0.053885315609131804,-0.03160503840899489,-0.02268822042788928,-0.036002788152826905,-0.029606203955152895,-0.04255314066706423
0.006158320797800959,-0.0011709262651322801,-0.069811306145013,0.06620507668130116,0.036078593022841186,-0.04888790574780631,0.022878937727315102,0.04384933421207519,0.04742267852813325,0.04038706826302934,0.03117529584946792,0.0040336211933411845,0.00919849991453208,0.02164044282153541,0.034291745313201984,0.03285013925920841
0.008248796118778736,-0.00586170216826974,-0.02607935610002026,0.02180796824747219,-0.2016243476042224,-0.013660561270200045,0.0018641250630521988,0.0006633373664062584,-0.025590589047458347,-0.010935117459776465,-0.001163023175088559,0.01022641507302411,0.030904699776345468,0.015863577148769417,-0.027791467216026558,0.012161009637797376
-0.02083480490525581,-0.020833258553548287,0.08449879900135272,-0.07722393773646964,0.2225330304873664,0.0535212402950598,0.0031935856217117017,-0.00029309138205946657,0.00752226684362494,0.02295836346275474,-0.0066647014098672646,-0.02277663166667831,-0.02195446591312531,-0.017555882616629583,0.02038229216387945,-0.034196028008922484
0.002709830964517909,0.028303601064770024,0.04444429459021517,-0.0459038749224899,-0.1854586647543479,0.028965958202370825,-0.002812600363446225,-0.02968526382880377,0.06438653933954519,-0.024004512813152516,-0.010650630773561152,-0.04291518483361488,0.015404968160933926,0.015120504196132376,-0.006086809201515924,0.061860752634340536
0.0005407071618904683,-0.005158701503981807,-0.05778828942169816,0.05366383720015152,0.20980716801243166,-0.038111653639467086,0.006894468392737797,-0.009589120466573365,-0.050094762753570166,-0.12856333464291614,0.010167296798906149,-0.007344492092115486,-0.032076192486401665,0.00033849093412589517,-0.010972228575479815,-0.0055350932438959855
0.02539178102430617,0.006780891967360285,-0.026484691885313532,0.02739739376137852,0.028287974586845486,-0.022962602074458712,-0.007158506892859425,0.004379888433762153,0.011940357168703506,-0.007056014182145415,0.014209725483930624,0.034657500114858665,0.025526030811242054,0.007444937487387114,0.009287959632913543,0.02040823593421968
-0.013698754478030824,0.024564339346647285,0.0005729319088718695,-0.008547036019380606,0.0008211929497009742,0.004377879603617277,0.007210120590807066,-0.010557855756100696,-0.0393313646907754,-0.01937980450837415,-0.012259131672329645,0.004892728391458063,-0.031877632391045935,-0.004366711642059438,0.008946873506917372,-0.0036363219429079523
0.026442413140626942,0.008120725239141756,-0.06439603191527493,0.053275830702976736,0.03835886921164708,-0.040146848866349664,0.007469720083148294,0.023660632986393468,0.04810659744208347,0.08629773251381961,0.023049525994188087,0.029962569440912974,0.049616627868965806,0.016531661619164254,0.02888281194793298,0.020985260035005053
0.030444669185543127,0.01534325925123951,-0.06546356383822237,0.06400386084748376,0.01491512527621429,-0.04397700161113443,0.011430211661341809,0.016768523057288934,0.038085906369346695,0.052152923298830776,0.0167533257820006,0.027636170989950262,0.031370939118125774,0.020577526240286668,0.002708737366805357,0.033065350943305906
0.028283340810143668,0.015111480033405128,-0.06284777078214711,0.06415395327530413,0.0637470862305479,-0.03874995678694356,0.002443351264360306,0.041230310131224884,0.00376290675950044,0.012680294291823544,0.011931692197370386,0.01627739786015807,0.012083192111894292,0.001300826098204108,0.012279024547840463,0.02162633393447342
-0.005894068787981561,0.003721523751868864,0.006636471924772601,-0.0015904224552963412,0.025892003733500996,0.0,0.007617547228175753,-0.004922847208750606,-0.007497758442961636,0.019920053966898416,-0.0011227864062035829,0.010793981126572795,-0.007822252008368544,-0.01039312420112764,0.0019407666667902168,0.011007493906754784
-0.012104469987400043,-0.017426712021697616,0.057598788483064135,-0.05907898955495295,-0.05466874464255896,0.03875144717460369,-0.0006049296193543213,-0.007743899837905195,-0.06893289250974745,-0.05970959688400278,-0.033726899393966635,-0.011367530845245579,-0.007053707065837681,-0.037085540570086964,-0.010653781160905476,-0.03433833476500814
0.007751659440038291,-0.009434027342391451,0.02854334164471362,-0.034164326025364816,-0.005660279221346062,0.027290905051707084,-0.01603616598285949,-0.023628748476411474,-0.06693717454001533,-0.06765600766897832,-0.027923339020268032,-0.012543552719446176,-0.003343176730436861,-0.016019027379105842,-0.012971250731371209,-0.01908053647737592
0.024317473801316623,0.018666761642252575,-0.11674632638939587,0.12173349559157155,0.042030267040259056,-0.08603449263865819,0.0181426330510054,0.024867056439692496,0.06086980019598875,0.045830715218519336,0.03351307040802093,0.07163016472814625,0.03312377017023066,0.0034637258863195373,0.01909257835051776,-0.007073498699694553
-0.020590846616209902,-0.008975345165842145,0.02130719002000022,-0.025141975434234062,-0.01484116401440957,0.018933244940030715,0.012382692452541448,0.008015299461480245,-0.0584017864404425,-0.001826077678041449,-0.015634034566797263,-0.03488574185586258,-0.010534940641079887,-0.0023763831903380024,-0.011192261357305793,-0.013357121950976436
0.0074617411989447045,0.010943334539680594,0.0010607686257139324,0.0018942119763621953,-0.0017559793302213279,-0.007066179546795763,0.016587008608186644,0.0,0.016322093137316102,0.009756199124891876,0.018111037651795968,0.011953548218246469,-0.0024621224593434922,0.012517220313164958,0.0020166000878391608,0.0243683495929222
0.0186775959658458,0.0339679430216007,-0.05051210736035835,0.046393309469436185,0.04814370041522445,-0.03215599992932672,0.030588453467542687,0.05157968394333076,0.03319070157911296,0.02657014925703599,0.02565596436057519,0.01957471954163517,0.023858551233387315,0.015453325867652587,0.02170700156559789,0.026431607387306703
-0.010856387483880427,-0.021299632440772282,0.006324384588542444,-0.011674718650641146,0.01360298420967758,0.007353015123716392,0.0011415014203887788,0.01634983252688455,-0.02383431009286664,0.02647066475622844,0.00852756406391935,0.02813633454722229,-0.008838807536345309,-0.009469094232423966,0.001207178835110626,-0.007725233890677005
0.02121963587320001,0.014754658588641894,-0.059889126604548225,0.06257895988938776,0.041394329576120464,-0.03244122276677055,0.008836947403148256,0.008244398100308135,-0.006369446092854834,0.0681948360098402,0.02367545432925864,0.05763040100143055,0.01783538099835101,0.009900976317174608,-0.010127943738390727,0.01384086130781495
-0.01409121206181719,-0.006543076694663171,0.0015729614666007273,-0.005161520007686037,0.011799141694904414,-0.00949993251144413,0.00508619812263621,0.0005983479922540339,0.021367609138504967,0.07725320331833818,-0.0016521944700282351,-0.031354608065215527,-0.03823191360245472,0.006085240593863821,0.012424179820370095,0.007679186077206945
0.017199718032838526,0.007683935672131361,-0.022771784026709128,0.015032730225169396,-0.005458598395769372,-0.01382214954399082,0.00421696910252501,-0.012158426511985815,0.02719660149185239,-0.008466200052258697,0.011583114520791141,0.013513690200453852,0.010766181879067777,0.024865533564180163,-0.018286871500792303,0.011854224207274472
-0.00833548007117875,0.03122712925270487,-0.03535551621926883,0.033682764992962584,-0.003908566845240348,-0.01744854785838526,0.016517432098171036,0.016545589806281378,0.012219867661044072,0.010045277326357618,0.0010907357431910426,0.013333231589335092,0.005735371801750824,0.01540979919268449,0.02156844501880486,0.003347334017735177
0.00576391878991781,0.0,0.01915851889274838,-0.021300775004742086,-0.0040072777915046605,0.01018924039398503,-0.0011016940321907087,0.006351620497637596,-0.034205210824649016,-0.07110896037411392,-0.024510084910130563,-0.02417378477569508,0.016293221891269243,0.005489313142119117,0.019673738973730304,-0.002501964993345276
-0.0191022892925872,-0.011619617846736685,0.055986948422923316,-0.05894561509136405,-0.0290862981243945,0.03573475947396571,-0.011579923213628794,-0.0248521324542824,-0.0322916349668851,-0.04817976552163288,-0.017308800750110882,-0.038883703695270236,-0.012825655903943549,-0.019267800496633538,-0.010588126928073495,-0.009197309847161715
-0.021421613784620538,-0.0028500763316280336,0.04605272042862308,-0.04542947811971817,-0.036346429711154864,0.036171518122643166,-0.008089110277323158,0.014563263682742056,-0.034445609912977744,0.007873821398254736,-0.014204337764799553,-0.005546627681262168,0.010962201336418568,-0.02521280302478316,-0.0040428568296224906,-0.03375543905550733
0.0027363585878447763,0.002143685523125128,-0.028116930066888424,0.024661099648704728,0.014244829478527671,-0.027121478224240703,0.01321696038747712,-0.007177077866811546,0.0,0.0005580814224681881,0.002881775292130931,0.002624751074973056,-0.003614431242692281,-0.003359220416367767,0.00620838819935052,0.0052402107271783994
-0.008186458592796767,0.013190694393781744,0.003806565921916821,-0.008163346646444988,-0.02702946354201087,0.0011041505885909107,0.01443237083021242,-0.002008124198796525,-0.0011148774696973726,-0.029001555020720562,0.003448193431922398,-0.009489475704345836,0.006045918224265366,0.004381474222659353,-0.0028478495481050717,-0.006950493657037224
0.0040017975036035856,0.008092920924347198,-0.03830109772715725,0.034908606188882155,0.03449843349463772,-0.01681834159735152,-0.015047797788605852,-0.007645665356187781,-0.04575888149228633,-0.011487602576929663,-0.01260005981828074,0.02739589737636948,-0.020833270596573288,0.010920807190096657,-0.0040454900655590475,0.014873354837217696
-0.01313282279203485,-0.015357716930718694,0.07807564944645416,-0.08117371406433171,-0.06722248524700063,0.052720050245725264,0.011826690641136629,-0.015713820676072673,-0.06398948292645874,-0.049971034632539206,-0.006313677803652731,-0.04319588209429738,-0.015957356172461912,-0.002006788613256209,-0.010600756557566074,-0.006034696217822775
-0.029008123636392807,-0.028004281336619783,-0.026700736586587653,0.006715412831648722,0.034810468303757884,-0.02157688136978893,-0.021294191047159697,-0.010587521564359334,-0.07250011005364695,-0.055657489011405284,-0.013545110000239448,0.009843853721904886,-0.002910717144043506,-0.02848520299179431,0.0063586622065516865,-0.024284388330298817
-0.013626755491954485,0.03391688765340279,-0.04659892789927017,0.04565672320794236,0.015092315651645571,-0.029948419257160373,0.010737524011607751,0.002937353935989773,-0.0067384841748566226,-0.0019431640832271969,0.0,-0.017815015454265063,0.02335282370507434,0.018972114639045905,0.02065609717928655,0.023111040227852517
-0.012486334758198872,-0.015520378923675157,0.06464321451122505,-0.06322665521050773,-0.03170628006337195,0.04266084648170323,-0.008107472802173998,-0.012552324185488474,-0.09226597332084954,-0.09214792219289443,-0.03283580474772566,-0.03216987218089225,-0.0134474709150407,-0.038930280389107,-0.0104762456355832,-0.033883477920498326
0.007532628663085144,-0.013256786308726402,-0.041836398028798134,0.04070833198311721,0.016094648335615424,-0.02772558682174772,-0.002254901895918481,0.004025493464117572,-0.016442316407469234,-0.017869896421401396,0.004320862153297,-0.009900895999195232,-0.00702180263719321,-0.003522404447258889,0.0021656300843663537,0.004496350992713121
0.011482126936226343,-0.0018156066309791227,0.011205668680605348,-0.010178881030556171,-0.01656806731952211,0.006921402121100143,-0.009604313172576694,-0.006330338142427081,-0.016717409335649715,-0.013100341998233732,-0.006146272814011649,-0.008214272363591584,-0.0341098108554466,-0.009897618372757351,-0.002401204155382169,-0.013428771135530385
-0.01821557981704662,-0.014914545055760875,0.024455382458022774,-0.02820614250693617,-0.0012032536379079821,0.015947231268956183,0.016257930989397696,0.019112336318295328,0.01391034689816737,-0.00737472748474751,-0.011750214948508574,-0.015484342740378873,-0.009043932904585349,-0.006069265633761288,0.00505411274822345,0.009981835465864735
-0.07959129636904967,-0.056130020612696535,0.2088773769970277,-0.1860923536510373,-0.0930490854146275,0.1374831204862018,-0.07998877685072435,-0.0606376031563403,0.006097653414150346,-0.05349169646595205,-0.06570700906185534,-0.08449162505640244,-0.0634507192401089,-0.0675286459971913,-0.03975076670658317,-0.06828401694012211
0.02775353992730852,0.004694973252179911,-0.03579147250405202,0.021916824136421632,-0.040261630929786636,-0.0233167597676262,-0.002440696733307433,0.02706266308871625,-0.02878795418117745,0.025117814235526743,0.014735546545534668,0.03915292564289965,0.01763364631804155,0.0038520392927205494,0.02244381038501522,-0.0009643091398697566
-0.04007958539312361,-0.05140194462138037,0.13823991719874298,-0.13813155957377046,-0.08965078600140362,0.08672359664824875,-0.03516809962201599,-0.015982533026055717,-0.04368178564811058,-0.05819297117514501,-0.03498371873193604,-0.037293080798930664,-0.04103982058029798,-0.031849494948586916,-0.008536555646783852,-0.01544394473382121
0.0370150145015562,0.016830819335094824,-0.09136909334730853,0.09046812284429988,0.05497079868381787,-0.0461779918039931,0.016481633879704197,0.0028533268731807037,-0.0065252130788392435,0.06829257977246023,0.012996040799611877,0.040734617022046185,0.0033284673845550825,0.01268325447934762,0.0009839546386598802,0.02549022538330605
0.02370077936012249,0.009285501136702404,0.02103966213856676,-0.030555054097374808,-0.0017738162485274153,0.003055156777484333,0.02681643975850936,-0.0008752940717363513,0.018062489096858904,-0.012937519740306064,0.019581418266879508,-0.04297754259899563,0.010900655445937468,-0.019178237600870618,-0.006389621342506509,-0.017208529077420064
-0.06694532519139149,0.006799961926464111,0.0675756845496796,-0.07041696812548749,-0.07907603927085499,0.049437689366437006,-0.03826295896910912,-0.02694436183866649,-0.08387097299275889,-0.1156516781837307,-0.04834449723154026,-0.05141582992894224,-0.058134082445907426,-0.04596294179654867,-0.030422962278948737,-0.06712060316143202
0.028993554701306525,0.023440681043561257,-0.05620222951035829,0.049141771772757005,0.040521044679348125,-0.036615293584288784,0.026553931232341742,-0.010621372109997005,0.0017604880445981355,0.01482068882567334,0.024697505839438742,-0.005944812440735721,0.01991017938338381,0.0054921201264649215,0.002191065512111312,-0.002085367524440472
0.05468304673164599,0.032220396382233354,-0.125413394563384,0.13540593955612046,0.10164573340950768,-0.08760129731258344,0.03636380106376422,0.08993624843454788,0.20210908732416288,0.2351424228290759,0.06584357265250873,0.15079036583488792,0.044412022318588665,0.0613445688976774,0.028519561799535832,0.0647856120546039
0.004688414256952847,0.009778136479685541,-0.013755124453014227,0.009908075913634096,0.020199925125253308,-0.008128038876824426,0.002676099742495868,-0.013160463462867469,-0.017544030598633794,-0.04741983130820344,0.00643503504163768,-0.012249410837965491,0.003270919247727468,0.0035629167669571095,-0.014116393022133312,-0.004906715365735836
0.019764030915141274,0.030540178576986324,-0.0394003176400553,0.03745997519491697,0.02093430099636916,-0.02740079212728545,0.007710577408780445,-0.005715834336600392,-0.05952374285171402,-0.01024884641179526,0.008312150391833511,-0.006388610651400991,0.0027946869487460923,0.016173500721502924,0.03375096418637194,0.004930909937292206
-0.004038092501713672,-0.008312355159618796,0.04646104996262167,-0.0443604186983329,-0.02070706403585929,0.0276461103621292,-0.01118307504819452,-0.0014902853335345574,-0.05537974325600887,-0.04955631024258704,-0.023462420523669158,-0.022692818430714887,-0.0027868984400482087,-0.0232918362402308,-0.0059362665158986345,-0.02355244900955161
0.0010812662258275713,-0.013119574315341574,0.008671461456604267,-0.011155121655606712,0.02362046610113781,0.0081987419350062,-0.00654772130930345,-0.01876327041261952,-0.04522602995442837,-0.034241277320700265,-0.0019481552712958493,0.015866761144994888,0.013973056271407007,-0.0190780277389254,-0.0017416863317356002,-0.0030150408144865646
-0.03212741378277091,-0.0007386254838599174,0.08218708165822708,-0.07933042122713856,-0.09330917075680392,0.05514619194939376,-0.031455968879908286,-0.017601105140115286,-0.10877202999989573,-0.10797738775610947,-0.03188027796430451,-0.02819033501928655,-0.043638057373860506,-0.0247161839290556,-0.017696828305012718,-0.015120904439501297
0.037656749677019145,0.026977210295591376,-0.07944072637339923,0.08122523843656239,0.06401425168624368,-0.05298648905362476,0.014847184847583043,0.022782614307554287,0.04330705793577822,0.028003528780779517,0.024865681606073137,-0.03018424379702535,0.021133862365742752,-0.003739283084854387,0.02588171284714706,0.011258713556401859
