,Date,CHIM,COPX,CROP,CUT,DUST,FLM,FMAT,FTAG,FTRI,FXZ,GDX,GDXJ,GDXS,GDXX,GNR,GOEX,GRES,GUNR,HAP,HOML,IGE,ITB,IYM,JDST,JNUG,LIT,MOO,MXI,NAIL,NUGT,PAGG,PICK,PKB,PSAU,PSCM,PYZ,REMX,RING,RTM,SBM,SGDJ,SGDM,SIL,SILJ,SLVP,SLX,SMN,SOIL,URA,UYM,VAW,VEGI,WOOD,XHB,XLB,XME
0,2013-12-09,-0.0275465442101754,-0.019187255528823124,-0.009140764797375469,-0.01308477970041233,-0.07819015027459728,-0.016893625821914168,-0.005120233769529764,-0.021576843525356465,-0.00048099982504454177,-0.009624644914648647,0.021781313956437377,0.04638273465293712,,,-0.01609272651832016,0.046711246716327745,-0.008871505351584113,-0.018829163198892974,-0.015122800446005736,,-0.011814932923633276,-0.007518677031757252,-0.006137211593470601,-0.13555255937934493,0.13384043911618493,-0.023291987750797168,-0.01906694803153758,-0.017520738888161056,,0.04839965432518306,-0.030820612396779603,-0.027231696636454753,0.0,0.00948631233060087,-0.006304631973212624,-0.007729645486982893,-0.05123272842578583,0.029646485861231742,-0.007573642587633338,0.011247858165185504,,,0.004621131261652542,0.004342983080106393,0.01740810043302873,-0.015476668799252398,0.011433058834014392,-0.02674697981363169,-0.02880110271883851,-0.015115741820926766,-0.007058587532771122,-0.02210759303212061,-0.009984388731966899,-0.016293931521260876,-0.006324802139031281,-0.005130689851135023
1,2013-12-16,-0.015151463598564967,0.03222085791553751,0.006273111563124582,0.02973077338343047,0.08159311998163862,0.02111800103256981,0.02019014132482385,-0.011874307570733664,0.022136582822322025,0.019436288660122078,-0.02747512816664643,-0.03142560732812849,,,0.012836370015755386,-0.01639344859726707,0.00787669108134151,0.022788644135231732,0.02193585723377586,,0.01960780124905087,0.05213886897143435,0.025472355085438398,0.08075915857140203,-0.09926233337019218,0.007949118233576658,0.023211929725718967,0.01430017161207235,,-0.07855546047754736,0.011406866519941071,-0.0025919358807537088,0.0409134179933837,-0.010503198349286728,0.030990586444642105,0.020705329613885343,-0.010395686719578821,-0.027685473150788523,0.020262940656499816,-0.02363578042012025,,,-0.02483908267044491,-0.04324316367714649,-0.04752856910922716,0.018025626336634466,-0.04915890124661065,0.00443249594583224,-0.009655219946260198,0.010085479609831038,0.006107583654953375,0.014318086718299977,0.025706974371600425,0.04384520617092562,0.021368409888217973,0.015987561987537615
2,2013-12-23,-0.0006689827708670212,0.02564100167026888,0.012467891288177591,0.006242807498707726,-0.13216555173303696,0.03496434410769104,0.027654152423921562,0.08143839638870368,0.037014890640730845,0.02911263112724751,0.035070594100813236,0.04918022381680192,,,0.03416878701712266,0.02129630830347347,0.00888103642007552,0.003811376828641036,-0.0005366996193298774,,0.014540457360472341,0.04235498333462176,0.019446012897270427,-0.13586266605830258,0.1347728130512635,0.02050477370200069,-0.002028751213538553,0.03480316918069823,,0.1313130677049591,0.023023604083870965,0.04189117428046116,0.018281487111495742,0.037988886352412946,0.02575951496913745,0.024690334603023775,0.04085218686212354,0.040956019932438956,0.0310300725288775,-0.017087961432524633,,,0.05094345662409249,0.045197653191948836,0.057391092897874335,0.02347110385098703,-0.047829628548424166,0.0008826475599272243,0.03621172108437001,0.051877774178655946,0.04351521758823745,0.020672688992833366,0.01863846591331342,0.026455906088042765,0.030931845887498196,0.07218805878702585
3,2013-12-30,-0.009877637199096016,0.01275595822895972,-0.001048232316181054,0.0019331862300238875,-0.09564221406622427,-0.00963815517972555,-0.0056105346690812,0.02177433336705678,0.009550018747453275,-0.004953535637148039,0.03694127027116308,0.06282559934302887,,,-0.009975923131617784,0.07252955560961803,0.01805837088978154,0.012981182423485092,0.01810952202895834,,-0.007735158139504714,-0.00010983244095690833,-0.0007227507508880355,-0.19608420955309275,0.19619446724918146,-0.0044892431500645385,0.014289634805537308,-0.006950126121024051,,0.07571435575331473,-0.00637168245045509,0.004087869249498957,-0.0049373117574375075,0.026372624391600208,-0.010635803493779506,-0.004525645871453753,0.011982663750869533,0.034103335202658076,-0.006655787054469258,-0.015574056285922011,,,0.0493141350914952,0.07457285897311786,0.05348619661797627,-0.002112827404483686,0.0104530002371271,0.008448856216780345,0.019110231228624253,-0.01345868966395283,-0.005538847633353626,0.0011818448599483524,-0.008757007137062655,0.005459216969504899,-0.0063003449777161965,0.00380118235842726
4,2014-01-06,-0.018556731136936764,-0.027027032314968297,-0.0025773752064378167,0.006671799868597493,-0.033984310932692954,0.015491741590764267,-0.002287628398082484,-0.0197317698368379,-0.03693695794793462,0.007778523398936776,0.008245500716106012,0.0015313905953783435,,,-0.0028214241311361387,-0.005917247827955469,-0.011888157967593838,-0.0035305686398788235,-0.004045437202350228,,-0.00023461298002976644,0.006503791421189893,-0.0035898430490301746,-0.019003676893538105,-0.015908048752845405,0.014797376634947157,0.001300358367003081,-0.009114726805278488,,0.018260257199517217,0.004387602601682057,-0.03664100964988643,0.01127662041475164,-0.0078659330158134,-0.019397234125200828,-0.002371867909423446,-0.017772719230872213,0.003191580540619836,-0.0021492426872769302,0.012877154402944456,,,-0.012058569313530403,0.012084458123456482,-0.00997282517496802,-0.02530861049698164,0.006896596096246911,0.01866666773111886,-0.005968256856350199,-0.005652027128833584,-0.00048834542393882,-0.009901089783643164,0.001536353687674175,-0.009954510251023993,-0.0021862997184491145,-0.03360927801957769
5,2014-01-13,0.00420167863388408,0.052222160331603255,-0.0051678744925614545,0.007797406971599906,-0.17327381623585975,0.013494951304694495,0.00649611098076777,0.028985607303854646,0.05472394701077388,0.0,0.05997267383001227,0.11865451964506385,,,0.008286027453524887,0.136054319921669,0.015569738059320427,0.013876584041375876,0.005144832158670807,,-0.004682613562818406,-0.02705950928327962,0.0013663713761391514,-0.32029345245431085,0.37346726689427967,0.011512020787586667,0.0012986904011560245,0.01790421176654035,,0.17900213583412886,0.0003358424645290702,0.034336806726434445,0.0008923337167400695,0.05126847509327591,0.0,0.006934536168516231,0.026576218662991133,0.05832454252230384,0.00443434351372102,0.0010897381644072366,,,0.07149071371107002,0.1323384113272976,0.06684961124440982,0.009288728368439924,-0.014840263180447039,0.021814958632849418,0.060707170338618506,0.01031583564579234,0.003812676214579561,0.001851752228901039,0.009971147796254217,-0.029859968776710228,0.006354377480960524,0.024491530423146567
6,2014-01-20,-0.0216178551376808,-0.05807804192929287,-0.022263474737433397,-0.03249517228769662,-0.06128932389141479,-0.032226942982497064,-0.04290058567854233,-0.02582163708462549,-0.05853659582609265,-0.04538444170266734,0.014573664940904493,-0.008748178759807339,,,-0.035678397900436205,0.0029940399543975267,-0.005923404682174189,-0.03377973821671207,-0.03017232589681927,,-0.0199953169779993,-0.015359229770091005,-0.040942892825088804,-0.014388394810523985,-0.031655805853632216,-0.04097124305196389,-0.03761354714222756,-0.04114908539559051,,0.04120594258755737,-0.0366139190574192,-0.056179645835694195,-0.025846939836282178,0.01256923811696523,-0.018827087950320794,-0.03837063092921444,-0.030294711473847543,0.01402784815683616,-0.043516562252461956,0.03483311436775426,,,0.00732308835438319,0.023725825506448504,-0.0008581117672846712,-0.06776834762673872,0.09472768681417104,-0.046114382167293064,0.012578690204224266,-0.08918518355764929,-0.04324124320622992,-0.037707871593706664,-0.027529715723748273,-0.020100504649937616,-0.044850936397790295,-0.046138802083408086
7,2014-01-27,-0.013542416338199888,-0.006726523361791033,-0.011385272186945447,-0.006397453289012044,0.015561586476833353,-0.012961446176315658,0.003570061407779266,-0.03534140005395336,-0.0037684434153790578,0.009055676861726024,-0.00802714151916457,-0.023993172436535707,,,-0.015797170539077064,-0.0320894630100405,-0.006309077759045881,-0.010548606747663981,-0.016944410945809656,,-0.007680982042235681,0.046374620775533545,0.0033638052166287393,0.03874225806259105,-0.09471921903477425,-0.021360800056897496,-0.023488525375996126,0.0005050195584082208,,-0.02974783648379073,-0.020920510943736294,0.009740083201808305,0.002287380913899516,-0.00893743089285125,0.01651668209362948,0.009003627089358916,-0.00653229481437195,-0.014821943347678727,0.0038244280625255207,-0.0007013912701609419,,,-0.027463634529854182,-0.027467807304121204,-0.009450378277846483,0.013237633847306229,-0.007673941444463464,-0.023276644638186347,-0.01863359388606836,0.006863228679163027,0.005395036317041923,-0.019977049245449525,-0.0033190583028057104,0.011859086770017128,0.0038751547108873516,-0.00025104616473094
8,2014-02-03,-0.009393073047659316,0.037246008854283086,0.008829150364451348,0.018511062680296196,-0.06495664131471593,0.005858868515137402,0.011462541342672543,-0.014154817659325442,0.03498835608119694,0.005769120507584471,0.018313507988545807,0.08363928518622352,,,0.01921867743251081,0.06861981546432479,0.009171026310483749,0.01736214436761889,0.01808415877528083,,0.010643482870984185,0.0028201050099527472,0.012248499949557198,-0.23243246097709125,0.2578704474717961,0.00242522209723564,0.020899066474254952,0.020016802547651164,,0.04598969840513275,0.02101128068427321,0.016077248158383857,-0.0009128735353976303,0.024048111891325788,-0.004778939393670138,-0.0016225899526984004,-0.002001163472162478,0.020060195790959898,0.00091948225847971,0.019649140783651552,,,0.05564784723267346,0.06619601700914128,0.019080893858886932,0.021036339062482135,-0.02853325303996032,0.031164076546169442,-0.0018986878731757789,0.02249493111420597,0.011845762216946755,0.00862423971066534,0.009402496603195394,0.01330370852680248,0.014986312503093138,-0.016044231116227766
9,2014-02-10,0.04595188078027238,0.05875963102019752,0.01179603854378903,0.021730541812541478,-0.27930176422186265,0.012050737205341115,0.0351697402566472,0.05743248270164506,0.0621286888528493,0.03824094939796629,0.10204933682797251,0.14837044207628192,,,0.030667300859278792,0.15800871225056157,0.0373995128074246,0.03443098795854101,0.029697493676227777,,0.028721676380482137,0.012856522135663207,0.03273470188312669,-0.3855634014307274,0.4688993640001116,0.033064557386930794,-0.0003863142031698779,0.03463068315835824,,0.31614761558832744,0.012905604989337377,0.045358608129717023,0.021471042939265713,0.10714280432275347,0.03721505421145414,0.03839123626461355,0.04268134890859386,0.10127817134876894,0.04357534517616999,-0.05058496408562075,,,0.1431943300893789,0.13245030244471995,0.14127648297684509,0.03448271641627175,-0.06423291487429533,0.015111164245020977,0.020925816804778733,0.06688892550590653,0.034320493815450555,0.010493521348514293,0.02949744787726515,0.017192877323067124,0.03176749226042293,0.06445885668107015
