,ITM,MEAR,MLN,MUB,PVI,PZA,RVNU,SHM,SHYD,SMB,SMMU,SUB,TFI,VTEB
21,0.00310715105995168,-0.0006989230483909544,0.009058617450846384,0.0008380044017421295,0.0012038283019761237,0.0021457819938361473,0.004742925883286979,-0.001220577394665574,0.0015464904700352722,0.0010216202349109204,-0.0007577396580998614,-0.002264773027604293,0.0019709828246527246,0.001501637382119409
22,-0.0052398322606535,-0.0025407964112903816,-0.0015802167788145794,-0.004624058665376814,-0.0006812419470159694,-0.00025307772660442196,-0.0031297148024099324,-0.010630398723142214,-0.003981274334608415,-0.012105983111391163,-0.00246844915043647,-0.006620675117166059,-0.005999210383726723,-0.0029870219947026448
23,0.008576699350581734,-0.0004244221676266722,0.017965891811961114,0.008209127319718111,0.0005619036418761989,0.016439304042382356,0.019010962151637997,0.00021973364508799705,-0.00105009457937734,-0.0024440424079547355,-0.004834676742838918,-0.0015233362041639806,0.0107180301472051,0.006811574082118935
24,-0.012117408684271878,0.0011028747342863925,-0.01928552475083174,-0.007755764801378056,0.0005621173458534513,-0.015767306089079315,-0.01193244884881653,0.0038854062297350154,0.004001304087975196,0.0056313126076786065,0.002626534677789186,0.0018117192196513636,-0.01096870851246672,-0.009510134529862088
25,-0.010553073354624727,-0.000803536434141087,-0.014112938317530558,-0.007856290999611173,0.0004394885575506513,-0.009285884730373981,-0.016092788626453178,-0.0006245962833959937,0.0028971532231135584,-0.0034682415742638023,-0.0012032314164725135,-0.001522901228305682,-0.010153283715078256,-0.008023479802604944
26,0.00579262884107246,0.00022051322204803112,0.01908219689865854,0.004800555358067468,-0.00060507351519169,0.0069936773139319735,0.0056438386764788165,-0.002483156347297603,0.0019117938603381217,-4.067575756085681e-06,-0.000564172760551088,-0.00019070543011045517,0.0072377077684959955,0.0043138954713964174
27,-0.0058684714755844174,0.002960051944010769,-0.014735005742618948,-0.006846895148326797,0.003463016647500098,-0.004504107892692999,-0.009528502443324557,-0.0028510462078772344,0.0028966109592111727,-0.007093468319233022,-0.0011300694816654272,-0.004958009295137624,-0.005559443922003697,-0.004075717475881673
28,0.013587721922572333,0.0015498390441303002,0.02114601462129322,0.012491755411601762,0.0013271114061419477,0.012312576021977144,0.013852107954431331,0.0057334027839715754,0.010185643925662248,0.008782865166187731,0.007143124071908181,0.004982713635658226,0.011271831737471918,0.011746565102095752
29,-0.00014717114583710805,0.004140290205288307,-4.794524961801127e-06,0.0012875294045595063,0.000320493672852165,-0.0009366355367220233,0.008007951756149797,0.003727769616861624,0.007538934137113835,0.004080995339107632,0.0025771272211916533,0.0013348589245287695,-0.0010444277488619058,0.0008623361397164378
30,0.0024189541325877126,0.0015057595891618469,-0.0015215214368877621,0.001377012515761611,0.0012853699424745034,0.004263434525689951,0.00492615725180672,0.0033665246961102923,0.004344020577546078,0.004760820930801299,-0.0003191369969476261,0.002570977030212638,0.001832129214195813,0.002808339210378007
31,0.004037248203215431,-0.0012009482206828041,-0.0015818753036980237,0.0015895576105744197,-0.00012013897139199235,0.0010676668744569512,-0.003711890053861148,-0.00020683711625444091,-0.0007701328464609608,-0.002192396774287439,0.003653082171627357,-0.0011397378560191766,0.0031531741393875166,0.0011993256775220996
32,-0.011571955510565647,0.0027474197827303823,-0.013707639111620883,-0.006819206479173331,0.0005608507039124699,-0.010581781205469208,-0.007977068651022885,-0.005465123078830334,-0.004838735712481404,-0.003949091708906898,-0.00380470174593908,-0.00418365511426567,-0.009820188865933254,-0.007663210286783363
33,-0.00703383203472212,0.00026264778935484236,-0.010860841328244672,-0.005691425414428673,0.0025716038877164784,-0.009024459513059187,-0.012283757320751584,-0.002126496710801248,-0.007981311626660654,0.001276326883374678,0.0014831175974581255,-0.0025780959826765225,-0.008251532239392793,-0.004958861303809927
34,0.014122395948885527,0.001001949760806733,0.015126890814968971,0.010996702312747764,0.001365695361280076,0.009738016581430092,0.012421727148766638,0.006398295448443951,0.008559561894991708,0.005364889895329753,0.0018131274842210533,0.004212167377102927,0.01475350574512585,0.009494489034940394
35,0.017297805361690302,0.0021266390162052867,0.01366398735209361,0.011588756681856043,0.00020134399228539818,0.015329960682997653,0.011185997563659305,0.006729647661140469,0.003249995936564916,0.00482628009777688,0.003585685913121328,0.0047664441417265176,0.012885511780856963,0.012250272633366447
