Name,Riskiness R
AIRR,[8.53560834e+10]
CGW,[1.26275697e+12]
CHII,[1.14316996e+12]
EXI,[4.18086682e+11]
FIDU,[3.81641452e+11]
FIW,[3.17380581e+11]
FXR,[6.9145979e+11]
IEV,[2.15031457e+12]
ITA,[0.79888262]
IYJ,[2.42851587e+11]
IYT,[1.38226115e+11]
PHO,[1.67436524e+12]
PIO,[6.8016844e+12]
PPA,[0.73868524]
PSCI,[2.47085257e+10]
RGI,[1.51728016e+11]
SEA,[3.83172809e+12]
SIJ,[1.50349598e+13]
UXI,[0.55511052]
VIS,[1.26521961e+11]
XAR,[1.46217386]
XLI,[9.23226576e+10]
XTN,[1.61282236]
_PRN,[1.01860157e+12]
