Name,Riskiness R
AGF,[3.86839747]
AGQ,[1.06195122]
BCM,[0.2097911]
BDD,[0.34566637]
BNO,[0.53564512]
BOIL,[961.6199237]
BOM,[3.99342383e+12]
BOS,[3.4612853]
CANE,[7.4552046e+11]
CORN,[9.4296005e+12]
CPER,[0.26371095]
DAG,[2.88938717e+11]
DBA,[1.5267738e+12]
DBB,[0.11197788]
DBC,[0.22528558]
DBE,[0.4704389]
DBO,[1.06447147]
DBP,[0.19296184]
DBS,[0.55200318]
DDP,[0.9271867]
DGAZ,[1.0267097]
DGL,[0.15830661]
DGLD,[1.11455266e+13]
DGP,[0.30627203]
DGZ,[1.60814395e+12]
DJCI,[5.75734838]
DJP,[12.43371029]
DSLV,[2.33690195e+12]
DTO,[4.6165852]
DYY,[1.57592174]
DZZ,[4.69219685e+12]
FTGC,[2.00947462e+11]
FUD,[6.80500397e+10]
FUE,[3.66055905]
GCC,[5.92251034e+10]
GLD,[0.13388733]
GLL,[4.82188862e+12]
GLTR,[0.18259279]
GRU,[1.31340145e+12]
GSC,[0.56316479]
GSG,[3.00850924]
GSP,[1.6686547]
IAU,[0.1303878]
KOLD,[0.59933089]
LD,[0.60624344]
NIB,[4.38513131e+11]
OLEM,[0.94710106]
OLO,[1.14197496]
OUNZ,[0.13540285]
PALL,[0.22124655]
PDBC,[0.27201006]
PPLT,[2.11363736e+11]
RJA,[8.08178919e+10]
RJI,[0.42956658]
RJN,[1.83789302]
RJZ,[0.11522424]
SCO,[261239.77391271]
SGOL,[0.13434976]
SIVR,[0.3829131]
SLV,[0.40180075]
SOYB,[1.28684889]
SZO,[13.40268574]
TAGS,[9.17460094e+11]
UAG,[3.18700463]
UBG,[0.17981027]
UCI,[0.20578279]
UCO,[18.50932922]
UGA,[2.48557112]
UGAZ,[4.65474885e+12]
UGL,[0.31120255]
UGLD,[0.47038453]
UNG,[4.8527753e+12]
UNL,[8.41763659e+11]
USCI,[0.70455014]
USL,[0.52055735]
USLV,[1.91317952]
USO,[3.26636731]
USV,[0.63828099]
WEAT,[1.45016081e+12]
ZSL,[1.62671616e+12]
