Name,Riskiness R
DRN,[4.5668724e+11]
DRV,[7.46554349e+12]
DRW,[2.66438501e+11]
FFR,[6.3427876e+12]
FRI,[1.5016167e+12]
GQRE,[8.2690139e+11]
GRI,[3.30689262e+12]
ICF,[1.36668331e+12]
IFEU,[3.53382826e+11]
IFGL,[2.3588039e+12]
IYR,[7.18573121e+11]
KBWY,[1.87795674e+11]
MORL,[0.38569054]
MORT,[2.59231544e+10]
PSR,[9.70558302e+11]
REET,[4.77341576e+12]
REK,[4.48926401e+12]
REM,[1.26249557]
REZ,[8.74293652e+11]
ROOF,[1.09595694e+12]
RWO,[1.09046893e+13]
RWR,[1.30548732e+12]
RWX,[8.55691448e+11]
SCHH,[1.42433358e+12]
SRS,[3.35384065e+12]
TAO,[0.33539326]
URE,[2.06962348e+12]
USRT,[1.61645644e+12]
VNQ,[9.95407703e+11]
VNQI,[8.98339054e+11]
WPS,[2.06584331e+12]
WREI,[7.94005003e+11]
