Name,Riskiness R
AUSE,[0.23485139]
DBJP,[0.3018726]
DBKO,[0.07991006]
DFJ,[0.06059427]
DIM,[0.10310289]
DLS,[0.06456358]
DOL,[0.19895952]
DOO,[0.2869111]
DTH,[0.20224264]
DVYA,[0.24720623]
DWM,[0.15025746]
DXJ,[0.3143667]
DXJF,[0.93147084]
DXJS,[0.13294067]
ENZL,[0.11521821]
EPP,[0.21271865]
EWA,[0.32651446]
EWH,[0.14485433]
EWJ,[0.13679588]
EWS,[0.31853746]
EWT,[0.21651757]
EWV,[4.69931786e+12]
EWY,[0.13361703]
EZJ,[0.30475386]
FAUS,[0.17621663]
FDT,[0.10086126]
FDTS,[0.08876505]
FHK,[0.26805488]
FJP,[0.14002635]
FKO,[0.17221841]
FNDC,[0.06355374]
FNDF,[0.13548342]
FPA,[0.16554726]
GWX,[0.08970072]
HEWJ,[0.3389227]
IDHQ,[0.08326653]
IDOG,[0.18541002]
IPAC,[0.11761725]
IVAL,[0.11573422]
JPIN,[0.09980115]
JPMV,[0.08577476]
JPNL,[0.45230073]
JPXN,[0.11196706]
KORU,[0.43357715]
PAF,[0.19342771]
PDN,[0.07261359]
PXF,[0.15099751]
SCJ,[0.06634464]
VPL,[0.10961429]
