Name,Riskiness R
DRN,[0.42203234]
DRV,[7.21732374e+12]
DRW,[0.31432869]
FFR,[0.21426368]
FRI,[0.14166817]
GQRE,[0.13837249]
GRI,[0.23202087]
ICF,[0.12669589]
IFEU,[1.29656073e+11]
IFGL,[14.80502762]
IYR,[0.12969764]
KBWY,[0.13618564]
MORL,[0.26482113]
MORT,[0.15548427]
PSR,[0.12904612]
REK,[1.88812405e+12]
REM,[0.13810533]
REZ,[0.11832797]
ROOF,[0.18229885]
RWO,[0.22121016]
RWR,[0.13024356]
RWX,[2.44648345e+10]
SCHH,[0.13408315]
SRS,[5.10547852e+12]
TAO,[0.20324737]
URE,[0.25412997]
USRT,[0.14458331]
VNQ,[0.13711506]
VNQI,[0.54236351]
WPS,[0.73791437]
WREI,[0.16011756]
