AADR,COPX,CRAK,DBAW,ECON,EDC,EEM,EEMS,EMCG,EMFM,FAN,FIEG,FLN,FM,FNDE,FONE,FPA,FPXI,FWDI,GDXJ,GDXS,HEEM,HGI,HILO,ICLN,IEMG,IFV,IQDF,JDST,KOL,LIT,PBD,PICK,QEMM,SIL,SLVP,SLX,SOCL,SOIL,TLTE,VIDI
-0.0011931790506780758,0.01590811108149789,0.024561256143053812,0.022506702779966355,0.04087325294817422,0.13151151749161774,0.04412204965550736,0.02787549814483993,0.06089131056254075,0.026770617898409156,0.03916949762217597,0.0388883327332156,0.014617249486600719,-0.010946115035386604,0.030094937974187275,0.008226367515452174,0.036372043490287234,0.0036581754918501865,0.00777196286386026,0.017404230916375194,-0.09254105182060303,0.03261418666970587,0.024697505839438742,0.03481723286190238,0.050941317197330534,0.04028376854291109,0.031578804811893534,0.02200361105268261,-0.09257193863441583,0.0,0.017241124481155775,0.030360597809263524,0.014568458287385348,0.035390877046617863,0.03167316519658935,0.01322302277415564,0.014851390853677354,0.0340449487766872,-0.002085367524440472,0.030187014254600655,0.020201972769730105
0.04327436751029181,0.2505593632313881,0.05682801928574109,0.031506122880250155,0.048192606791294036,0.19018866156290973,0.06205680247124034,0.050818486819192536,0.06526973330291666,0.08365026790508835,0.07495239634159105,0.09102936864515204,0.11296431643723195,0.018181844786388075,0.08559715172269289,0.056857183592851836,0.0335497820784137,0.051091980766940666,0.07797759139609052,0.07526889454055502,-0.22510233820858064,0.04273085580867925,0.06584357265250873,0.08049797667761018,0.06849340910264701,0.05674627999858845,0.02862064504970553,0.057718902326205315,-0.21411125876051468,0.16584765949079547,0.07521197403327436,0.06814015090327093,0.16512801031085694,0.06002019793909625,0.11111101434278993,0.13703098536472846,0.16452335229791346,0.041852730456870484,0.0647856120546039,0.060697592876003424,0.0589109481870678
0.0018495475265593172,-0.057245140143092385,-0.0030379492545944487,0.00627627686003086,0.005108725786974543,0.02346221618056387,0.008625419379593003,0.01395029111998229,-0.004705827970821778,-0.009523830677582851,-0.0044128121272279455,0.02148677909351544,-0.019754723308386343,0.005823048542847265,0.0009442767979887203,0.02162742038046844,0.015357607480119915,0.006679118542543367,-0.013513424723639485,0.024545565496896824,-0.03521123575741311,0.008017704038962457,0.00643503504163768,-0.006912411636765944,0.0049307602921897075,0.009449066522239669,0.01279924864518908,0.007795349794616739,-0.11309756420490524,-0.03898834181559948,0.005911423822798613,0.0025860771574349388,-0.040492909839110205,-0.013627622653750652,0.022369491893812897,0.034433283356521314,-0.0274180860619382,0.027316607078353226,-0.004906715365735836,0.00920839761822273,0.006077501065077654
0.0205696473732838,-0.009487666034155693,-0.014220406812221434,0.025779644787599525,0.005082497000097165,0.0,0.0011034752253550547,-0.0011466495165183186,0.008321272531513805,-0.0035425387201854274,0.005319226846600616,0.00941475811001258,-0.006254323169607799,0.0038594459056044954,-0.00047164151785684656,0.00238143954926164,0.008937888581320526,0.009214819950481686,0.011281308924895352,0.0013307391276806016,-0.024635070711678867,0.0057445911345136436,0.008312150391833511,0.0023201184987548342,-0.007850807448572158,0.0022831023480000263,0.019779838768555786,-0.00042947466388605805,-0.033742274079255605,-0.014254623977716369,0.00881492018109221,0.004299255101492661,-0.0009173851641511897,0.008367339484666962,-0.02702699533623561,-0.036061145052540884,-0.03288951241523542,-0.008342069863264941,0.004930909937292206,0.0017382751006846324,0.0074349978377492845
0.00025827083615002525,-0.03448269087273853,0.01303438089265342,-0.021078362714524474,-0.015592091747658372,-0.1109045142067694,-0.03912922527008865,-0.024563779794984184,-0.032917313346248755,-0.03656674385236107,-0.004409118891731777,-0.0005881858568491848,-0.025874132288514685,0.0280661815081898,-0.0339782811726907,-0.007391725519783419,-0.02282790487176968,0.003287092795848042,-0.015139532597094506,-0.0939299081744567,0.1964453179295597,-0.038664260900979484,-0.023462420523669158,-0.04320990274153764,-0.030662686051470888,-0.035535400279582616,-0.009698376098913143,-0.01633724657878231,0.31791385700352914,-0.09899863242826497,0.005825229125556099,-0.02226031392357816,-0.06427935575236374,-0.0235429287645311,-0.08465702222492084,-0.07769792183949549,-0.033603273743395515,0.014195647413548928,-0.02355244900955161,-0.02515762233067209,-0.02121778297595577
0.002841695341666409,-0.029761902673585888,0.031378829302168884,0.014906877269081456,0.015839055758237082,0.03275254944668722,0.012331624416106423,0.00447175517166308,0.011346020186625356,0.005271465370900737,0.003542575456265939,-0.018664881138979718,0.03948301161135647,-0.009723293985161221,0.008304745589469984,0.012500149677187546,-0.003486856016281527,0.0054604755330068715,0.0024271378657537536,-0.07579464575994692,0.220484724394058,0.023080431660692843,-0.0019481552712958493,0.015322582433790163,0.014285720650786702,0.011809331750132743,-0.005984380131919907,-0.00349650489062126,0.2477631364431695,0.01728379404528401,0.0048262785158679255,0.014010490576899749,-0.03238458025332885,0.023913091844887727,-0.07514445891060477,-0.07644281081955971,-0.00628409576305889,0.025401697550073758,-0.0030150408144865646,-0.0004446988045112375,0.0009424438274587976
-0.02138073013952323,-0.11656448106788128,-0.035996180357740715,-0.03141571260182945,-0.042562148182843484,-0.14709840313647607,-0.04985831454058924,-0.04311165919628865,-0.01716371791160401,-0.03460938112679243,-0.04059994908101632,-0.05800208997599305,-0.003452992280669634,-0.012462305185377208,-0.052325595842091364,-0.042816029750361737,-0.03673870160785411,-0.036567626353507285,-0.034301715838992705,0.018518639716403044,-0.025944891718727374,-0.04132236469717945,-0.03188027796430451,-0.039714049546337886,-0.06639843519807168,-0.04761902941494977,-0.03338827860448425,-0.035964839145336824,-0.06067285437667245,-0.06553392440625874,-0.030739688148891293,-0.06131254475608109,-0.067951309761057,-0.04400700509042035,-0.004687569295966646,-0.011824308209689093,-0.051011758754360384,-0.02780599333352248,-0.015120904439501297,-0.04206555829962082,-0.03248568310410065
0.039484182378066265,-0.004629629629629647,0.04475718972277275,0.026958577548156056,0.05237687532359014,0.14398720084745414,0.047108091500746366,0.03966694884682803,0.008780650903202495,0.032047940099787155,0.0229990181663687,0.05429741848924298,0.04573792783455731,-0.004588871712328138,0.053681014280742734,0.022777390602038403,0.029785420066661364,0.024802660761166943,0.05098202757108605,-0.021818266621184662,0.010851693611079306,0.029357084889494876,0.024865681606073137,0.04218367995201513,0.014008719940290928,0.04436284718621702,0.024349050920674683,0.0327569587259819,0.046975944950010826,0.01038969090304868,0.019821702678650847,0.034958581205153674,0.022850914646587176,0.01756507080545726,-0.010988954165254198,0.003418594385975129,0.011994747377950485,0.058242403477927786,0.011258713556401859,0.04228640294589662,0.02968385950464042
-0.016459905555686848,-0.031007697109410207,0.013953450726786195,-0.001230370431104816,-0.03555009011358544,-0.09681876270135226,-0.03359942183340607,-0.010598266268050958,-0.008220563778069267,-0.025789504770026516,0.006294768366160794,-0.004744608432446743,-0.05102713427103755,-0.038801499349336785,-0.03250850880084993,0.007781075462544288,-0.0010582256152051675,-0.010267731947530652,-0.02544737638349713,-0.004779638136735114,-0.014964183596000187,-0.021276533320163226,-0.01377056042367913,-0.042063586092601496,0.003188057579461206,-0.02839722819430188,-0.009397619286064937,-0.012334681286835613,0.00476722701119745,-0.04113127047611728,-0.0150632457698865,-0.000888970557900663,-0.028723425009774962,-0.027182631693211216,0.020634947827632075,0.017035806087286002,-0.010096782890456336,-0.0073709466150378095,-0.013157856761796493,-0.015604119808582081,-0.020321473264915468
0.010298770934052709,0.0023999998642006788,-0.018348575031440318,-0.013552370991718677,-0.014744139727149415,-0.006891321575974068,-0.001767852861908923,0.0035707021893603337,0.002193893547290275,-0.01566721286446938,0.01787330017013089,-0.0018202218474415426,-0.02234634471411355,0.035971425272731075,-0.01654957907240652,-0.01810439999393721,0.0,0.016672760334185806,0.006528039793537536,0.07524005140018154,-0.18923386255200145,-0.04717858299125865,-0.006648891648821243,0.003313997352885205,0.032838955856637014,-0.002898541933904989,0.023995653165589142,-0.001784350722318171,-0.21462462478086494,-0.026809548037237143,0.0004932941786205903,0.01868328741835524,-0.024096260918601297,-0.0069345341291993465,0.05235856375127974,0.03517618751056587,-0.03636354636332862,0.0049504036158927065,0.0061540012087533775,-0.007020052987993217,0.0
-0.014780922900012834,-0.07501997610403273,-0.05961636140445997,-0.04912588298320058,-0.08098590621294083,-0.19583656199607408,-0.06877213908717092,-0.06949710226103283,-0.07662362686231441,-0.07354571898616294,-0.0517997755589788,-0.07207366022668776,-0.02142853234116712,-0.035493876039440965,-0.06782246755848345,-0.03633412100523427,-0.04449157045307239,-0.03753638922658849,-0.03404965942083284,-0.026798867200326745,0.058248484467876414,-0.047087450549490886,-0.05421674221082475,-0.0635838008514842,-0.06461524612948694,-0.06807161960210806,-0.040871859305845776,-0.0536192290464246,0.07533767217246637,-0.1184574108221754,-0.0719921231607294,-0.06637551288613926,-0.07856359496754546,-0.05524738767567836,-0.06453187850604006,-0.04692573776539759,-0.06258629906944023,-0.04088669422823569,-0.05300719597543201,-0.06818693663115373,-0.053063378502255024
-0.012416055297796085,-0.03364978852742514,0.0126582915189152,-0.007443094691633388,0.036398431723119434,0.10258874448575073,0.03486544489921039,0.035941837710872365,0.04004202777306903,0.03495263085669642,0.04259276334815645,0.006831321291116238,-0.0116787764558753,-0.008400027142381791,0.022975797004484426,0.006471555530029737,0.017738533367177334,0.02347610473682737,-0.011330218473569556,-0.015808309007343598,0.0816012717783154,0.03565964765657418,0.002123016542290331,0.013227520156703823,0.08442979070058626,0.03301275909388539,0.012499905851696577,0.007554407541744441,0.00826164060706299,-0.009374890882822246,0.03772590061237207,0.054256421715593466,-0.006090029960943778,0.017173846228967775,-0.04423396284613941,-0.04414258174113194,-0.028964112657179342,0.017462818119936486,-0.004305655753661506,0.03352925363633141,0.017830033091911206
0.02147747503716577,0.09196441782344662,0.03615694332645502,0.042100888511873255,0.017098030265312158,0.0799999885504782,0.010719709948337586,0.007873901850089196,-0.006180240349897369,0.024613697872675016,0.02397848068316706,0.058090902801037375,-0.0036927979595008705,-0.014925243989972782,0.01122988299027326,0.02236506378516152,0.015976713203117318,0.010358744468884476,0.04371818934473396,0.039378108317492035,-0.10427047857169963,0.02459434006123512,0.023305054206807087,0.023498879002013487,0.008089060348030232,0.010820089678884032,0.012345705251777778,0.02717902899672101,-0.1386430954512673,0.00946361120522872,0.034306179421589075,0.027967091938344832,0.06740181178014391,0.03760393872552253,0.07052358172771729,0.028419303711640694,0.019716877362509884,0.006562370072718793,0.022702678733501677,0.003078472822813677,0.02752767813202346
-0.011896935071328043,-0.034341867264374576,-0.0112536111648991,-0.0008640388696150062,-0.034075393901596265,-0.0732688056817355,-0.009349312728873758,0.012852419179884242,-0.010924218712570285,-0.036871559757371435,-0.008957259494545037,-0.021697058035736426,-0.020756231412718658,0.02269320875775034,-0.011450368684594288,-0.0028363704524445197,-0.007182622120604313,-0.006224859151783406,-0.013394329100773948,-0.035425788545196575,0.07667860548271746,-0.03984642623156203,-0.007012870215076307,-0.024659990739138226,-0.005396077497062684,-0.005750031698341984,-0.001704190107882707,-0.018248180878372242,0.13165923683318584,0.023203864982997226,-0.005445576521133808,-0.007819237682442562,-0.02190778862977117,-0.011463086811307664,-0.047349600748543406,-0.028843649332262595,0.020598452191946143,-0.0035105738326815512,-0.04651155780840297,0.004515960121251029,-0.021919561028457997
-0.036075650091913936,-0.13037006347271654,-0.0476190943126437,-0.0704712011578501,-0.0714508225949228,-0.2345787185839077,-0.08325552602890668,-0.06260707886550634,-0.07243374771565565,-0.04007994642992903,-0.05017600472831956,-0.09733324690670964,-0.05298997750762878,-0.04700680307699282,-0.0793149962372052,-0.0613310531076312,-0.06265940232524768,-0.0607957696510298,-0.04137066328058034,0.04424770860415076,-0.11402214734276478,-0.05184432417321545,-0.06872404504470801,-0.062480608363414576,-0.07317071291258036,-0.0784463311949406,-0.075181537763395,-0.06301407362107328,-0.13752535044947567,-0.08800004573909068,-0.07994412996260115,-0.07530634540779853,-0.1152018650273345,-0.06683545011611666,0.014046595454949956,0.01779362872514049,-0.11794866378254695,-0.08098053180815623,-0.04659062018247599,-0.07933843161199229,-0.04927030486232992
-0.06515894588095443,-0.09753699975311107,-0.027127395421579152,-0.022325619905951576,-0.03891457586865675,-0.11010213928450048,-0.03558128800725964,-0.05035220418569551,-0.05399397075889295,-0.033498876741452306,-0.05282673844096103,-0.05282003434616574,-0.05355711437256632,-0.05143340119404352,-0.033195161496075154,-0.05889260900096214,-0.0318694152578953,-0.03687732300710542,-0.06843939681389734,-0.10518431585550296,0.2082465617633636,-0.02835739498877143,-0.04743979760626624,-0.026266294632010502,-0.09100887208048426,-0.03966933499641179,-0.04502875186327767,-0.029470764524510033,0.36413270678030996,-0.0649122428948975,-0.023318908695627503,-0.060606118268225075,-0.059060418328361876,-0.04518746259707312,-0.1283423460226373,-0.11888105242882945,-0.0651163014080654,-0.044359233709069135,-0.048192752646388864,-0.034886646293099295,-0.038563206618686105
0.032545848870351515,0.053493334566506894,0.013668627976212171,0.02093245235425863,0.0277037312900058,0.089285536650745,0.030569284829390364,0.029395829405951188,-0.01173336454453282,0.02631579129632817,0.012720170450636212,0.04599870777149018,-0.006757017751460785,-0.0013333016305442015,0.025137932434273043,0.04638860560787128,0.02408669923469265,-0.00651737895632918,0.02807671064018744,-0.013927679114709362,0.002412952409402249,0.02092512388445064,0.02055357805593986,0.034681960682137185,0.009650208366571484,0.030981089455249907,0.012974624829468036,0.0262482817534011,0.031723270146169644,0.04690441621674851,0.011104974947334563,0.007056713627556556,0.03281024508962238,0.015617559451462553,-0.01779129148491884,-0.00595237107620504,0.014925295436571166,0.015472713270597318,-0.03164555690003396,0.01079066842242019,0.034615127029688615
0.006415902824671686,0.03730584495324553,0.012081832415986498,0.027492913335437328,0.06480048013220034,0.12177989628682932,0.04227751994393293,0.016813112252308242,0.07392165898260401,0.05503453353493215,0.04637658568908768,0.048293233901470584,0.08758510888211993,0.02136198326736236,0.0508373674433968,-0.01725691005749513,0.01999218699688057,0.0016401508378765652,0.0,0.07853108784148867,-0.17056393569463546,0.04099236030168321,0.025561621116416744,0.04934835325088245,0.03942640779619081,0.038953812508958366,0.015932387797347628,0.03460352568359231,-0.21772859430812108,0.06272402330292594,-0.008786371486434465,0.016015684011089232,0.017955813424799332,0.05521908770122299,0.12492193307285612,0.07784418144475126,0.07904413402316507,0.03103845448681585,0.050980426341143886,0.038163604668689115,0.02867785872231115
-0.004988874623821641,0.07892115447180699,-0.043380919616352535,-0.043537202723352084,-0.02239527104421072,-0.05949875717996145,-0.018318683292630145,-0.018635027671216067,-0.031111100153976525,0.0011854505754804894,-0.02308391190105326,-0.030361132827846662,0.007818775680159717,0.017864826460267682,-0.01138282365569233,0.0015138880019929342,-0.02075332071655483,-0.036839769820792005,-0.002731075144644852,0.1419592093235071,-0.2990049554621177,-0.025388580343378958,-0.01812677916188517,-0.0017746489939753128,-0.03793092757743508,-0.018478894421758083,-0.03474775794481021,-0.01987374212315167,-0.3615437965762004,0.03709928387678625,-0.0005540272447167373,-0.03940874021525567,0.04341923992510149,-0.0211966112351801,0.12104384750342966,0.1629629686984609,0.0363430918566447,-0.09250134299529543,-0.003731315282712919,-0.029049037268047237,-0.00980880492869322
-0.02618394824300781,-0.04259260949232848,-0.027855189248430275,-0.040777713828639935,-0.0318726287123649,-0.06992245040368217,-0.022992327773969284,-0.02808227827935666,-0.0025228586158403256,-0.0124332915438168,-0.05009461786208296,-0.013927262226931362,-0.036462545165853295,-0.0038528335484299975,-0.0236041984010578,-0.0223698983867402,-0.01412877987507528,-0.046749020418277915,-0.03742575699761955,0.1426605151509927,-0.2417790991377397,-0.02418937421422953,-0.03000030779016918,-0.019555455948557333,-0.07287943902337701,-0.023465291104143648,-0.038865788300503586,-0.03264090785039424,-0.3838048326209832,-0.017885899563333894,-0.0382484113478749,-0.04512839025073865,-0.02730816272553205,-0.012407018515340859,0.09658240567603488,0.10828036397555467,-0.019726165330892286,-0.04221958436378727,-0.037453297849411635,-0.005824621474667949,-0.009906306020496834
0.07437077001425269,0.12379106564083735,0.020630395023867883,0.04053392842673895,0.034979433705941164,0.0930787936370535,0.031377972237980466,0.029994386194586543,0.01690025521981131,0.0293764728151937,0.03681621735562335,0.05509365811692561,0.040257763634111945,0.014611206075038463,0.03360862264862994,0.06617185955831295,0.0314491054741066,0.05528321863714639,0.04314840210880338,-0.00883178011170546,0.014040581397047287,0.037864450403052384,0.03727214970523706,0.01994549928112128,0.05798989561011965,0.030175931595027967,0.04474627999397526,0.03783224508377552,-0.07830781246866285,0.05960244086327263,0.044956640888651415,0.05800223217455262,0.07887704142825762,0.023298275148686175,0.029810306435779563,0.03735636024871397,0.04415873283052687,0.07052902901031853,0.0518806559299985,0.02529945543034232,0.027382602802040128
