Name,Riskiness R
BDCL,[0.35273766]
BDCS,[0.18065893]
BIZD,[0.15101272]
CHIX,[0.29109143]
DXJF,[0.47718047]
EUFN,[3.47244883e+11]
FAS,[0.25625572]
FAZ,[1.66201765e+13]
FINU,[0.24741899]
FINZ,[1.13350582e+13]
FNCL,[0.07994157]
FXO,[0.07461624]
IAI,[0.12616478]
IAK,[0.08739922]
IAT,[0.11289969]
IXG,[0.22391078]
IYF,[0.08554854]
IYG,[0.11720031]
KBE,[0.13063388]
KBWB,[0.13021286]
KBWD,[0.15153067]
KBWP,[0.04205466]
KBWR,[0.11473222]
KCE,[0.44304389]
KIE,[0.06264952]
KRE,[0.12274043]
PEX,[0.20415303]
PFI,[0.12941742]
PHDG,[5.25338869e+10]
PSCF,[0.08145486]
PSP,[0.22815382]
QABA,[0.09742651]
RWW,[0.10132005]
RYF,[0.06602104]
SEF,[5.45799416e+12]
SKF,[3.79455315e+12]
UYG,[0.17245404]
VFH,[0.07842392]
VQT,[1.44982467e+11]
XLF,[0.07379696]
