Name,Riskiness R
ARKK,[0.22155661]
ARKW,[0.12710717]
CQQQ,[0.24414224]
EMQQ,[0.31064047]
FDN,[0.18100363]
FTEC,[0.24360909]
FXL,[0.46349249]
HACK,[7.32127137e+11]
IEUS,[0.30181921]
IGM,[0.20002643]
IGN,[1.21172141e+11]
IGV,[0.18929971]
ISRA,[3.01559038e+12]
IXN,[0.19961729]
IYW,[0.32917419]
KWEB,[0.25658711]
PNQI,[0.19129134]
PSCT,[0.20308487]
PSI,[0.14925782]
PSJ,[0.20316526]
PTF,[2.68049068]
PXQ,[3.31281818]
QQQ,[0.35527963]
QTEC,[0.20665841]
REW,[1.06821775e+13]
ROBO,[0.23123289]
ROM,[0.30586532]
RYT,[0.20826593]
SKYY,[0.26200389]
SMH,[0.16941798]
SOCL,[0.19378574]
SOXL,[0.36140864]
SOXS,[2.96089652e+13]
SOXX,[0.19046236]
SSG,[9.32324918e+12]
TDIV,[2.27609163e+11]
TECL,[0.30880196]
TECS,[1.67941272e+13]
USD,[0.33157386]
VGT,[0.23672356]
XLK,[0.23147327]
XNTK,[0.18091393]
XSD,[0.2358865]
XSW,[0.40638544]
