Name,Riskiness R
BDCL,[0.56943276]
BIZD,[0.25678607]
CHIX,[1.00273765]
DXJF,[8.74215235e+12]
EUFN,[3.33614324e+12]
FAS,[0.26724442]
FINU,[0.32445856]
FINZ,[1.07859211e+14]
FNCL,[0.09638888]
FXO,[0.08397155]
IAI,[0.11703138]
IAK,[0.09387687]
IAT,[0.12822665]
IXG,[0.20965995]
IYF,[0.09057021]
IYG,[0.12625401]
KBE,[0.15751528]
KBWB,[0.17787414]
KBWD,[0.18401116]
KBWP,[0.04451952]
KBWR,[0.13284526]
KCE,[0.29631762]
KIE,[0.0616911]
KRE,[0.13606768]
LMLP,[15.68730578]
PEX,[0.26953335]
PFI,[0.16445523]
PHDG,[0.21564894]
PSCF,[0.09305691]
PSP,[0.21082826]
QABA,[0.11048108]
RYF,[0.07464297]
SEF,[5.12021312e+13]
SKF,[9.34828286e+13]
UYG,[0.88375002]
VFH,[0.08964782]
VQT,[0.2218647]
XLF,[0.16247437]
