,Date,AMJ,AMLP,AMU,AMUB,AMZA,ATMP,CHIE,CRAK,DDG,DIG,DRIP,DUG,EMLP,ENFR,ENY,ERX,ERY,FAN,FCG,FENY,FILL,FRAK,FXN,GASL,GEX,GREK,GRID,GUSH,ICLN,IEO,IEZ,IMLP,IXC,IYE,KOL,MLPA,MLPB,MLPC,MLPG,MLPI,MLPO,MLPX,MLPY,NLR,OIH,PBD,PBW,PSCE,PUW,PXE,PXI,PXJ,PZD,QCLN,RYE,TAN,TPYP,VDE,XES,XLE,XOP,YLCO,YMLI,YMLP,ZMLP
0,2013-12-09,-0.012382329224026305,-0.008675459170468245,-0.008226205823131416,,,-0.0220197272067558,-0.036500984577042525,,0.012598410146275541,-0.03175328118731451,,0.03307833210938174,-0.015197693018609564,-0.014551116601327877,-0.009648654641883992,-0.0450710084208792,0.04448475256353713,0.007456136344300753,-0.019180859144086033,-0.014770514590871881,-0.015582332898124987,-0.019189600490202366,-0.016246964480311918,-0.05525030525030525,-0.019319192741857266,-0.0222716361816669,-0.024736692539393187,,-0.022158002121603963,-0.018175064592138357,-0.020131231039644593,,-0.0143531095584334,-0.01664626771782287,-0.028485562819944105,-0.0012712671390563187,,-0.006740297215917116,-0.0040140367890464405,-0.013089078966129927,,-0.014829229935208698,0.002825057284806693,-0.026813626269484466,-0.02015782393768824,-0.01702130093282223,-0.03703698219354474,-0.02143945542961095,-0.011977985982616176,-0.006929804015468496,-0.014817335747467155,-0.02038426945219355,-0.0171563539331866,-0.030215219143951633,-0.012425571791942175,-0.05983851119196851,,-0.015772695836185388,-0.020075091083276975,-0.014813007297465795,-0.012842077519378844,,-0.024119946012094915,-0.0028058300982404688,
1,2013-12-16,0.014588969925028512,0.007584487455809066,0.0036063101117907955,,,0.020962734725988003,-0.006531718126056265,,-0.027993687632502953,0.050996351859177086,,-0.05015725007240137,0.012345663011618536,0.03199334607339108,0.016701427667294395,0.06953571207117476,-0.07040408026434837,0.0064753156788769795,0.02219899512437535,0.028363112459205194,0.01108022522841399,0.02753621208423332,0.022708293937479137,0.06494345718901454,0.028705435220193854,-0.026423676340782746,0.033236398304721464,,-0.009851904297145879,0.024556110856106542,0.012422273163701057,,0.006206410740360258,0.025805173226304032,-0.000514412965326916,0.0038193080418795797,,0.015967950987251647,0.015544140259228498,0.01167061537531337,,0.03141375071703686,0.01690127241525735,0.012387966824200458,0.008483512662283272,0.015584457021451623,0.033444738533703756,0.01497888699885804,0.030471992823432284,0.026395603344074616,0.021056351315679366,0.015606131160683108,0.03591819512341899,0.04613540187038557,0.013095397648287436,0.026346998478909762,,0.007483888494172987,0.01572199264168474,0.01809003860668729,0.036577880848497904,,0.025877642411299983,0.019696056800256302,
2,2013-12-23,0.030329935032950405,0.020845343499716788,0.03880723961135595,,,0.028517289951815815,-0.003287292126429852,,-0.03640004641553914,0.037473850009436774,,-0.03877620962728454,0.025064479424995734,0.014308490740943943,-0.004106788389345361,0.05557502892242385,-0.054230996639155586,0.03492450524576353,0.01562007791440661,0.015953235833071323,0.02178304295023179,0.004231283047626371,0.019270834730331646,0.04763349514563107,0.014772846427088407,0.04819834860921886,0.02409327151726884,,0.03738527615797386,0.008849264080398449,0.017775743258433688,,0.0344308830247956,0.015697466506227328,0.0,0.018389211395379263,,0.02907656298302676,0.03798195982793487,0.03146332083011503,,0.026649681059039986,0.02770082819863775,0.01139217450590468,0.007570968888592242,0.022810611520762792,0.028892095387689977,0.02667456906472487,0.01461965309196376,0.019851054512035234,0.019759037035796928,0.02046494068498221,0.020626915957879265,0.017773583414746334,0.022659311386219662,0.004614900009360969,,0.038578767419113445,0.022664420281588386,0.023432785742054135,0.017672687890205412,,0.021057812772740936,0.01490076655420533,
3,2013-12-30,-0.003488709677468849,-0.002268609743328295,-0.0031132740735736585,,,-0.003696988661373115,0.002215701132808218,,0.0,-0.03057515942546332,,0.030001921019828254,-0.005574528016945891,0.004567374751484636,0.010164676609957735,-0.045718667126583394,0.04498271890973754,0.015124414822633391,-0.024949132737102437,-0.015564345735677092,-0.0007752125540329357,-0.016777297685412366,-0.015085303864776916,-0.07095279467130032,0.02727394501018947,0.0052779580084585075,-0.011599120725266617,,0.03592220441267145,-0.018040550792553057,-0.011018788102073263,,-0.00975847996322272,-0.012014741076851356,-0.00526610265093124,-0.0018679909333321548,,-0.010309264149409891,-0.00027309357637819834,-0.0038129426679389023,,-0.004896080751822949,-0.004851587278164379,-0.004058600999037575,-0.0021934292898482515,0.032608728057420634,0.0507935239240222,-0.028105406887366482,-0.005023442699487955,-0.014816892117575493,-0.012477506340430286,-0.014302483359895842,0.003180526106546434,0.02927907858589886,-0.013298387003412761,0.11236153823058818,,-0.016299978671391706,-0.010105670390157164,-0.01540356697489062,-0.033991811351382205,,-0.001438676012904259,-0.0016312184314767472,
4,2014-01-06,-0.007221034744874497,-0.011370494228702876,-0.010062293904735859,,,-0.008534413791961433,-0.007377536679773991,,0.021170618093705417,0.00014836279531807098,,-0.00039358429732041004,0.0017247862071528854,0.002346567253381068,-0.01647221504829649,-0.00175707360574182,-0.000472944058560409,0.047327063145352115,-0.0015665455446434978,-0.001976235261202236,-0.007757827027525519,-0.008255514939218373,-0.0028215394200825166,-0.006234413965087282,0.026864597999999663,0.08044436859852852,0.030734875786118273,,0.006560390302348227,0.0029846912783587035,-0.004228408953681747,,0.0,0.00020145115581276146,-0.03652707464278796,-0.009357342972539026,,0.0034342446958231993,-0.0349632598407203,-0.025771928714336468,,0.0024874600439334996,-0.024377287975357403,0.01244462291537748,0.0014811287693209936,0.04129576800858164,0.01359499852772294,-0.014790260510522459,0.002839932060990259,0.0041285131771653175,-0.0032959761661354495,-0.008235050096180956,0.017121201548177034,0.01914687971758999,-0.0023932285687245218,0.05413179539420112,,-0.0007239665133173796,-0.011600844584864947,-0.00034519489294740704,0.001503692434733536,,-0.006244164791464384,0.0016338836526057663,
5,2014-01-13,-0.00022031797225746693,0.004025336716129938,0.001401976223487563,,,0.00449101856113507,0.004053976845009753,,0.006097556002864699,-0.021529257817613036,,0.02008271905104986,0.003444050813097164,0.0011702853957264794,0.0,-0.032621435653460415,0.027922314707582906,0.01924672373418645,0.0026150986845597927,-0.008712852735328966,-0.011337075003762798,-0.00434315458657796,-0.007679868471302585,0.0009410288582183187,0.022203082645314128,-0.036610395325333875,0.031986828947699976,,0.014897535425189538,-0.010167163622534366,-0.0014156392269783224,,-0.006804161662534231,-0.010265692938751724,0.009890105619052727,0.0,,0.0015560511862790212,0.01585888884584741,0.014700720338052189,,0.0018610629252604042,0.014799666497386857,0.02229171727725306,-0.0038030683136768464,0.0054430256376648885,0.01639378411238913,0.008738480136520364,0.009439875626874605,-0.02202652536126928,-0.007532659493035901,-0.004745097023844568,-0.004364085949703071,0.024691318567760648,-0.010605872233176257,0.03621934006158289,,-0.009417984548191137,-0.0035211136762324574,-0.010241708147324273,-0.009909659631486625,,0.0009665806812601477,-0.0016312184314767472,
6,2014-01-20,0.013668575684290973,0.01145507912463381,0.015400686510017539,,,0.008569193151316126,-0.05181691210454349,,-0.0016161900276652345,-0.04567524682185619,,0.04477892050801062,-0.0017161150192213574,-0.006235261508166777,-0.022330818427627512,-0.059315873685905574,0.05662982087794783,-0.06321840415435324,0.02973393297939965,-0.020775208096896425,-0.00869920982845304,0.003998639692053881,-0.023625286779654028,0.09088060169225948,-0.036369709388792096,-0.07216053757929988,-0.015497594684132346,,-0.057798063137818365,-0.005261451497804126,-0.028193500934923576,,-0.02149783527709506,-0.023184781994796694,-0.03699677774419138,0.011334894320056193,,0.014757149327540778,0.016083794154178602,0.016196542139870998,,0.0,0.00891381171803305,-0.012023630496527927,-0.029480426274916857,-0.044083620328670914,-0.04985352034861742,-0.006885921819339774,-0.03428912585026259,-0.017717492007604446,-0.020548007844472683,-0.02661912175490418,-0.03506571740225613,-0.03562072160179976,-0.010337036911948854,-0.10318408223042554,,-0.02242825193870974,-0.03015284089918413,-0.019532481875404843,0.008189601727315598,,0.007242909758941354,0.005991141198607703,
7,2014-01-27,0.013483929030261393,0.00792742866153646,0.012064897541911526,,,0.010713009940016201,-0.02555004354905907,,0.055038481409707914,-0.030052459258771418,,0.02789581556552541,0.016330049657999366,0.014509891998919566,-0.002855246047325506,-0.035203143406422166,0.0339868642982456,-0.0026295280993555337,-0.014184386669566406,-0.015095755596350981,-0.03869145513969472,-0.006154943392508207,-0.0050062894192657815,-0.04395288710140764,-0.001922105227275006,0.005982627863092957,-0.017075545492258124,,0.007789765898944419,-0.006674249406549095,-0.006969092376282404,,-0.02124551180188662,-0.014366128066624902,0.0005648548772059555,0.006849300088884244,,0.008802363786558088,0.009997129979159226,0.012596462745824023,,0.01609914705772356,0.007178325472019426,-0.003919215214839486,-0.006118841350157783,0.0008094927094515949,0.013888820303138052,-0.010288498893598787,-0.009360914530268242,-0.0009171770453313158,-0.0013231424028544558,-0.018367161738732277,-0.00811182810990982,0.019011558079974636,-0.005029129261569834,0.04991986942039974,,-0.013466288145094355,-0.013359595504030002,-0.011265284420479908,-0.010981268440762164,,0.0071909649908616455,0.004872902778641608,0.002253093520308606
8,2014-02-03,0.008798227058916341,-0.008988939479958939,0.0006810760735097568,,,0.014985374920661817,0.013109982395666206,,-0.031453811630274435,0.011967143392954608,,-0.014557773914575052,0.005496897206677767,0.007730852045844993,0.020043192816654804,0.02031533881004117,-0.03160554120150711,0.018453360614709383,-0.0005138707076057793,0.006213787242931308,0.0029044431188968954,0.02040061131453852,0.0008387889431559533,-0.009915865384615384,0.008578422123775999,0.06816096874197664,0.0032566226749141036,,0.016424891759571604,0.00786006341205577,0.013220118605865142,,0.008139743177569372,0.0059146636642537454,-0.00056453599629509,-0.00618418795934652,,0.008345708793879227,0.008248658730848952,0.009647340457575163,,0.0006093404514499717,0.005482420259208704,-0.009318671633119566,0.015611142466274253,0.016976425692641735,-0.022831006675261757,-0.014237270580460376,-0.003258450590422732,-0.01223970122307081,-0.007380410102871637,0.00914744341753574,0.016028860378341756,-0.007996076436216833,0.0010367957728452182,0.009916123282350002,,0.006403882448915661,-0.0004921909451243562,0.007915389024946224,0.00015224516385016604,,0.009519202621386039,0.0021549909562373383,-0.0019984209731862433
9,2014-02-10,0.006807059296076038,0.020573756708487923,0.014295434600527311,,,-0.0007200738810863376,0.0273184568529171,,0.001980103776776886,0.05459260319679244,,-0.05471456569485069,0.017241306280530104,0.0034523208809041964,0.02105260456727625,0.07008127722724139,-0.06875536232855073,0.026747295026216963,0.027763339754411257,0.027583307887158386,0.026065334137222826,0.018207810746885204,0.028487487521204113,0.0819423368740516,0.024995674627324563,0.008565158223431752,0.031926693751473646,,0.021863122796759303,0.02465437860367456,0.02899485551692043,,0.02862758410218128,0.027929381180746657,0.02090389785765637,0.016316511508966347,,0.01580156058284925,-0.0054541292988354055,0.004777056522676192,,0.023265966158940853,-0.02126508923878092,0.03198162345699802,0.024464253209524296,0.036565787256381176,0.04205597189671232,0.061668920428642186,0.029094428877260724,0.0331469652697435,0.029170344385865778,0.0304904002270066,0.035415297860678666,0.03385261664228757,0.023044959636821197,0.04506537388032363,,0.02721044838751869,0.0421183547616382,0.023679228138932737,0.037864797987925684,,0.002357343529477489,-0.016666587353738115,-0.005506829863107869
