Name,Riskiness R
BIL,[170777.6069715]
DFVL,[2.15321087e+11]
DFVS,[8.24004815e+12]
DLBL,[1.04316788]
DLBS,[7.02087887e+12]
DTUL,[3.1943435e+11]
DTUS,[3.70116586e+12]
DTYL,[6.05846134e+10]
DTYS,[1.22980391e+13]
EDV,[0.18361694]
FLAT,[3.31718005e+11]
GOVT,[8.68613497e+11]
IEF,[9.44935449]
IEI,[2.49261672e+12]
ITE,[3.16052866e+12]
PLW,[4.45880137e+11]
PST,[7.63321778e+12]
SCHO,[7.31499567e+11]
SCHR,[8.96340046e+11]
SHV,[72728.03778663]
SHY,[2.1656157e+12]
SPTL,[0.25666267]
SPTS,[3.11969519e+12]
STPP,[7.41576273e+12]
TBF,[1.2861363e+13]
TBT,[2.3034386e+12]
TBX,[4.26160598e+12]
TLH,[8.90129639e+11]
TLT,[0.22193085]
TMF,[0.23512196]
TMV,[1.26522999e+13]
TTT,[1.26639707e+13]
TUZ,[1.03832007e+12]
TYBS,[8.25341142e+12]
TYD,[0.30835157]
TYNS,[9.99240886e+12]
TYO,[1.51134328e+13]
UBT,[0.19181533]
UST,[0.67434106]
VGIT,[2.55551039e+12]
VGLT,[0.25187697]
VGSH,[7.55768826e+11]
ZROZ,[0.16870461]
