Name,Riskiness R
BIL,[2.19058211e+10]
DFVL,[0.19277891]
DFVS,[1.73973477e+12]
DLBL,[0.3534415]
DLBS,[2.44023113e+12]
DTUL,[0.10456768]
DTUS,[0.22460425]
DTYL,[0.22918723]
DTYS,[1.70328051e+12]
EDV,[0.29926468]
FLAT,[1.09022406]
GOVT,[0.05313877]
IEF,[0.07226032]
IEI,[0.03397008]
ITE,[0.02846486]
PLW,[0.11166139]
PST,[1.76580033e+12]
SCHO,[0.01078044]
SCHR,[0.04260427]
SHV,[1.03101911e+09]
SHY,[0.01116639]
SPTL,[0.16963866]
SPTS,[1.57499231]
STPP,[1.49906254e+12]
TAPR,[3.21163808e+12]
TBF,[3.11970561e+12]
TBT,[2.01561795e+12]
TBX,[9.55580074e+11]
TLH,[0.08589659]
TLT,[0.17931422]
TMF,[0.57428527]
TMV,[1.32622216e+12]
TTT,[1.09860903e+12]
TUZ,[0.02180792]
TYBS,[6.30307269e+12]
TYD,[0.35442312]
TYNS,[1.46068694e+12]
TYO,[9.80065599e+11]
UBT,[0.3943662]
UST,[0.17020484]
VGIT,[0.04343226]
VGLT,[0.16079679]
VGSH,[0.01238115]
ZROZ,[0.29856787]
