Name,Riskiness R
BJK,0.1665504450370227
CARZ,0.2458864806763051
CHIQ,0.1453438442813726
FDIS,0.00017367192837059966
FXD,0.00019595307890825996
INCO,0.1837012897830893
IYC,0.05738203759524483
PBS,0.16479669816161605
PEJ,0.11198141102799676
PEZ,0.13839635122124921
PMR,0.8913154082239212
PSCD,0.00017368193353751302
RCD,0.0001882426640194281
RETL,0.39614338613557587
RTH,0.00021011158115218984
RXI,0.0001716475180266616
SCC,18136378732703.938
UCC,0.1122316047272983
VCR,0.00018181879479059397
WBIA,0.7842974199510477
XLY,0.00016922054288087668
