SVXY,TVIX,UVXY,VIIX,VIXM,VIXY,XVZ,ZIV
-0.030608205278517008,0.015557476231633534,0.019845019845019844,0.01708627667111006,0.015188633023027925,0.018270402282650467,-0.005212022056566193,-0.014127896223991772
0.033815441026685614,-0.0876595744680851,-0.09191994069681246,-0.04273504424645014,-0.015443999356499297,-0.04186602945931872,-0.0010478170117994103,0.01146427797122778
0.12078819704433498,-0.21828358208955226,-0.22224489795918367,-0.11514776903255305,-0.06813728646834505,-0.11548065135107335,-0.03636367132867133,0.07264294178258637
0.05766524160222846,-0.15393794749403342,-0.1624245604828129,-0.07480863065014537,-0.03577059505121155,-0.07410021328370248,-0.008345392175086905,0.024495701837072413
0.025930867686170332,-0.12834978843441466,-0.13095238095238096,-0.05265137388457406,-0.0349154742711229,-0.055640210875919416,-0.011708744968898527,0.02625407876230661
-0.014095957321841346,0.008090614886731391,0.016943042537851474,0.010718586996075972,0.014886018466176685,0.011299446997988951,0.007034468715290587,-0.012105961902831395
0.038455218696513256,-0.08186195826645265,-0.08649415101028005,-0.042026754704789816,-0.024879334851850333,-0.0422985065690701,-0.0011029779006257617,0.021734080924855497
-0.1935432788465725,0.4388111888111888,0.4516880093131549,0.2164822439479028,0.10833966108149276,0.21666666666666667,0.012145748987854187,-0.10296447392994956
0.11165625219105672,-0.2272174969623329,-0.2277465918203689,-0.11425690134451368,-0.05394260529020114,-0.11506851369863015,-0.02181818181818187,0.053229088123841695
0.02524272660434084,-0.048742138364779884,-0.059190031152647975,-0.028538753205726877,-0.014890139822044676,-0.027089783910753496,0.004832750929368032,0.012215520958083906
0.022899413812003597,-0.08429752066115702,-0.08866813833701251,-0.036427747177003575,-0.02488475576036865,-0.03818612262974035,-0.011468812006333156,0.024846262415819248
-0.2401952617404477,0.5758122743682309,0.6071861122325394,0.2796747479674796,0.11947067601245084,0.28122408666802196,0.02844315226209398,-0.1138305215001034
0.045192756371209016,-0.1466208476517755,-0.14719919618186386,-0.06416767080689971,-0.03259034055065292,-0.0645577817130193,-0.03238719068413393,0.02449189618311892
0.09877065389179054,-0.1906040268456376,-0.1982326951399116,-0.101154166303717,-0.05428523207740906,-0.10213932790086924,-0.01993234298608494,0.054679577822990925
-0.026813252314814868,0.03814262023217247,0.04151359294636297,0.024546828906955996,-0.003506792174234086,0.024596440064729868,-0.010360629714529192,-0.003858210661726381
-0.2097126222058945,0.5015974440894568,0.5104056437389771,0.2370070801477515,0.09390625693994238,0.2370591919641591,0.01589763412572183,-0.08496736661904221
-0.09631301972192184,0.125531914893617,0.12447454460532463,0.07508933715573288,0.06467998535929588,0.0758035200413652,0.05190831862945352,-0.06931214469079748
0.059950029418541065,-0.1342155009451796,-0.13063343717549325,-0.06347005200011258,-0.034669210644573616,-0.06426152415766143,-0.01197383933141655,0.02757254121660037
0.02435193863649925,-0.07751091703056769,-0.08098423315814621,-0.036401267293304486,-0.031466226829222024,-0.03674702409638559,-0.012853507161219205,0.028215655423753483
-0.09330260974699914,0.18698224852071005,0.1853392253704185,0.09336607321806988,0.0588535285107412,0.09318329930644033,0.0011161086724742293,-0.056228036385689316
-0.08147727427467517,0.16350947158524426,0.16798245614035087,0.08370783146067412,0.06265063453815263,0.08352397453906216,0.03827577108881452,-0.0610035027934149
0.11817060354999358,-0.20908311910882604,-0.2123544874202028,-0.10938305679781404,-0.05064252303423968,-0.1108764554659912,-0.021832533220023882,0.053126899002030936
0.029371383072037058,-0.0780065005417118,-0.07961859356376637,-0.03696161751522209,-0.019904458915676097,-0.03562945495116823,-0.012074643249176668,0.01700778371310983
0.10799997333333332,-0.2056404230317274,-0.21652421652421647,-0.10849197537307903,-0.06336307170370546,-0.10960584148790048,-0.02518518518518517,0.06235830675618785
0.03850788299657967,-0.07544378698224853,-0.08694214876033057,-0.042711884745762735,-0.01838685105336158,-0.042185378609182124,0.004939247720364743,0.018409765208111068
0.07647739015721698,-0.128,-0.1491672700941347,-0.0743626078122367,-0.025622919243682638,-0.07581227436823104,-0.0026465783498457627,0.02567471971049097
-0.0034445639732064524,-0.04403669724770642,-0.0072340425531914904,-0.0007650420986619351,0.013964472505703046,-0.0007812382812499853,0.014025815543055877,-0.01787997354380724
0.12335275170981318,-0.1957773512476008,-0.21903129018431208,-0.1144716945878242,-0.07208011089250575,-0.11493357566536075,-0.01009345794392522,0.07620285887638857
-0.09000000961538457,0.12410501193317422,0.14818880351262348,0.07955033152528608,0.05377789025100442,0.08038874771348277,-0.0015105362537764981,-0.05364912871800084
0.08643280945089601,-0.15286624203821655,-0.16634799235181644,-0.08370040983100377,-0.02359606817618686,-0.08421915574278444,0.017776058329196032,0.01966292134831469
0.05388057770861704,-0.11278195488721805,-0.1106651376146789,-0.055506983295332435,-0.005058074090332129,-0.055357116071428535,0.011891490152359728,0.005259178562484432
-0.05629382561559775,0.08192090395480225,0.0973565441650548,0.05182784677942116,0.032009037243286874,0.04914930862525586,0.0007344840249724412,-0.03512703126873536
0.04752592318548944,-0.09921671018276762,-0.1028202115158637,-0.052353760627298566,-0.0010947089747361935,-0.04864866216216218,0.007706385321100911,0.0005163955589982733
0.006908121539167619,-0.052173913043478265,-0.04191224623444663,-0.015320278978280682,-0.006392657534246564,-0.01704541217394046,0.012017553241717173,0.003871019354838726
0.03578713113492368,-0.0764525993883792,-0.07723855092276145,-0.03866106444145982,-0.0014706249459329127,-0.0375722677002235,0.008636199761201823,0.0005140359632886142
0.10759037676700346,-0.19205298013245034,-0.1962962962962963,-0.09906816377836672,-0.05412369293078057,-0.10010009859709562,0.0,0.05472767496031218
0.04056891127475211,-0.08196721311475409,-0.0792626728110599,-0.042460545290376635,-0.01576490821788812,-0.0422692206517928,-0.007135247694068948,0.017052399928194892
-0.10298225780453008,0.20535714285714285,0.21021021021021025,0.10460494956014614,0.06545384615384615,0.10569104133027364,0.01724753862738063,-0.061796455089820373
-0.09870131601731602,0.14814814814814814,0.1513647642679901,0.08234688456311097,0.014476595870887168,0.08298321164863064,-0.02296005026351294,-0.02067901560781297
-0.17387126174584555,0.06774193548387097,0.07399425287356322,0.08226344113621609,0.017014270032930972,0.08050439496369152,0.034345661605206086,-0.03362880517130322
0.17697675581395345,-0.3806646525679758,-0.4080267558528428,-0.20562390494840324,-0.05882352941176476,-0.20197486263050005,-0.023068856236670533,0.047747504720798584
0.0908910976991594,-0.1902439024390244,-0.17288135593220338,-0.08849557326337228,-0.03631502293577983,-0.0888639073869982,-0.0035778531814721188,0.03527288877445932
0.045643914972720696,-0.08433734939759037,-0.0860655737704918,-0.0430825717698405,-0.01685835052988299,-0.04197532716049385,-0.002513429084380711,0.01691121653596658
0.04053351845256821,-0.10526315789473684,-0.08819133034379671,-0.043119861588328805,-0.004236413153116873,-0.04381445316651652,0.021598199366515608,0.00366842757809785
0.09405695933125477,-0.18382352941176472,-0.16885245901639345,-0.08813776361051404,-0.03322528295734827,-0.08894877044267263,0.0042283651947978744,0.03265107132916501
0.06588560459699336,-0.12612612612612611,-0.13096646942800788,-0.06613376165114418,-0.011316030777115946,-0.06420118485653513,0.0045613684210526854,0.012977795824025577
