Name,Riskiness R
Alternatives ETF List (35),[0.01327596]
Broad Asia ETF List (44),[0.10446519]
Commodity ETF List (125),[0.16675831]
Consumer Discretionary Equity ETF List (31),[0.08084578]
Consumer Staples Equity ETF List (26),[0.06062544]
Crude Oil ETF List (22),[0.34722982]
Currency ETF List (36),[0.04829208]
Developed Asia Pacific ETF List (108),[0.05797227]
Developed Markets ETF List 1 (100),[0.05642788]
Developed Markets ETF List 2 (100),[0.04654576]
Developed Markets ETF List 3 (93),[0.06906057]
Emerging Asia Pacific ETF List (114),[0.11826864]
Emerging Markets ETF List (79),[0.12221235]
Energy Equity ETF List (80),[0.09386589]
Financials Equity ETF List (51),[0.05332958]
Global ETF List (72),[0.07229416]
Gold ETF List (17),[0.30904163]
Healthcare Equity ETF List (49),[0.07742062]
Industrials Equity ETF List (37),[0.05566674]
Investment Grade Corporate ETF List (50),[0.00343262]
Junk ETF List (43),[0.01727398]
Materials Equity ETF List (62),[0.06070382]
Municipal Bond ETF List (29),[0.00919407]
Preferred Stock ETF List (12),[0.02497349]
Real Estate ETF List (48),[0.08241717]
Target Maturity Date Corporate Bond ETF List (24),[0.00891622]
Technology Equity ETF List (75),[0.06197955]
Telecom Equity ETF List (10),[0.08112862]
Total Bond Market ETF List (82),[0.00094657]
Treasuries ETF List (51),[0.00715518]
Utilities Equity ETF List (24),[0.05335772]
Volatility ETF List (18),[2.2566462e+12]
