Name,Riskiness R
BDCL,[0.29800141]
BDCS,[0.15986196]
BIZD,[0.13325843]
CHIX,[0.35216318]
DXJF,[0.49482388]
EUFN,[0.24914685]
FAS,[0.2378621]
FAZ,[2.56684687e+13]
FINU,[0.24187205]
FINZ,[5.89442747e+12]
FNCL,[0.08076008]
FXO,[0.06922417]
IAI,[0.11045581]
IAK,[0.07057434]
IAT,[0.10912647]
IXG,[0.1179851]
IYF,[0.08057942]
IYG,[0.10054276]
KBE,[0.12172299]
KBWB,[0.11377973]
KBWD,[0.13274463]
KBWP,[0.0513471]
KBWR,[0.12941953]
KCE,[0.21898996]
KIE,[0.05642639]
KRE,[0.12335613]
LMLP,[0.74246312]
PEX,[0.09101866]
PFI,[0.18734664]
PHDG,[0.48119338]
PSCF,[0.09857786]
PSP,[0.08557549]
QABA,[0.1056192]
RWW,[0.08740859]
RYF,[0.0654042]
SEF,[1.18246221e+13]
SKF,[7.72261046e+12]
UYG,[0.16404689]
VFH,[0.07938361]
VQT,[107.55311673]
XLF,[0.07214653]
