SVXY,TVIX,UVXY,VIIX,VIXM,VIXY,XVZ,ZIV
0.14209004344244944,-0.2486910994764398,-0.2515831894070236,-0.13173115885711378,-0.07225967544396808,-0.13035631209322934,-0.02035544360725546,0.07789815805250422
0.04183244274258395,-0.07317073170731707,-0.08076923076923077,-0.040235806040928614,-0.021122079905019124,-0.04253110410999317,-0.01879947229551452,0.02266414368184728
-0.016084228560153437,0.030075187969924814,0.029707112970711293,0.014953287049399218,0.012811901550910318,0.015167865162474503,0.006050420168067217,-0.015053334097707196
0.023285934649958026,-0.043795620437956206,-0.04835432750914263,-0.024993422388948867,-0.0133156287178553,-0.023479157635405225,0.0006682592716338322,0.012099320481865471
-0.041144712305603605,0.07633587786259542,0.08539709649871904,0.043712848725641885,0.012820546774975487,0.042076486338797785,-0.00500841385614647,-0.014261744966442946
0.04446840438410397,-0.09219858156028367,-0.0967741935483871,-0.049638010847094384,-0.007328497546160887,-0.04771888381309198,0.008053758659522119,0.010212765957446742
-0.0830846688265129,0.140625,0.14634146341463414,0.07861804550677834,0.03557052132786991,0.07654181465170211,0.006324866633659575,-0.03812135636057282
-0.018523197399439285,0.00684931506849315,0.0121580547112462,0.009583828499369444,0.008425161885528703,0.009207176470588257,0.008931524975190194,-0.016203153764096943
-0.20351950276764866,0.4013605442176871,0.4110360360360361,0.2120909981141444,0.08611818489337457,0.21135325071434488,0.02360652459016398,-0.08413082572891163
-0.1112712233632921,0.1116504854368932,0.11386006916733175,0.07399003114616566,0.02544381732082291,0.07154814225941426,0.010890455185472615,-0.0391251742831022
0.1426770350209971,-0.27729257641921395,-0.2782421781705278,-0.13932062817826724,-0.060011482977495575,-0.13861772420263044,-0.0693915738083516,0.06449162709935205
0.08497554717818417,-0.1540785498489426,-0.16942422236929186,-0.08717950055741362,-0.04235730249494767,-0.08522213276821036,-0.014640789423194087,0.04062720361130901
0.04330141705391918,-0.075,-0.08446215139442231,-0.04250120726674948,-0.02019235512203986,-0.0426164810314696,0.0038008982791673343,0.019634726475678616
0.009749261431089302,-0.027027027027027032,-0.030026109660574413,-0.01249998469387753,-0.01570165220316741,-0.01345751056093437,-0.007917349670132499,0.012315248544559045
0.02537926206896549,-0.03968253968253968,-0.0515926424405563,-0.025574770980499525,0.014124277168494462,-0.025708336021773318,0.018390006939625298,-0.016146848399620762
0.016949180243773617,-0.045454545454545456,-0.0402081362346263,-0.019088048173232862,-0.008028805637044169,-0.018847603966304857,0.002044293015332154,0.01483810701438863
0.03888892272927765,-0.09956709956709957,-0.09955643173977327,-0.048108075675675634,-0.012884092948726472,-0.04720082953678637,0.002380142808568524,0.0002215994732298851
-0.2487904348256884,0.5961538461538461,0.6464148877941981,0.30096535033621746,0.13286478021635795,0.2966589759219248,0.004749016282225171,-0.118493970387864
0.10711863559322024,-0.23795180722891565,-0.2370345744680851,-0.11807072148221595,-0.08611518845414419,-0.11639276455639015,-0.03781232147831455,0.08115578093356225
0.04439683898038,-0.07905138339920949,-0.0906318082788671,-0.04677058579405216,-0.00581866826925271,-0.04575159011819774,0.002456140350877203,0.010457843608130232
-0.08721783073559314,0.14163090128755365,0.1657882127455678,0.08541015829459525,0.03023900277154938,0.08587988799979104,0.0010500525026251712,-0.03426858325666973
-0.041914252112459915,0.056390977443609026,0.0509658857377723,0.03252811720839824,0.018620861900281928,0.0325084755213447,-0.0027972027972028623,-0.0226244571267227
-0.10459272544418366,0.2206405693950178,0.22096206491982792,0.10979845420991093,0.04275747283853711,0.10667291672923518,0.012272124824684394,-0.04264132449704376
0.09696744091978436,-0.17784256559766765,-0.18737988468930167,-0.0935086984741136,-0.038478637304371885,-0.09384291295116776,-0.021475614081204863,0.03792308378918087
-0.16638225681865845,0.2553191489361702,0.275522270398108,0.1489753943995044,0.0624227586152232,0.15042177555075287,0.008849557522123894,-0.07209414105184242
0.07103379951997345,-0.13559322033898305,-0.14091470951792334,-0.07014028056112225,-0.020506165779343645,-0.07046844399185326,-0.0017543508771929713,0.020348863636363464
0.1035933113875507,-0.16013071895424835,-0.1881294964028777,-0.09870687068965514,-0.05241274097736423,-0.09772131153884296,-0.005272477846310115,0.05620300294734517
0.06373391763767103,-0.11284046692607005,-0.1222862206468764,-0.061453876763638185,-0.009401425885302364,-0.06313744720167404,0.006360459588708846,0.007846959486193291
0.04737877067335616,-0.08771929824561403,-0.09944472488642099,-0.0499363210191083,-0.03685545655084694,-0.047174656729123535,-0.00877808988764045,0.035523189076554225
-0.0209855815020804,0.009615384615384616,0.030269058295964126,0.01635828934875233,-0.0022992117309774147,0.015233966019032132,-0.0060219978746014575,0.001879652211474416
-0.009526810174077536,-0.014285714285714284,-0.008161044613710556,0.0007915250659630206,0.014320971193415638,0.0005358574318587568,0.008909480003901639,-0.017120051996249025
0.08977240157466508,-0.1642512077294686,-0.16291826659352715,-0.08436593992193851,-0.013145050521665869,-0.08409211168867879,0.007064677042199836,0.01097587687902657
-0.003677552031900086,-0.005780346820809247,-0.001310615989515072,0.001727630350508413,0.0032888833532497943,0.0005848304093567697,0.008418098912662169,-0.005428369257218932
0.02524728940845243,-0.05232558139534884,-0.05446194225721785,-0.027306697797758517,0.00786762851557533,-0.02630040819519316,0.009391304347826071,-0.006169862509963587
0.12816811174509954,-0.22085889570552147,-0.22137404580152675,-0.11583919236121493,-0.06114818470814167,-0.11644662845930515,-0.006547208821502456,0.06160453530075138
-0.014679525802633809,0.0,0.006238859180035651,0.006684491710515038,0.02130606270569906,0.004755414499091303,0.012833888310787446,-0.022042263203829727
0.06632976854742281,-0.11023622047244094,-0.1204605845881311,-0.0644091076596638,-0.0264585655776555,-0.06152800114379984,0.00034239724854802253,0.03104880404783817
-0.004252199132918187,0.0,-0.01611278952668681,-0.003903392643153589,-0.00679449453677715,-0.0043228097048384605,0.0,0.004684340634202877
0.005978501781094457,-0.035398230088495575,-0.0255885363357216,-0.009975126043101213,-0.007893299698063544,-0.008683046498184775,-0.01609034632284655,0.004662499896480985
0.02243791470362343,-0.045871559633027525,-0.047268907563025216,-0.025908536003782637,-0.009193776357960162,-0.025547445255474453,0.0093945720250523,0.005303911602209877
0.07141158108855572,-0.15384615384615385,-0.13737596471885336,-0.06538607763342108,-0.038008582476649136,-0.06966294382022475,-0.0003447087211306985,0.0369311041138227
-0.02015057030641364,0.011363636363636364,0.03578732106339468,0.0154149960474308,0.012799072528287941,0.018518543120415728,-0.004137965517241327,-0.007631906195968038
-0.007683621468926615,0.02247191011235955,0.005182625863770977,0.005838847937069239,0.006593425149942387,0.003952569169960474,0.002423892050688741,-0.010681478088411064
0.04247328081572136,-0.08791208791208792,-0.0878958998281365,-0.04489160320955732,-0.019832605892150818,-0.042519696850393716,-0.004145112119339893,0.020297969762514155
-0.007209213308272659,-0.012048192771084338,-0.0053835800807537,-0.001215575344966369,-0.00037128272454582006,0.0016447738689734086,-0.0020811654526534423,0.0008465820105819392
0.0466497747092627,-0.11219512195121953,-0.10311231393775372,-0.0486815415821501,-0.03435465308652378,-0.05172416128758226,-0.011470246784845355,0.03425669202248484
-0.1646168076478716,0.2774725274725275,0.2851538925769463,0.14925373134328354,0.033076942307692384,0.15064929870129865,-0.017932523982681966,-0.04048251891228782
-0.01749086425706731,-0.03118279569892473,-0.030054003287156614,-0.004081654916512086,0.008749031855006794,-0.006019473559946021,-0.007518832796276346,-0.011719561048369905
