,AAXJ,ACWX,ADRA,AIA,AXJL,AXJV,CHIQ,CWI,DBAP,DNL,EEMA,FPA,FPXI,GEM,HEEM,IEMG,IHDG,IPOS,IQDE,IQDY,MOTI,PAF,QEMM,REMX,VEU,VXUS,XSOE
11,-0.03766643517818686,0.008767695564536474,-0.020751385171045845,-0.04403551515550243,-0.0196582067250859,-0.0018851770067296464,-0.0774299399501957,0.029440020844154282,0.007283630307533233,0.007436746327464371,0.0179829817662451,-0.017708508997474424,-0.017274366213233337,-0.011451825153318733,-0.013029281891044766,-0.01895068515166872,0.025690913652821914,-0.019505367122361682,0.019644386893622592,0.025728976121257904,-0.007929173169545098,-0.00817267638459993,-0.026974578439250378,-0.028555150027958744,0.010752652152066873,0.01101801735730483,-0.006702009151652746
12,0.08638727961284756,0.04831441242096285,0.06130022519706871,0.09648844761811294,0.06591621385679759,-0.13135388940258672,0.101442333908423,0.029298943278395367,0.03549769089054717,0.04652243364646047,0.039893091143177926,0.07773437261902448,0.06182949692165297,0.06956901609441292,0.047668424562620694,0.08057494977180821,0.014421323860119772,0.055845810574754684,0.043467775203565547,0.03884475075334804,0.07363457974861833,0.10372962249948937,0.05305145698148092,0.1437907368221352,0.05030634409893146,0.049661684647402816,0.06909358572817981
13,0.02763170550134239,0.01148041415531066,0.017653227290244232,0.02007624413490583,0.023519817272749734,0.02309467199080647,0.05267491245190469,0.011294401468083394,0.02041659626496112,0.01583016690436626,0.026955108779914742,0.03931021000106952,0.013303709032452142,0.019305010994033752,0.012272667716097958,0.0203359413080551,0.03778520061811678,0.0,0.007975192735908783,0.010101024286942775,0.021270781782735018,0.025756148291035577,0.030492443759326526,0.02259569598227095,0.012606029035901373,0.01340323751552472,0.047660662626859376
14,0.0382713198830271,0.031449463926317825,0.005782344164765061,0.03345787728521461,0.035834732925695154,0.02837793664103705,0.03752935036037397,0.02958045625779165,0.026133106543509244,0.02809114512283742,0.036263160306645024,0.03351028237962192,0.05032826341919086,0.032024710229245607,0.0220029101767237,0.03531195148175693,0.024873883919702175,0.03362974684460714,0.03252751697536098,0.033200049635968294,0.04238753736969019,0.029484471051658804,0.024627825767322246,-0.07965048928180565,0.02661517009991643,0.026658380446353557,0.04866448094661527
15,0.020177940153269375,0.021549898603247176,0.007468147822710807,0.02361465210240793,-0.006211801513387834,0.010661615833560104,0.015825084627589053,0.020228593253267254,0.01392757126993341,0.030180895105896204,0.02132982753583306,-0.008282149806716552,0.03229169860645469,0.021500714018785557,0.016695687236659627,0.019041693099119895,0.04119060201195559,0.027596728812342226,0.019314419875076046,0.021751128252912987,0.01691681028158527,0.002002922763980223,0.013991013452914737,-0.046901105631519606,0.024193189241037312,0.02382665927645901,0.007721134689229674
16,0.03971335902175843,0.03074503340492825,0.021841367392648782,0.04334887074538614,0.021616545851283014,0.027614094216810207,0.05415438167400486,0.03189649185822665,0.025510229626416456,0.02990296954905964,0.046826633079409714,0.06575523928823819,0.05449040708990456,0.024198719793234107,0.0250649983456937,0.023408524073744903,0.030243269428664676,0.039044802722886095,0.031446571963375886,0.01902574404386468,0.040489642964044295,0.007393795065041899,0.023350416121535805,0.014059636361866737,0.03051394850797416,0.029585752906118326,0.041469269391129826
17,0.010335552313501101,-0.007402729533229494,0.012824759451546677,0.019436438476743825,0.005979792042608291,0.003623204821409376,0.028149188816955484,-0.006961758837687548,0.013777215085116739,0.004336242155716781,0.010598360372345848,-0.0015272558627624532,0.006698566842167594,-0.002554304538353349,0.016020242252680814,0.004012879504904134,-0.021487568617692618,-0.002575124355095259,-0.018292542205316786,-0.010828949640836472,0.006636377013920117,0.0067889904793806116,0.006050181713057293,0.01155405302279741,-0.0057632386655500425,-0.004405962219915405,0.021615491998526096
18,0.05471611427515511,0.050283883115380484,0.06672588508046086,0.05651297400727036,0.04333703594721622,0.03803660893704166,0.05886382697925643,0.047776508431427875,0.031226372082098854,0.03860039903733242,0.05648518919596917,0.042083703877712056,0.06004021830012409,0.06479362082108171,0.03734428699279098,0.06256690508178969,0.00031193677845249015,0.05460413297016263,0.046440599870547404,0.04769244073922123,0.044351143607783756,0.05615919360890734,0.03728518836279744,0.24500281867276494,0.04503088666051393,0.04480174708190396,0.06634104004980686
19,0.01736321212104728,0.0042381230329468595,-0.0009185133499250983,0.013787382136812928,0.011767995870271802,0.016375378319232546,0.03296700800555004,0.0062347909531302315,0.01807448144329739,0.02655509698058556,0.01802731990756567,0.006489583435303469,0.029473448986506234,0.019335388696634006,0.03000905905629616,0.02311037823427021,0.01392840011155846,0.025114192691473743,0.01610295828956389,0.012440571304282612,0.00746067410344933,-0.0020888012083683455,0.0188835351811088,0.06972477714816873,0.006380411025304002,0.0053981964431984025,0.019299171933772244
20,0.002081342525356237,0.02025751407504883,-0.002758201078876587,0.005570998327751308,-0.02587947073250313,-0.004595112918820472,0.07446805208009269,0.01912729471397542,-0.003623278453940474,0.0008859529118494191,0.0018713909665726601,-0.01611951736193232,0.005819045735682556,-0.008298841457566864,0.007028429949850195,0.0001852124270477867,0.022272567427225425,0.01336299513142565,-0.003961940608033995,0.002529839779893427,0.015949774607780864,-0.01691964226369115,-0.006502959079920733,0.10763302093269006,0.012680220097753506,0.013330975098849382,0.011278226957419275
21,0.0427858184277752,0.01923473019085492,0.042381623557295245,0.05393521441086505,0.0451305759604065,0.03375656989724975,0.016889943112495864,0.01850363990350318,0.043636508680810586,0.033694026962622844,0.047564494196006245,0.037685824360316485,0.01974522680570796,0.04127886980508076,0.034509487792447974,0.03258042387709074,0.03559189703071629,-0.0017484840394356978,0.01091926854459958,0.01545497193485219,-0.005887211015076531,0.04029331013523688,0.02389132672408242,0.04994196923174498,0.025280827373685675,0.02581123310768457,0.03726959907282982
22,0.004249168925994416,0.00426145155071056,0.020232052953382533,0.014687589224369404,-0.0017455776520329828,0.011163854977098328,0.003436458460045979,0.007007556460158096,0.022299626168853007,0.002763395330056683,0.003154968795001712,0.01124575383664897,-0.012363332244958064,-0.0005777817947228932,-0.010494711458527994,0.0012550474929529565,-0.006962086419242333,0.04415002148005514,-0.006351661974093182,-0.0025053923845510277,0.009588318549295633,0.00721885021553095,0.009749081029247235,0.05125367255516242,0.006326730222009589,0.00626793337879117,0.01502278264847954
23,0.008594411631188272,0.00929477682536065,0.007582517772791344,0.006247235959058795,0.023025306452684715,0.0034500237307937775,0.06563931482846254,0.005154681798890912,-0.03169736809481387,0.019462582725842364,0.00847813979414608,0.018249215611330024,0.018417187955887232,0.03556959569484263,0.0037879087546904347,0.018800337771570644,0.009719562528054507,0.030951400529798733,0.019176874594009425,0.025475376566079122,-0.046927423861488966,0.005631502153296404,0.020734377967711305,0.05541915287827008,0.011834309976299667,0.011034036193991133,0.024774777283233823
24,0.08982620515548448,0.06590830168435687,0.08468404737202567,0.10000268870760233,0.062417817092151176,0.07859193124833816,0.06125523484135915,0.06987827005203458,0.08866260168897434,0.04547154830719071,0.09725691239937441,0.050965990076602324,0.11098438952409842,0.0850180419152783,0.08691676873908928,0.09874436628875448,0.012150872607613722,0.04790414701386357,0.038808393209508914,0.048985291293601095,0.12393073863450432,0.06365849740326539,0.0643510796821548,0.04702160667428426,0.06608596787256256,0.05720818586088625,0.08203081571757963
25,-0.061628818689900715,-0.05049347739927297,-0.04798935985697191,-0.06630455458648829,-0.047907327410204356,-0.030036596380632257,-0.015744176805244776,-0.053575725566931645,-0.03985512230648485,-0.04778105837380879,-0.06967419301837367,-0.024513767820066843,-0.048251158608458675,-0.057239148281038404,-0.051833629006633124,-0.0571288888456637,-0.03847832305867422,0.010567603471316196,-0.030566049872620377,-0.03502336638955523,-0.051119020744945336,-0.04308799946384272,-0.043706294343040415,-0.015399809088009772,-0.053077409042110245,-0.052447469799401555,-0.04994905593283082
26,0.01029461117932684,-0.0065973951237543755,-0.03689094844327121,0.018499206285918484,-0.01173149456165302,0.014017055797549744,-0.03457172225032532,-0.004866760350473584,-0.003430556128272102,0.013437706667768855,0.00942889772353524,-0.015296204296262625,-0.0029507914715560628,0.005769365212136633,0.0018594552129521512,0.008113206139339036,0.0011026389287847732,-0.021495033149524615,-0.018684326690538537,-0.025578962559975542,-0.0029120392900163885,-0.03462392100800484,-0.0013710542561098957,-0.07420962322967298,-0.0073032943698769694,-0.006325863157311097,-0.008644955860083224
27,-0.016509872563202466,0.005634992761005444,0.004063034151734914,-0.014647741672950344,0.007633434315418674,-0.02565663388086365,-0.026723653295379873,0.006692383528438069,0.0268503375652849,-0.015655808538805282,-0.018815122501423632,-0.026738382108181337,-0.012920305474515018,-0.02033539288940647,-0.008166349490440084,-0.0265410503432816,0.01771940974268473,-0.02720561452204639,-0.00724523575976771,0.006191013660997222,0.0029205440289769924,0.03749461766037227,-0.02090012108771371,-0.018691600799548992,0.008658329647538205,0.007181639891578422,-0.03147998157904661
28,-0.0032786600553482534,-0.018611187860395645,-0.0029147219728628557,-0.012635554729942426,-0.015527130367547328,0.001279888403889865,0.0516200499101657,-0.020455082482804407,0.00536368369387303,-0.0037561695849759784,-0.007071874302178932,-0.0005709203621682519,-0.0130861315985595,-0.027351504392579086,-0.01010472031723327,-0.023219049292261592,0.022058118903228292,-0.044363022491947804,-0.035700015474160074,-0.027610634486161124,-0.030576548445371193,-0.011287861386870567,-0.02228108444998452,-0.06007320494847369,-0.019934212973521718,-0.016370331728562993,-0.014048560325700237
29,-0.0569736990308406,-0.03650086109263715,-0.019292469713144172,-0.05465225743646801,-0.03819993338891508,-0.0409300777227402,-0.06945176019978687,-0.03367276738389313,-0.04634866715347621,-0.021593796860862262,-0.052595706646330384,-0.06512424339849708,-0.039088487243243125,-0.04791965481175852,-0.03175802204944043,-0.054384991759603395,-0.009965714686521776,-0.021081722222052693,-0.04118139213918566,-0.04987255184282149,-0.021027370441314076,-0.048780495240308516,-0.054501960159362546,-0.09937642017180787,-0.03265531883326344,-0.03185405947593272,-0.04857512983151905
30,0.0248420055637272,0.0442002184648592,0.026813028287706226,0.017722741768047456,0.04061288842101733,0.028199280005113465,-0.051627427977806256,0.03971240154514369,0.012184510561958324,0.04491363060637153,0.023179258826328503,0.005717021381000507,0.03080355546969574,0.028393010735854502,0.020694903104299448,0.03874937460831134,0.029934082327787173,0.0005332227948860882,0.05422967824626923,0.04755513784506627,0.03138992105256541,0.029929218942509526,0.030675879633376722,-0.04630029863017009,0.041086495260725,0.03674776244719536,0.022444594971565562
31,-0.022176574047094038,-0.023045203254787306,-0.023099460154217755,-0.01085246353110245,0.0017514869932277256,-0.0019497676832216924,-0.0497041064104758,-0.02235068858679044,-0.005555553209643767,-0.011186479278415222,-0.016607536218436563,-0.028545170151878598,-0.01573922778636943,-0.031526181270281305,-0.010805797409116672,-0.033086840157946724,-0.003365973072215405,0.012631579501385078,-0.03483001955613027,-0.04625142973739072,-0.018445140397311842,-0.020444429670847104,-0.016680310165811615,-0.08892929156885741,-0.02343464983631592,-0.023972586751819618,-0.030738391392060443
32,-0.011479774733655253,0.00442286908626284,-0.018856708240052977,-0.005724309809457494,-0.01398807100866879,0.009210100583808193,-0.03860520585623003,0.0048412203830722495,-0.018854718481400346,-0.01936917916069933,-0.02078522485410447,-0.011058509941781655,0.004283268807317648,-0.00395489790893307,-0.013244976251897793,-0.010131953599655744,-0.014737488486337024,-0.026074108890943703,-0.00478260760621014,-0.002737579822876849,-3.030142721921705e-05,-0.009618822180127362,-0.013470829644589557,0.004482083077720654,-0.0007679085746164801,-0.0027701278915912542,-0.026197864403099867
33,-0.10791671707837584,-0.07968120459698069,-0.08656154342880078,-0.11962259069871828,-0.06641467972408181,-0.0868363542083393,-0.12305696069658464,-0.08083507661669284,-0.10747336436100002,-0.07889871340901722,-0.10392095037714906,-0.11241523165046804,-0.1147610470642787,-0.0778635647216758,-0.07658905961885171,-0.08729241343772046,-0.06481770021813654,-0.10077385929022499,-0.0576734746544939,-0.06728814095605291,-0.08583906330043654,-0.090583672658303,-0.07434254888739049,-0.11849279006231096,-0.0782053305125724,-0.08105236000953875,-0.09555245658670067
34,0.060009466313045025,0.014354055765468995,0.015161705492764205,0.050317929385181266,0.025869079429983326,0.03452463793132561,0.045790219062595075,0.017181080949134564,0.058213738632558326,-0.004003842741172194,0.055272266631736004,0.03365910192656223,0.03450506417817831,0.0427520828709596,0.0393330166022415,0.04676264821504138,-0.0013329223592136012,-0.01483674653000723,0.013145612750388358,0.003837936960523414,0.03978788213786933,0.03136458658372225,0.04188670551812069,0.039369995588581015,0.014665782472544976,0.016808391646580507,0.05518326857574291
35,-0.048524795836477334,-0.05750226230970497,-0.05310316302295387,-0.043583547059480886,-0.03593383252084041,-0.02497077029002551,-0.08403953624094979,-0.06269673329740297,-0.04483792121563189,-0.05570445283982341,-0.0514420214697942,-0.04691878898497979,-0.05548639210932925,-0.035233772913043256,-0.05265312652092886,-0.046897119841024466,-0.07173837409871121,-0.05773092369477922,-0.051436564523127594,-0.07731529737550369,-0.09693881296683422,-0.05312009409244166,-0.04964167190424183,-0.26623376780461366,-0.05884777466145972,-0.05954992600155576,-0.045199828510481106
