Name,Riskiness R
ARKG,[0.33457048]
BBH,[0.37676984]
BIB,[1.22170441]
BIS,[1063.61170837]
CURE,[0.44506375]
FBT,[0.3559001]
FHLC,[0.12729903]
FXH,[0.24471229]
IBB,[0.54863319]
IHE,[0.56210901]
IHF,[0.11805211]
IHI,[0.05657991]
IXJ,[0.15498201]
IYH,[0.13255247]
PBE,[1.3795666]
PJP,[2.79693582]
PPH,[2.50424717e+11]
PSCH,[0.10438766]
PTH,[0.32233628]
RXD,[8.69449585e+12]
RXL,[0.29258826]
RYH,[0.11487163]
VHT,[0.13105596]
XBI,[0.30966839]
XHE,[0.08115707]
XHS,[0.28400312]
XLV,[0.12265494]
XPH,[1.16810461e+11]
