Name,Weight
Technology Equity ETF List (75),0.28529557031779346
Developed Markets ETF List 1 (100),0.2131576501260421
Developed Asia Pacific ETF List (108),0.12866795968850683
Global ETF List (72),0.20990262703130416
Industrials Equity ETF List (37),0.16297619283635345
