,ADRE,BBRC,BICK,BKF,DBEM,DEM,DGRE,DGS,DVYE,EDC,EDIV,EDOG,EDZ,EEB,EELV,EEM,EEMO,EEMS,EET,EEV,EMFM,EMIF,EMQQ,EUM,EWEM,EWX,FEM,FEMS,FNDE,GEM,HILO,IEMG,JPEM,PIE,PXH,PXR,QEMM,SCHE,SDEM,SPEM,TLEH,TLTE,XCEM,XSOE
0,-0.061727715978239485,0.019454824502063754,-0.06734286100108822,-0.07528048221978643,-0.0282966144540719,-0.038558755959505496,-0.03057535568030971,-0.050592381661134486,-0.050481599120504865,-0.16768046949415674,-0.019182041761135277,-0.03392600380430219,0.11366533097561397,-0.0669324301618534,-0.003148344846766565,-0.035531615399571115,-0.13089373680506694,-0.054640872192753286,-0.11160514079117331,0.0834381299790356,0.004581356589697676,-0.04398967055613409,-0.11758714337791805,0.04276988232579915,-0.049129560487355645,-0.042569636886733375,-0.050877479750825495,-0.04186962451836804,-0.022098375286852615,-0.04913485348869977,-0.008832474057237796,-0.03883082229226606,-0.0067095176772745575,-0.03932416138564205,-0.04116815918275414,-0.08914144917490435,-0.045119101834282166,-0.030626635406702338,-0.0385994455985596,-0.04623421064224995,-0.03464161683872582,-0.049014554893149556,-0.06686502998407583,-0.08679637329600302
1,0.010740394883989202,0.007071987155994901,-0.017613802818657237,-0.018065534347503708,0.005727470390347224,0.01873767258382632,0.000532737691496555,0.03013866640302376,0.038475026232948545,-0.038621965496856155,0.013402645710284737,0.06774210183604375,-0.010703251347305598,-0.004039497221224218,0.007470183832864269,-0.008177964379189547,0.034817813765182164,-0.010498473019150308,-0.019019039851477664,-0.004256989262933217,0.024896317050109154,0.012364788937589443,-0.03753511983545036,0.002278617840000722,0.01872212878248566,0.00992917142114467,0.0,0.030763214633998007,0.013659437088350056,-0.012615733563536359,0.02129554017279623,-0.00964125759686502,-0.002546442793260974,-0.0014016708541863497,0.013584955230756129,0.013290328998355383,-0.0017664384683937907,-0.003252081242219788,-0.007305262630358952,-0.0004088402476175607,-0.0017856683830517915,-0.0066837869760873764,0.025077018007182438,0.03606018297899629
2,0.13484818004550014,0.10674166596177127,0.1561593991399609,0.13760062252897198,0.0751706609205912,0.12391100354953218,0.11703941993317299,0.10532482912160539,0.10373859536077498,0.4201952333180009,0.14078487842145676,0.15458191310899908,-0.3267002552721755,0.1505182429252349,0.11468109349027931,0.129617528353069,0.17683881064162754,0.09416434555473611,0.27704082328577423,-0.2289156500077256,0.12261413947752423,0.12786257144064278,0.1124876006342228,-0.1204936351960849,0.10547338619584774,0.09269662374606054,0.13102221265795583,0.10086903240041015,0.16395315107768496,0.11797277073540194,0.10512582353524895,0.12547316040928455,0.1305334723276611,0.07789469462741981,0.1600892874219117,0.15500801880571508,0.08958193075828202,0.12941813828769344,0.16222004554132954,0.11878973852494407,0.07692316192363902,0.12344713220063638,0.1368025366594844,0.0877919881391838
3,0.017759115628695928,0.015228404822310556,0.03251617108814999,0.024595743321204646,-0.004237256449681373,0.03445296959787703,0.017732683228422197,0.021969347518240336,0.033567256637168044,0.0022936079519743535,0.014036110407920847,0.016634825295351013,-0.0347202137450174,0.04308655496109232,-0.0013302998272223623,0.0040873662202542925,0.03856382978723405,0.005575862817223723,0.0025968141137793694,-0.020161290932297106,0.02988145319611938,0.009475523145566695,0.015144773612241265,-0.008124083650274198,0.022065574523315905,0.008997290500888534,0.008831290520537159,0.01019670740503033,0.04775684616888471,0.0009143729064175303,0.019635851178104125,0.0067277276309982755,-0.00819724388186896,-0.010416660183311312,0.05077617089950406,0.05031836285594934,0.018067479418086813,0.010592325198903806,0.039584050284732775,0.013888823252212275,-0.0032383918107901978,0.016200092057649582,0.02784331691488522,0.023400293755470886
4,-0.03426400256970144,-0.04312498342940795,-0.04021289725815106,-0.02696486648674682,-0.006914735818504306,-0.06466827823114835,-0.033255185682740954,-0.048174202797340415,-0.06583997832418007,-0.1151792025063792,-0.06397914599459821,-0.10996117923483156,0.10166479270887362,-0.048066081778447414,-0.04396088489856378,-0.036929278665958104,-0.030089628681177906,-0.02338489731463017,-0.0814903469273002,0.06790129839201546,-0.062030953290658976,-0.022460633674892875,0.007898120809639517,0.03387941014245796,-0.03832506451409455,-0.033630559508932026,-0.0638516675732469,-0.03195104223831878,-0.08609578735344238,-0.03060081181242346,-0.04580748951368411,-0.03412894755318537,-0.025273156393100314,0.005921110055789027,-0.0825183012732394,-0.0709127440562769,-0.03170490401974462,-0.033825709201260566,-0.06905466956984294,-0.031182365446353184,-0.0020850959212601514,-0.034717326658421,-0.06244250207723872,-0.04106397604145148
5,0.027266680147484294,0.013063302370056392,0.044926763457465164,0.03345727473377423,0.012319155559409174,0.05103848513238914,0.05310075224836723,0.0541497832863946,0.05657399041005027,0.11077589571496105,0.06400626722407876,0.05038774979667163,-0.1686454536820815,0.030374729697634214,0.028796952457598515,0.03743967050024107,0.02310231023102308,0.018020343177159875,0.07592188312054154,-0.11078997753015479,0.07146661252285208,0.021262032638877305,-0.019503670354914314,-0.05329495274308495,0.021771209397767294,0.03770115261437819,0.056105426930943884,0.042837011326390215,0.07506292630714073,0.040439974925929684,0.05858412085284363,0.0338521674409723,0.05232408029343432,0.026160871522828425,0.08261155391120277,-0.002473416458319238,0.026976894007889336,0.049802801692991304,0.04548449422636548,0.033674399123639814,0.015879517067204578,0.041137917592535295,0.07492644903645412,-0.008758940983236851
6,0.05437807363687565,0.03313995288362354,0.057289827795472474,0.05480576338506317,0.04183605131335406,0.06606437414253957,0.05389630427413617,0.08312679310526415,0.06969781633263546,0.15968173956389728,0.08358411496730755,0.06959400381089893,-0.15579363973119084,0.04402765604759237,0.035745547529602364,0.06212143066064743,0.02000000000000003,0.05372399395533888,0.1175403619466156,-0.10509214176298569,0.04678949857839932,0.054247305846161054,0.04742038710921849,-0.05249153849995025,0.05036855340500297,0.05724038379360469,0.07784061775120756,0.09575710057928144,0.07638238205626201,0.05616116302821162,0.04941429477252932,0.06062719622679178,0.05793578392134819,0.04376941164618877,0.07842595049332239,0.09661205727653374,0.04611989264327035,0.05119756885217644,0.07499040406487403,0.055795904233502495,0.04646317642078752,0.05669427715728793,0.04533031015639347,0.09678884789739997
7,0.03594240760665836,-0.0033699037885920077,0.03247956293483714,0.04056151041085943,0.017382336577981407,-0.0029130298153088466,0.00026419965973992286,0.0,-0.00419454721445991,0.022586570568031962,-0.027835754529479846,-0.025294399415340216,-0.03613996967622842,0.04657131582591011,-0.0017542776114334241,0.008837357219066363,0.003162555344718465,0.006050767561523747,0.01172655026570854,-0.024213075646805707,-0.024726586125274303,0.014935089548606633,0.09622720256876005,-0.011641803807216754,0.006599439928749633,0.01808973955128382,0.01415328143350866,0.005584801210082175,0.005224265004791127,0.006829488650659421,-0.004421365494560371,0.010006705156345958,0.0016785765810078228,0.0036697783266568438,0.012041195032182136,0.000648872218506297,0.012075925323976437,0.008489819449503307,0.002714513035628647,0.018884130662418418,0.025306578609299534,0.018701610179946235,0.02244486843574623,0.03180956173814076
8,0.024404837841799747,0.0125234285214187,0.017722396787307696,0.027286306453104512,0.011557838684854866,-0.0021248870053180964,0.017784886353727835,0.006266552421055753,0.008143807690429142,0.0600458085792915,-0.009305608679870906,0.005369086879146298,-0.10051838723127833,0.036790367462061435,-0.010984326826806856,0.025184827412435277,0.01639350567465338,0.025907816231356275,0.05171184466204227,-0.06513647804308878,0.0048757908152423845,-0.018234098004335696,0.0540990140622203,-0.031275412145328925,0.0003451424730888239,0.022506393077574405,-0.0014436552286871487,0.011724767348165787,0.027717554795707772,0.018564946285771974,0.0007401799796897908,0.027020903994259746,0.022957625492424225,-0.004875125518147919,0.015297312065459154,-0.00032412388783544107,0.02935604222265231,0.021710291368141253,0.020087686571713406,0.02072446708515719,-0.0034707859026403,0.016037287002033957,0.003921589395427656,0.006174307801579682
9,0.021777464812843886,-0.009276416329718307,0.0162365993786839,-0.0037943522531979483,-0.008941820180572388,0.009582113388341747,-0.004313345707209158,-0.0008451542947277467,0.005570918909698076,-0.03302977556420185,0.03412103546242951,0.021002709659797367,0.014190568192951626,0.026360341522487243,-0.007298613925176741,-0.008277972799129363,0.0,-0.020067552655382553,-0.02661924379707756,0.011944286979277699,-0.017467447819179298,-0.017921159281972535,-0.04765403245999197,0.006708755413492816,0.010858213643493373,-0.0037070652880921004,0.02070152379684456,0.0007693332108773741,0.03286988947617883,0.0012938714160780818,0.014836358083623088,-0.010304716805732247,0.004177184234631929,-0.008029849294288035,0.05936656917952898,0.017418105016774516,-0.012143496307028366,0.003035433886542621,0.03681404539759895,0.0047870922887555505,0.010152853538014388,0.003022694254298681,0.026961615464911583,0.0074179136003505435
10,-0.054627721078402545,-0.07053680782376337,-0.04096610052119518,-0.03252259858856299,-0.02456149048914036,-0.024518850514104924,-0.05903100893567152,-0.045554284942120424,-0.042659199039290795,-0.14014372079216914,-0.0662607870409503,-0.06200521081479152,0.10931348333700504,-0.032927225130027535,-0.04878047095441894,-0.04415715767759954,-0.09925563900399276,-0.04693983005010761,-0.08552514090066692,0.07540983606557378,-0.09185186843027993,-0.055739949866586536,-0.05161781154467995,0.039566710510934924,-0.060866529080168444,-0.042558217267064484,-0.029172688861918344,-0.06984621535524121,-0.02039982008257751,-0.045823078468423935,-0.0770361735278867,-0.04142675729031301,-0.045534257750548576,-0.06645977217077001,-0.03411517103602202,0.014138725416669773,-0.0402309562345122,-0.044098542220854985,-0.031435825136133196,-0.04731393305107102,-0.017008187507408692,-0.03343779481542353,-0.07421339557513497,-0.06544284438941925
11,-0.034431251833267645,-0.0026863253511786884,-0.023381307456336042,-0.011508214286089627,-0.01079118933755851,0.009189189189189281,0.01076776866093625,-0.0017864367158641164,0.0005787326221431707,-0.01912006574695367,0.014959803608394015,0.020159444106536164,-0.9614978305835041,-0.019407690457000012,-0.007597388128711465,-0.013802642965179511,-0.006198347107438007,-0.023659966390893083,-0.018857218579845212,0.001219487804878041,0.003806463976806929,-0.01651433349618263,-0.01734368102311145,0.0,0.03295494031399946,-0.035219744269337314,0.0004926906913465387,-0.002977183590990252,-0.004581446411662242,-0.011451825153318733,0.00397483647098316,-0.01895068515166872,-0.011045182563763196,-0.019294769228007252,0.0016557446574635508,-0.028516987005902175,-0.026974578439250378,-0.024875721359970265,0.022129061129792703,-0.012243608517452646,-0.007471553779294029,-0.006054097583419773,0.009289025231880752,-0.006702009151652746
12,0.0975505492723262,0.06121978604865978,0.0786896754698725,0.06103532961813424,0.05569066524857643,0.04900905195500793,0.023349215238144004,0.07070982125058256,0.0766338301542029,0.20382295093543487,0.08428495851977894,0.04807961997174258,20.212121001317968,0.09067760318799042,0.045688861259499655,0.0787537011186913,0.07900207900207905,0.0677049700707058,0.14230257365897303,-0.12362973504579139,0.10488077035647642,0.03784533375075923,0.05605806372971408,-0.06290070122258094,0.033053856825701645,0.08863026375722356,0.08397400923601957,0.09161520769037411,0.09404992352980752,0.06956901609441292,0.05934337862953537,0.08057494977180821,0.06857287482587222,0.06443943571730945,0.0754375485205704,0.09245007188231538,0.05305145698148092,0.08125214356464172,0.06222965486570197,0.06828108613884794,0.05291546531902891,0.06904340696112841,0.07712408154425895,0.06909358572817981
13,0.01959106189910832,0.0032594409597958185,0.04120171369959635,0.03507745292182244,0.0004967258538205087,0.019657927988661134,0.028675719819445018,0.04229749871500521,0.04458767123287688,0.05187873489579612,0.01718073337630532,0.010568206299549921,-0.05743239605513783,0.010335998750725309,0.025333907169430164,0.017407646721740937,0.008991650610147756,0.045785396092830284,0.031101241359970565,-0.038220988390034266,0.00654252674125458,0.04110069344638423,0.0552050141089776,-0.019238910141739056,0.027482025435266233,0.03943318451948105,0.02226269680899348,0.06680927042844509,0.008164879181263884,0.019305010994033752,0.017319226983182893,0.0203359413080551,0.02109782296114435,0.03271329023853346,0.017480901255668087,0.05291483669797012,0.030492443759326526,0.02544965669324287,0.02504898217202401,0.031316968569520424,0.010989028916804965,0.026639344964144215,0.017099481408940125,0.047660662626859376
