Name,Riskiness R
Alternatives ETF List (35),[0.01888596]
Broad Asia ETF List (44),[0.21941645]
Commodity ETF List (125),[0.15856715]
Consumer Discretionary Equity ETF List (31),[0.07643075]
Consumer Staples Equity ETF List (26),[0.0588185]
Crude Oil ETF List (22),[0.12602417]
Currency ETF List (36),[0.06559478]
Developed Asia Pacific ETF List (108),[0.11316371]
Developed Markets ETF List 1 (100),[0.07665106]
Developed Markets ETF List 2 (100),[0.1418756]
Developed Markets ETF List 3 (93),[0.19964368]
Emerging Asia Pacific ETF List (114),[0.14030958]
Emerging Markets ETF List (79),[0.69078759]
Energy Equity ETF List (80),[0.08414113]
Financials Equity ETF List (51),[0.05465967]
Global ETF List (72),[0.1033424]
Gold ETF List (17),[5.64744245]
Healthcare Equity ETF List (49),[0.06846322]
Industrials Equity ETF List (37),[0.09086187]
Investment Grade Corporate ETF List (50),[0.00523546]
Junk ETF List (43),[0.02356766]
Materials Equity ETF List (62),[0.11548844]
Municipal Bond ETF List (29),[0.01117894]
Preferred Stock ETF List (12),[0.02777071]
Real Estate ETF List (48),[0.11841916]
Target Maturity Date Corporate Bond ETF List (24),[0.01161826]
Technology Equity ETF List (75),[0.0763161]
Telecom Equity ETF List (10),[0.11991198]
Total Bond Market ETF List (82),[0.00159194]
Treasuries ETF List (51),[0.02187125]
Utilities Equity ETF List (24),[0.07503946]
Volatility ETF List (18),[2.15261964e+12]
