Name,Riskiness R
BIL,[64449.11352109]
DFVL,[0.63102386]
DFVS,[3.58800389e+13]
DLBS,[6421.13554289]
DTUL,[2.06773008]
DTUS,[1.70057707e+13]
DTYL,[0.59667112]
DTYS,[1.47211453e+13]
EDV,[0.22516566]
FLAT,[2.6960181e+12]
GOVT,[6.88008506e+11]
IEI,[55017514.91144559]
ITE,[2.08210559e+12]
PLW,[0.13444172]
SCHO,[2.92528036e+12]
SCHR,[5.01091685e+11]
SHV,[2.22639793e+12]
SHY,[3.8028405e+12]
SPTL,[0.15300076]
SPTS,[2.70192079e+12]
STPP,[4.26232207e+12]
TBF,[1.89440237e+13]
TBX,[4.2483368e+12]
TLH,[0.120641]
TMF,[0.40043437]
TMV,[765.00518505]
TTT,[2.45590911e+13]
TUZ,[1.08895655e+12]
TYBS,[2.21385683e+13]
TYD,[0.39023049]
TYNS,[9.71493692e+12]
TYO,[1.25482732e+13]
UBT,[0.27879193]
UST,[0.24941881]
VGIT,[1.12816699e+12]
VGLT,[0.14650518]
VGSH,[1.00740473e+12]
ZROZ,[0.21234818]
