Name,Riskiness R
AMJ,[4.89452229e+11]
AMLP,[1.28862206e+12]
AMU,[6.25732923e+11]
ATMP,[1.34983891]
CHIE,[4.86372235e+11]
DDG,[0.73291515]
DIG,[3.2836216e+12]
DUG,[1.47979599]
EMLP,[0.27520228]
ENFR,[2.67038738]
ENY,[3.19506016e+12]
ERX,[3.06236272e+12]
ERY,[5.02064178]
FAN,[0.38454867]
FCG,[1.98411364e+13]
FENY,[2.29604899e+12]
FILL,[6.26191221e+12]
FRAK,[2.08310371e+12]
FXN,[1.67791385e+12]
GASL,[8.58868483e+13]
GEX,[3.17829584]
GREK,[3.72377374e+12]
GRID,[0.2564085]
ICLN,[1.90458066e+11]
IEO,[7.4978188e+11]
IEZ,[1.18115755e+13]
IXC,[1.19983277e+12]
IYE,[1.73444052e+12]
KOL,[1.42402659e+12]
MLPA,[2.37189295e+11]
MLPC,[1.15240516e+12]
MLPG,[4.20143164e+10]
MLPI,[1.31843191e+11]
MLPX,[1.97626068]
MLPY,[1.45989429e+12]
NLR,[0.67531174]
OIH,[4.80098115e+12]
PBD,[4.10321906e+11]
PBW,[2.97045339e+12]
PSCE,[3.26588841e+12]
PUW,[3.08157492e+12]
PXE,[2.71920165e+12]
PXI,[3.33627042e+12]
PXJ,[3.631287e+12]
PZD,[0.27104775]
QCLN,[5.86572591]
RYE,[6.13939516e+11]
TAN,[7.18734252e+12]
VDE,[2.00602316e+12]
XES,[3.68509753e+12]
XLE,[2.44063422e+12]
XOP,[7.05074848e+12]
YMLI,[4.10680289]
YMLP,[6.72932341e+12]
ZMLP,[5.37535896e+12]
