Name,Riskiness R
EMIF,1158752803801.5054
FUTY,0.00022377496275939032
FXU,0.00023413713534348456
GHII,504001312455.3987
GII,0.00019854139319878651
IDU,0.00020985263059527295
IGF,0.00024397993840703658
INXX,497898554885.23035
JXI,0.0002234701313856139
PSCU,0.00021705527488744727
PUI,0.00023412229903359183
PXR,373430203518.31433
RYU,0.00030379430341493583
SDP,9254567399223.871
TOLZ,0.0001999624420337609
UPW,0.4074110416308132
VPU,0.00021237485785383437
WBIC,0.00021083252698144507
XLU,0.00020898988680859493
