Name,Riskiness R
ARKG,[12.68942955]
BBH,[3.39922952e+11]
BIB,[26.8417444]
BIS,[379.56485716]
CURE,[0.97520817]
FBT,[3.26008898e+10]
FHLC,[4.5361528e+11]
FXH,[6.04075894e+11]
IBB,[1.02475649e+12]
IHE,[7.56664196e+11]
IHF,[4.21864472e+11]
IHI,[0.16268316]
IXJ,[5.18679409e+11]
IYH,[5.66474328e+11]
PBE,[7.73936788e+11]
PJP,[2.9145756e+12]
PPH,[3.32692195e+12]
PSCH,[0.297236]
PTH,[1.11925995e+11]
RXD,[8.02571049e+12]
RXL,[1.08711634]
RYH,[1.63498242e+11]
VHT,[2.25556287e+12]
XBI,[0.76797274]
XHE,[0.18834219]
XHS,[1.57916179e+12]
XLV,[5.24801689e+11]
XPH,[4.0707995e+12]
