Name,Riskiness R
AUSE,[0.19303942]
DBJP,[0.46597115]
DBKO,[0.07888505]
DFJ,[0.0754956]
DIM,[0.11576588]
DLS,[0.07844712]
DOL,[0.20566192]
DOO,[0.21788264]
DTH,[0.20483992]
DVYA,[0.21070585]
DWM,[0.15811081]
DXJ,[0.4735803]
DXJF,[5.65194836e+10]
DXJS,[0.1780174]
ENZL,[0.07813609]
EPP,[0.17601412]
EWA,[0.23287728]
EWH,[0.15653657]
EWJ,[0.15495328]
EWS,[0.17294984]
EWT,[0.17870773]
EWV,[2.17055399e+12]
EWY,[0.11822352]
EZJ,[0.36644244]
FAUS,[0.15940647]
FDT,[0.10948166]
FDTS,[0.12531095]
FHK,[0.17996437]
FJP,[0.18660603]
FKO,[0.17851931]
FNDC,[0.07548801]
FNDF,[0.14461079]
FPA,[0.16649884]
GWX,[0.1123456]
HAUD,[0.26117015]
HEWJ,[0.53993015]
HEWY,[0.08306824]
HFXJ,[0.23893033]
IDHQ,[0.11529629]
IDOG,[0.17884167]
IPAC,[0.12232743]
ISCF,[0.07796518]
IVAL,[0.11747472]
IVLU,[0.20262645]
JHDG,[0.32260553]
JPIN,[0.10795972]
JPMV,[0.08875056]
JPN,[0.14589954]
JPNL,[0.51359075]
JPXN,[0.12828331]
KORU,[0.38216056]
PAF,[0.15084157]
PDN,[0.08607802]
PXF,[0.15935687]
SCIJ,[0.10084124]
SCIX,[0.0996875]
SCJ,[0.07820555]
VPL,[0.11408336]
