Name,Riskiness R
ARKK,[0.12815678]
ARKW,[0.07969847]
CQQQ,[0.16356577]
EMQQ,[0.13026543]
FDN,[0.06377122]
FTEC,[0.05839977]
FXL,[0.07693158]
HACK,[0.31386212]
IEUS,[0.12280091]
IGM,[0.05107886]
IGN,[0.11552593]
IGV,[0.05920516]
ISRA,[3.44032151]
IXN,[0.05725835]
KWEB,[0.1489039]
PNQI,[0.06862952]
PSCT,[0.06604114]
PSJ,[0.05686885]
PTF,[0.10724277]
PXQ,[0.14111767]
QQQ,[0.06458964]
QTEC,[0.06223434]
REW,[7.25308153e+13]
ROBO,[0.077439]
ROM,[0.37972809]
RYT,[0.0545448]
SKYY,[0.06231753]
SMH,[0.09075024]
SOCL,[0.07059843]
SOXL,[0.23470965]
SOXX,[0.07480678]
SSG,[9.14154895e+13]
TDIV,[0.09261062]
TECL,[0.16342357]
TECS,[3.94801251e+13]
USD,[0.87129553]
VGT,[0.05642111]
XLK,[0.05249632]
XNTK,[0.06065611]
XSD,[0.09779871]
XSW,[0.07471933]
