Name,Riskiness R
ACWI,[1.91779811e+12]
ACWV,[1.18786129e+12]
ACWX,[1.63703978e+12]
CGW,[2.75986545e+12]
CWI,[7.35469985e+11]
DBEF,[1.39483429e+12]
DIM,[2.07452556e+12]
DLS,[1.36412808e+12]
DOL,[2.39649004e+12]
DTH,[1.74036861e+13]
DWM,[3.90529092e+12]
DWX,[2.17293178e+12]
EFA,[1.83365633e+12]
EFAV,[1.00456597e+12]
EFG,[1.29417131e+13]
EFV,[2.04182188e+12]
EWS,[2.53992452e+12]
EZU,[2.46403189e+12]
FDT,[2.06084732e+12]
FGD,[2.91774872e+12]
FNDC,[1.22586426e+12]
FNDF,[2.28309607e+12]
GDX,[2.65489537e+12]
GDXJ,[2.77386145e+12]
GII,[5.41922351e+12]
GNR,[1.90530211e+12]
GUNR,[4.40103646e+12]
GWX,[1.36628882e+12]
HEFA,[2.49293348e+12]
IDLV,[2.46838134e+12]
IDOG,[1.77744333e+12]
IDV,[2.67111407e+12]
IEFA,[1.61599996e+12]
IGF,[1.80418222e+12]
IOO,[2.01478739e+12]
IQDF,[1.94861356e+12]
IXC,[5.97884644e+12]
IXG,[4.29119352e+12]
IXJ,[7.21295834e+11]
IXP,[1.22865342e+12]
IXUS,[2.01089294e+12]
JNUG,[2.28561705e+12]
JXI,[7.60112295e+11]
KXI,[1.00381525e+12]
LIT,[4.68014364e+12]
MOO,[1.71893172e+12]
MXI,[9.11597935e+12]
NFRA,[3.89641447e+12]
NUGT,[8.42929785e+12]
PDN,[1.26879677e+12]
PICK,[4.81337683e+12]
PID,[1.36757401e+12]
PPH,[2.39280856e+12]
PSP,[1.01301818e+12]
PXF,[5.52716467e+12]
ROBO,[1.6141303e+12]
RXI,[1.24599486e+12]
SCHC,[1.54020381e+12]
SCHF,[1.71774137e+12]
SCZ,[1.31885676e+12]
SDIV,[3.95680557e+12]
SIL,[2.30166459e+12]
SMH,[0.19051775]
SPDW,[1.82019048e+12]
TAN,[4.54917753e+12]
TLTD,[3.26788674e+12]
URA,[1.54843833e+13]
URTH,[2.03130717e+12]
VEA,[1.60491784e+12]
VEU,[2.28868014e+12]
VSS,[1.58791026e+12]
VT,[8.10832708e+11]
VXUS,[1.70833115e+12]
WDIV,[2.26565309e+12]
WOOD,[4.60660368e+12]
