Name,Riskiness R
ADRE,[5.49111328e+12]
BBRC,[2.59921847e+12]
BICK,[1.21027971e+12]
BKF,[1.90216437e+12]
DBEM,[4.66248377e+12]
DEM,[1.66650291e+12]
DGRE,[2.01500601e+12]
DGS,[1.1678504e+12]
DVYE,[1.59168569e+12]
EDC,[5.35000206e+09]
EDIV,[2.6733265e+12]
EDOG,[2.15050318e+12]
EDZ,[1.43438406e+08]
EEB,[1.27482697e+12]
EELV,[2.8810802e+12]
EEM,[1.16282099e+12]
EEMO,[7.21252829e+12]
EEMS,[1.47088077e+12]
EET,[1.16914381e+12]
EEV,[5.83431813e+12]
EMCG,[2.55440365e+12]
EMFM,[2.70014789e+12]
EMIF,[2.45702189e+12]
EUM,[5.33667245e+12]
EWEM,[2.11129067e+12]
EWX,[1.45244637e+12]
FEM,[4.28808976e+12]
FEMS,[1.95546724e+12]
FNDE,[7.80550351e+11]
HILO,[2.42533627e+13]
IEMG,[1.12181363e+12]
PIE,[3.30164018e+12]
PXH,[1.51585588e+12]
PXR,[1.67130497e+12]
QEMM,[1.20498e+12]
SCHE,[4.3767441e+12]
SPEM,[1.61250877e+12]
TLTE,[1.43081487e+12]
VWO,[1.18882809e+12]
