Name,Riskiness R
DBJP,[0.48758876]
DBKO,[0.07203039]
DFJ,[0.03374798]
DIM,[0.12769436]
DLS,[0.10470057]
DOL,[0.31906548]
DOO,[0.44073488]
DTH,[0.32041799]
DVYA,[0.82028177]
DWM,[0.21798926]
DXJ,[8.2101543e+10]
DXJF,[3.24841319e+11]
DXJS,[0.13616908]
ENZL,[0.171533]
EPP,[0.31653932]
EWA,[0.57383336]
EWJ,[0.11768634]
EWS,[0.47497769]
EWT,[0.71720122]
EWV,[1.08288903e+13]
EWY,[0.16003712]
FAUS,[0.26408288]
FDT,[0.10504269]
FDTS,[0.1038619]
FHK,[1.42685581]
FJP,[0.14153721]
FKO,[0.1938533]
FNDC,[0.06098375]
FNDF,[0.16445695]
FPA,[0.2034354]
GWX,[0.10352605]
HEWJ,[0.57904545]
IDHQ,[0.09979926]
IDOG,[0.2851865]
IPAC,[0.11271486]
IVAL,[0.12436033]
JPIN,[0.10830254]
JPMV,[0.06061089]
JPN,[1.469303e+13]
JPNL,[0.38399393]
JPXN,[0.09316162]
PAF,[0.23852063]
PDN,[0.0993558]
PXF,[0.19951523]
SCJ,[0.03761613]
VPL,[0.10542841]
