Name,Riskiness R
DRN,[1.44933406e+12]
DRV,[2.08707037e+13]
DRW,[1.43933743e+11]
FFR,[3.74153796e+12]
FREL,[1.50546064e+12]
FRI,[1.33961038e+12]
GQRE,[4.28847891e+12]
GRI,[3.2096434e+12]
ICF,[8.87497753e+11]
IFEU,[3.53421956e+11]
IFGL,[2.54868702e+12]
IYR,[1.48456879e+12]
KBWY,[2.93249542e+12]
MORL,[0.54076104]
MORT,[1.93087577e+11]
PSR,[8.81016276e+11]
REET,[7.07366896e+12]
REK,[2.24514848e+12]
REM,[1.53952626e+11]
REZ,[1.77497666e+12]
ROOF,[3.83357317e+12]
RWO,[1.08755289e+12]
RWR,[1.34355437e+12]
RWX,[7.80695705e+11]
SCHH,[3.63838308e+12]
SRET,[2.58221626e+11]
SRS,[2.83137937e+12]
TAO,[0.34090173]
URE,[1.87704662e+11]
USRT,[7.33728124e+11]
VNQ,[1.28873046e+12]
VNQI,[1.03619937e+12]
WPS,[1.70007595e+12]
WREI,[1.99950519e+12]
