Name,Riskiness R
BZF,[0.16736116]
CEW,[0.41011434]
CNY,[1.03230898e+12]
CROC,[8.51122285e+12]
CYB,[1.65069092e+12]
DBV,[6.36558088e+11]
DRR,[9.01158199e+12]
EUFX,[3.59817247e+12]
EUO,[3.9298225e+12]
FXA,[1.31488442e+12]
FXB,[2.3319986e+13]
FXC,[3.16686471e+12]
FXCH,[7.16770866e+12]
FXE,[1.34026276e+12]
FXF,[1.26631833e+13]
FXS,[4.59222374e+12]
FXSG,[0.92109002]
FXY,[1.69914347]
UDN,[1.62432751e+12]
ULE,[1.23687932e+12]
URR,[3.45939072]
USDU,[4.70122111e+12]
UUP,[9.92637403e+12]
YCL,[4.64661792]
YCS,[1.21450724e+13]
