Name,Riskiness R
BBH,[6.01041668e+11]
BIB,[11.01753293]
BIS,[1.66210306e+12]
CURE,[0.62366902]
FBT,[4.77742998e+10]
FHLC,[1.78674394e+11]
FXH,[1.26723451e+12]
IBB,[1.43720842e+12]
IHE,[6.60618052e+11]
IHF,[1.29392821e+12]
IHI,[0.18738338]
IXJ,[7.91808976e+11]
IYH,[8.87069163e+11]
PBE,[2.18379448e+12]
PJP,[9.32686123e+11]
PPH,[7.99003697e+11]
PSCH,[2.73213663e+10]
PTH,[7.48357866e+11]
RXD,[1.0137685e+13]
RXL,[0.6256001]
RYH,[1.46068958]
VHT,[2.17725532e+11]
XBI,[8.99732942]
XHE,[0.42688897]
XHS,[1.51616537e+12]
XLV,[2.68023937e+11]
XPH,[2.93425901e+11]
