Name,Riskiness R
AAXJ,[0.37294377]
ADRE,[1.55956255]
AIA,[0.22261656]
ASEA,[1.83843641e+12]
ASHR,[0.32778606]
CHIE,[8.9987986e+12]
CHII,[0.32910868]
CHIM,[0.3614338]
CHIQ,[1.59063248]
CN,[0.2454199]
CQQQ,[0.26249957]
CXSE,[0.36672282]
DBEM,[3.78714609]
DEM,[3.52802003e+12]
DGRE,[1.02388475e+12]
DGS,[2.9279568]
ECNS,[0.6751071]
EDC,[6.06524313]
EDIV,[1.73156204e+13]
EDZ,[1.71820225]
EEM,[1.13709337e+11]
EEMA,[0.32521194]
EEMV,[1.25993608e+12]
EET,[531.3742377]
EEV,[1.81155852]
EIDO,[9.98894808e+11]
EPHE,[1.33359105e+12]
EUM,[7.94223569e+12]
EWM,[0.31527536]
EWX,[1.73829633]
FCA,[0.62955464]
FEM,[3.88206104]
FEMS,[0.68513064]
FNI,[0.2771217]
FXI,[0.37495589]
FXP,[6.59637057e+13]
GMF,[0.20662223]
GXC,[0.27203574]
HAO,[0.64984058]
IDX,[3.41110294e+12]
INCO,[0.1200538]
INDA,[0.22903917]
INDL,[0.76529455]
INXX,[0.36971521]
KBA,[0.4279981]
KFYP,[0.30784309]
KWEB,[0.28432554]
MCHI,[0.29438357]
PEK,[0.28947583]
PGJ,[0.29100457]
PIE,[3.46105822e+12]
PIN,[0.231502]
SCIF,[0.24001296]
SCIN,[0.24876468]
SMIN,[0.1251494]
SPEM,[0.84053611]
THD,[0.61448839]
VNM,[1.33502245e+13]
VWO,[1.24501313]
XPP,[0.68761089]
YANG,[2.76944325]
YAO,[0.32671981]
YINN,[1.27643905]
YXI,[6.18779907e+13]
