Name,Riskiness R
DRN,[3.11167951]
DRV,[1.3408622e+13]
DRW,[0.15329635]
FFR,[8.95174045e+10]
FREL,[0.41368028]
FRI,[3.41936523]
GQRE,[9.10536675e+11]
GRI,[8.8375555e+11]
ICF,[1.04473785]
IFEU,[2.45473449e+12]
IFGL,[0.27215927]
IYR,[0.32076448]
KBWY,[0.72692801]
MORL,[0.19499764]
MORT,[0.09568621]
MRRL,[0.20867448]
PRME,[5.6686331e+12]
PSR,[0.34465269]
REET,[9.62897539e+11]
REK,[5.32321274e+12]
REM,[0.06881956]
ROOF,[1.49279078]
RWO,[2.66844417e+12]
RWR,[32.54091288]
RWX,[5.31705183e+11]
SCHH,[5.23908567]
SRET,[0.08623572]
SRS,[1.15933112e+13]
TAO,[0.22472022]
URE,[0.75955882]
USRT,[1.20146053]
VNQ,[1.17604643]
VNQI,[0.24775475]
WPS,[6.04332278e+12]
WREI,[9.26997312e+11]
